policy_id,scenario_id,branch_id,from_bus,to_bus,line_loading_pu,P_L,P1,P2,P3,P_flow,P_HF_L,assumption_status,note
slack_only_balance,wind_speed_12_00,35,21,22,1.1302260502261,1,0.998001,0.017035738461544,0,1,0.0169526911526967,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,36,22,23,0.194585097697118,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,37,22,35,1.26578735234239,1,0.998001,0.0336253917112803,0,1,0.0335589506619422,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,38,23,24,1.02720833453729,1,0.998001,0.00442868795983751,0,1,0.00433302098081832,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,39,23,36,1.02834629197862,1,0.998001,0.004567948346614,0,1,0.00447242076738138,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,40,25,26,0.25506141371254,0.00158802049,0.00048902049,0.001099,0,0.00049,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,41,25,37,0.980037787582706,0.799967965400638,0.798868965400638,0.001099,0,0.80046910313781,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,42,26,27,0.751408633546244,0.001700794603,0.000601794603,0.001099,0,0.000603,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,43,26,28,0.480014932693698,0.001575046477,0.000476046477,0.001099,0,0.000477,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,44,26,29,0.564640496285124,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,45,28,29,0.834278808530763,0.001550096452,0.000451096452,0.001099,0,0.000452,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_12_00,46,29,38,0.978790481347938,0.787516423637447,0.786417423637447,0.001099,0,0.787992620886599,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
