branch_index,from_bus,to_bus,island_count,main_island_id,disconnected_load_mw,disconnected_generation_mw,disconnected_wind_mw,new_slack_bus,main_island_load_mw,main_island_load_share,main_island_generation_mw,main_island_gen_share,original_slack_island_id,original_slack_island_load_mw,original_slack_island_load_share,original_slack_island_generation_mw,main_island_selection_reason
33,19,33,2,1,0,572.867336814143,500.3384,31,6254.23,1,5758.39387239574,0.90951765882273,1,6254.23,1,5758.39387239574,original_slack_island_has_sufficient_load
34,20,34,2,1,0,558.549042381755,500.3384,31,6254.23,1,5772.71216682813,0.911779182073668,1,6254.23,1,5772.71216682813,original_slack_island_has_sufficient_load
35,21,22,1,1,0,0,0,31,6254.23,1,6331.26120920988,1,1,6254.23,1,6331.26120920988,original_slack_island_has_sufficient_load
36,22,23,1,1,0,0,0,31,6254.23,1,6331.26120920988,1,1,6254.23,1,6331.26120920988,original_slack_island_has_sufficient_load
37,22,35,2,1,0,575.022906482921,500.3384,31,6254.23,1,5756.23830272696,0.909177194324813,1,6254.23,1,5756.23830272696,original_slack_island_has_sufficient_load
38,23,24,1,1,0,0,0,31,6254.23,1,6331.26120920988,1,1,6254.23,1,6331.26120920988,original_slack_island_has_sufficient_load
39,23,36,2,1,0,564.617009547437,500.3384,31,6254.23,1,5766.64419966244,0.9108207684235,1,6254.23,1,5766.64419966244,original_slack_island_has_sufficient_load
40,25,26,1,1,0,0,0,31,6254.23,1,6331.26120920988,1,1,6254.23,1,6331.26120920988,original_slack_island_has_sufficient_load
41,25,37,2,1,0,562.347131467965,500.3384,31,6254.23,1,5768.91407774192,0.911179287524903,1,6254.23,1,5768.91407774192,original_slack_island_has_sufficient_load
42,26,27,1,1,0,0,0,31,6254.23,1,6331.26120920988,1,1,6254.23,1,6331.26120920988,original_slack_island_has_sufficient_load
43,26,28,1,1,0,0,0,31,6254.23,1,6331.26120920988,1,1,6254.23,1,6331.26120920988,original_slack_island_has_sufficient_load
44,26,29,1,1,0,0,0,31,6254.23,1,6331.26120920988,1,1,6254.23,1,6331.26120920988,original_slack_island_has_sufficient_load
45,28,29,1,1,0,0,0,31,6254.23,1,6331.26120920988,1,1,6254.23,1,6331.26120920988,original_slack_island_has_sufficient_load
46,29,38,2,1,0,595.637784902379,500.3384,31,6254.23,1,5735.6234243075,0.905921148216737,1,6254.23,1,5735.6234243075,original_slack_island_has_sufficient_load
