reproduction_scenario_id,source_final_table,metric_family,metric_name,confidence_level,reproduction_value_raw,reproduction_value_unit_note,paper_result_status,overall_status,can_use_for_comparison,note
distributed_wind_penetration_40pct,final_penetration_scan.csv,paper_formula,CRI,0.95,0.00185902632256239,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_45pct,final_penetration_scan.csv,basic,CRI,0.95,0.581862638619973,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_45pct,final_penetration_scan.csv,weighted,CRI,0.95,0.589780994207157,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_45pct,final_penetration_scan.csv,paper_formula,CRI,0.95,0.00233095922724223,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_50pct,final_penetration_scan.csv,basic,CRI,0.95,0.640016129397288,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_50pct,final_penetration_scan.csv,weighted,CRI,0.95,0.640016129397288,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_50pct,final_penetration_scan.csv,paper_formula,CRI,0.95,0.00228145543005064,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_55pct,final_penetration_scan.csv,basic,CRI,0.95,0.588823934499075,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_55pct,final_penetration_scan.csv,weighted,CRI,0.95,0.606930834577092,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_55pct,final_penetration_scan.csv,paper_formula,CRI,0.95,0.00251170187957319,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_60pct,final_penetration_scan.csv,basic,CRI,0.95,0.613481647996088,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_60pct,final_penetration_scan.csv,weighted,CRI,0.95,0.650533533101562,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_60pct,final_penetration_scan.csv,paper_formula,CRI,0.95,0.00317028596979229,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_65pct,final_penetration_scan.csv,basic,CRI,0.95,0.648787684894968,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_65pct,final_penetration_scan.csv,weighted,CRI,0.95,0.64865383158233,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_65pct,final_penetration_scan.csv,paper_formula,CRI,0.95,0.00304814675199094,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_70pct,final_penetration_scan.csv,basic,CRI,0.95,0.679076659539605,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_70pct,final_penetration_scan.csv,weighted,CRI,0.95,0.67836751167592,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_70pct,final_penetration_scan.csv,paper_formula,CRI,0.95,0.00459904620982985,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_75pct,final_penetration_scan.csv,basic,CRI,0.95,0.695470536247073,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_75pct,final_penetration_scan.csv,weighted,CRI,0.95,0.692503310878108,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_75pct,final_penetration_scan.csv,paper_formula,CRI,0.95,0.00487565610302019,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_80pct,final_penetration_scan.csv,basic,CRI,0.95,0.687486882992135,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_80pct,final_penetration_scan.csv,weighted,CRI,0.95,0.686246070659188,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
distributed_wind_penetration_80pct,final_penetration_scan.csv,paper_formula,CRI,0.95,0.0052719243208235,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_8mps,final_wind_speed_scan.csv,basic,CRI,0.95,0.487645665156855,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_8mps,final_wind_speed_scan.csv,weighted,CRI,0.95,0.519747360424465,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_8mps,final_wind_speed_scan.csv,paper_formula,CRI,0.95,0.00158387703810225,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_10mps,final_wind_speed_scan.csv,basic,CRI,0.95,0.524246915921041,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_10mps,final_wind_speed_scan.csv,weighted,CRI,0.95,0.522813439886284,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_10mps,final_wind_speed_scan.csv,paper_formula,CRI,0.95,0.00161684801126665,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_12mps,final_wind_speed_scan.csv,basic,CRI,0.95,0.606777481661994,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_12mps,final_wind_speed_scan.csv,weighted,CRI,0.95,0.616438348328113,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_12mps,final_wind_speed_scan.csv,paper_formula,CRI,0.95,0.00219600110468604,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_14mps,final_wind_speed_scan.csv,basic,CRI,0.95,0.606777481661994,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_14mps,final_wind_speed_scan.csv,weighted,CRI,0.95,0.616438348328113,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_14mps,final_wind_speed_scan.csv,paper_formula,CRI,0.95,0.00219600110468604,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_16mps,final_wind_speed_scan.csv,basic,CRI,0.95,0.606777481661994,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_16mps,final_wind_speed_scan.csv,weighted,CRI,0.95,0.616438348328113,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
wind_speed_16mps,final_wind_speed_scan.csv,paper_formula,CRI,0.95,0.00219600110468604,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_11_28mps,scenario_result_summary_paper_wind_speed_scan.csv,basic,CRI,0.95,0.56247895407337,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_11_28mps,scenario_result_summary_paper_wind_speed_scan.csv,weighted,CRI,0.95,0.532384565277598,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_11_28mps,scenario_result_summary_paper_wind_speed_scan.csv,paper_formula,CRI,0.95,0.00185767060737346,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_11_52mps,scenario_result_summary_paper_wind_speed_scan.csv,basic,CRI,0.95,0.562382596016668,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_11_52mps,scenario_result_summary_paper_wind_speed_scan.csv,weighted,CRI,0.95,0.558808093126181,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_11_52mps,scenario_result_summary_paper_wind_speed_scan.csv,paper_formula,CRI,0.95,0.00189049854665166,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_11_76mps,scenario_result_summary_paper_wind_speed_scan.csv,basic,CRI,0.95,0.547046061674051,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_11_76mps,scenario_result_summary_paper_wind_speed_scan.csv,weighted,CRI,0.95,0.543497537682434,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_11_76mps,scenario_result_summary_paper_wind_speed_scan.csv,paper_formula,CRI,0.95,0.00232977388878459,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_12_00mps,scenario_result_summary_paper_wind_speed_scan.csv,basic,CRI,0.95,0.606777481661994,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_12_00mps,scenario_result_summary_paper_wind_speed_scan.csv,weighted,CRI,0.95,0.616438348328113,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
paper_wind_speed_12_00mps,scenario_result_summary_paper_wind_speed_scan.csv,paper_formula,CRI,0.95,0.00219600110468604,current final_summary raw value; unit alignment with paper 10^-4 pending,valid,success_all_valid,true_for_CRI_only,final_summary contains CRI at sigma=0.95; SLLR/SLFOR/SNVOR are not available in these summary tables
