initial_branch,trial_id,stage_id,terminated_reason,stage_probability_mode,candidate_count,selected_candidate_count,unselected_candidate_count,selected_probability_product,unselected_probability_product,stage_transition_probability,probability_status,terminal_stage_flag,should_multiply_candidate_complements,missing_reason,selected_branch_ids,random_u_selected,candidate_probability_basis,note
1,6,3,continue,bernoulli_full_event,35,6,29,0.291407846028161,0.840142740861122,0.244824186470535,full_event_available,0,1,,"8,10,14,19,20,23","0.50915,0.43746,0.67557,0.137,0.034073,0.54622",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,6,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,7,1,continue,bernoulli_full_event,45,1,44,1,0.977160054349329,0.977160054349329,full_event_available,0,1,,"3","0.60317",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,2,continue,bernoulli_full_event,44,3,41,1,0.978987340638282,0.978987340638282,full_event_available,0,1,,"4,40,42","0.97382,0.91912,0.14203",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,3,continue,bernoulli_full_event,35,5,30,0.462753977085662,0.311083675799397,0.143955208182598,full_event_available,0,1,,"8,10,14,20,23","0.97103,0.63336,0.69314,0.5406,0.42723",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,8,1,continue,bernoulli_full_event,45,1,44,1,0.977160054349329,0.977160054349329,full_event_available,0,1,,"3","0.078751",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,2,continue,bernoulli_full_event,44,3,41,1,0.978987340638282,0.978987340638282,full_event_available,0,1,,"4,40,42","0.48501,0.88234,0.14285",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,3,continue,bernoulli_full_event,35,6,29,0.000193308776730181,0.137440844006593,2.65685214276782e-05,full_event_available,0,1,,"8,14,19,20,23,39","0.59867,0.89722,0.5685,0.22411,0.52063,0.00042019",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,4,load_loss_threshold,bernoulli_full_event,18,0,18,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,9,1,continue,bernoulli_full_event,45,1,44,1,0.977160054349329,0.977160054349329,full_event_available,0,1,,"3","0.28319",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,2,continue,bernoulli_full_event,44,3,41,1,0.978987340638282,0.978987340638282,full_event_available,0,1,,"4,40,42","0.81592,0.25584,0.34727",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,3,continue,bernoulli_full_event,35,5,30,0.348366240428385,0.137364577944201,0.0478531815864534,full_event_available,0,1,,"8,14,19,20,23","0.38264,0.061091,0.038221,0.29426,0.018197",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,10,1,continue,bernoulli_full_event,45,1,44,1,0.977160054349329,0.977160054349329,full_event_available,0,1,,"3","0.60941",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,2,continue,bernoulli_full_event,44,3,41,1,0.978987340638282,0.978987340638282,full_event_available,0,1,,"4,40,42","0.10026,0.36016,0.79361",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,3,continue,bernoulli_full_event,35,4,31,0.64530546103907,0.0880029537630439,0.056788786650861,full_event_available,0,1,,"8,10,14,20","0.064545,0.4258,0.73534,0.097867",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,4,load_loss_threshold,bernoulli_full_event,31,0,31,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,1,1,continue,bernoulli_full_event,45,1,44,1,0.977300834658533,0.977300834658533,full_event_available,0,1,,"3","0.58285",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,1,2,continue,bernoulli_full_event,44,2,42,1,0.978585064882348,0.978585064882348,full_event_available,0,1,,"40,42","0.88354,0.78251",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,1,3,continue,bernoulli_full_event,34,3,31,0.622069299586755,0.207167990741963,0.128872846897649,full_event_available,0,1,,"8,14,23","0.54762,0.84102,0.29494",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,1,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,2,1,continue,bernoulli_full_event,45,1,44,1,0.977300834658533,0.977300834658533,full_event_available,0,1,,"3","0.7769",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,2,2,continue,bernoulli_full_event,44,2,42,1,0.978585064882348,0.978585064882348,full_event_available,0,1,,"40,42","0.58048,0.39595",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,2,3,continue,bernoulli_full_event,34,4,30,0.269885373366595,0.365924840127674,0.098757762101969,full_event_available,0,1,,"8,10,14,23","0.84431,0.091279,0.85651,0.12933",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,2,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,3,1,continue,bernoulli_full_event,45,1,44,1,0.977300834658533,0.977300834658533,full_event_available,0,1,,"3","0.054798",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,2,continue,bernoulli_full_event,44,2,42,1,0.978585064882348,0.978585064882348,full_event_available,0,1,,"40,42","0.87342,0.76329",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,3,continue,bernoulli_full_event,34,3,31,0.210918117693272,0.0992230915446115,0.0209279477002966,full_event_available,0,1,,"8,14,20","0.20332,0.14624,0.17001",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,4,load_loss_threshold,bernoulli_full_event,31,0,31,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,4,1,continue,bernoulli_full_event,45,1,44,1,0.977300834658533,0.977300834658533,full_event_available,0,1,,"3","0.28201",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,4,2,continue,bernoulli_full_event,44,2,42,1,0.978585064882348,0.978585064882348,full_event_available,0,1,,"40,42","0.99594,0.57938",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,4,3,continue,bernoulli_full_event,34,3,31,0.529606373689394,0.166446013434323,0.088150869590008,full_event_available,0,1,,"8,14,19","0.61709,0.55695,0.19136",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,4,4,load_loss_threshold,bernoulli_full_event,31,0,31,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,5,1,continue,bernoulli_full_event,45,1,44,1,0.977300834658533,0.977300834658533,full_event_available,0,1,,"3","0.19772",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,5,2,continue,bernoulli_full_event,44,2,42,1,0.978585064882348,0.978585064882348,full_event_available,0,1,,"40,42","0.28855,0.84207",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,5,3,continue,bernoulli_full_event,34,4,30,0.329451865937643,0.440414110979404,0.145095250647433,full_event_available,0,1,,"8,14,19,23","0.2956,0.99436,0.096643,0.12768",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,5,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,6,1,continue,bernoulli_full_event,45,1,44,1,0.977300834658533,0.977300834658533,full_event_available,0,1,,"3","0.63422",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,2,continue,bernoulli_full_event,44,2,42,1,0.978585064882348,0.978585064882348,full_event_available,0,1,,"40,42","0.86358,0.66203",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,3,continue,bernoulli_full_event,34,4,30,0.269885373366595,0.365924840127674,0.098757762101969,full_event_available,0,1,,"8,10,14,23","0.79933,0.0099283,0.47807,0.59737",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,7,1,continue,bernoulli_full_event,45,1,44,1,0.977300834658533,0.977300834658533,full_event_available,0,1,,"3","0.26468",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,7,2,continue,bernoulli_full_event,44,3,41,0.00055490100445,0.979128384206229,0.000543319323881542,full_event_available,0,1,,"4,40,42","0.00023275,0.444,0.54895",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,7,3,continue,bernoulli_full_event,34,4,30,0.229770242632842,0.293996821795242,0.067551721077177,full_event_available,0,1,,"8,10,14,19","0.44424,0.12426,0.23285,0.42208",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,7,4,load_loss_threshold,bernoulli_full_event,30,0,30,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,8,1,continue,bernoulli_full_event,45,1,44,1,0.977300834658533,0.977300834658533,full_event_available,0,1,,"3","0.17414",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,8,2,continue,bernoulli_full_event,44,2,42,1,0.978585064882348,0.978585064882348,full_event_available,0,1,,"40,42","0.5536,0.84761",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,8,3,continue,bernoulli_full_event,34,3,31,0.622069299586755,0.207167990741963,0.128872846897649,full_event_available,0,1,,"8,14,23","0.77925,0.23932,0.40668",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,8,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,9,1,continue,bernoulli_full_event,45,1,44,1,0.977300834658533,0.977300834658533,full_event_available,0,1,,"3","0.87054",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,9,2,continue,bernoulli_full_event,44,2,42,1,0.978585064882348,0.978585064882348,full_event_available,0,1,,"40,42","0.15686,0.27269",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,9,3,continue,bernoulli_full_event,34,3,31,0.622069299586755,0.207167990741963,0.128872846897649,full_event_available,0,1,,"8,14,23","0.14688,0.098872,0.43062",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,9,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,10,1,continue,bernoulli_full_event,45,1,44,1,0.977300834658533,0.977300834658533,full_event_available,0,1,,"3","0.67193",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,10,2,continue,bernoulli_full_event,44,2,42,1,0.978585064882348,0.978585064882348,full_event_available,0,1,,"40,42","0.72532,0.68824",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,10,3,continue,bernoulli_full_event,34,3,31,0.433850976966524,0.138294231128056,0.0599990872837416,full_event_available,0,1,,"8,10,14","0.56307,0.1416,0.64064",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,10,4,continue,bernoulli_full_event,31,8,23,1,0.717235815014083,0.717235815014083,full_event_available,0,1,,"9,13,16,17,19,20,23,27","0.80124,0.31644,0.00416,0.45578,0.42065,0.7631,0.70824,0.15886",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,10,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
3,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976624666006087,0.976624666006087,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976624666006087,0.976624666006087,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976624666006087,0.976624666006087,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,4,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976624666006087,0.976624666006087,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,5,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976624666006087,0.976624666006087,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,6,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976624666006087,0.976624666006087,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,7,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976624666006087,0.976624666006087,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,8,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976624666006087,0.976624666006087,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,9,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976624666006087,0.976624666006087,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,10,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976624666006087,0.976624666006087,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976690123094797,0.976690123094797,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976690123094797,0.976690123094797,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976690123094797,0.976690123094797,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,4,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976690123094797,0.976690123094797,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,5,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976690123094797,0.976690123094797,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,6,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976690123094797,0.976690123094797,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,7,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976690123094797,0.976690123094797,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,8,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976690123094797,0.976690123094797,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,9,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976690123094797,0.976690123094797,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,10,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.976690123094797,0.976690123094797,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,1,1,continue,bernoulli_full_event,45,2,43,0.197812814136868,0.977337921107746,0.193329964536999,full_event_available,0,1,,"8,14","0.11045,0.34995",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,1,2,continue,bernoulli_full_event,43,1,42,1,0.977815011135912,0.977815011135912,full_event_available,0,1,,"3","0.32883",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,1,3,continue,bernoulli_full_event,42,3,39,1,0.251322482224802,0.251322482224802,full_event_available,0,1,,"9,40,42","0.60482,0.0595,0.11582",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,1,4,continue,bernoulli_full_event,35,5,30,0.341704183897916,0.373332805824001,0.127569381736409,full_event_available,0,1,,"7,23,26,27,30","0.16209,0.091618,0.2878,0.88007,0.10981",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,1,5,max_depth_reached,bernoulli_full_event,16,0,16,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,2,1,continue,bernoulli_full_event,45,2,43,0.197812814136868,0.977337921107746,0.193329964536999,full_event_available,0,1,,"8,14","0.04994,0.45909",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,2,2,continue,bernoulli_full_event,43,2,41,0.00066287940553,0.978463614515034,0.000648603379122461,full_event_available,0,1,,"3,20","0.47732,0.00010902",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,2,3,continue,bernoulli_full_event,41,5,36,0.106076210565881,0.822712178916659,0.0872701903258781,full_event_available,0,1,,"25,27,30,40,42","0.3331,0.9403,0.6523,0.053303,0.74758",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,2,4,load_loss_threshold,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,3,1,continue,bernoulli_full_event,45,1,44,0.91871445101351,0.76690260649642,0.704564507108189,full_event_available,0,1,,"14","0.39862",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,3,2,continue,bernoulli_full_event,44,1,43,1,0.977674222201267,0.977674222201267,full_event_available,0,1,,"3","0.75362",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,3,3,continue,bernoulli_full_event,43,2,41,0.555964028363442,0.56165208751623,0.31225835711426,full_event_available,0,1,,"40,42","0.46464,0.59427",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,3,4,continue,bernoulli_full_event,37,3,34,0.87191971248995,0.502214464981927,0.437890691915336,full_event_available,0,1,,"16,17,27","0.7117,0.1454,0.17766",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,3,5,max_depth_reached,bernoulli_full_event,27,0,27,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,4,1,continue,bernoulli_full_event,45,1,44,0.91871445101351,0.76690260649642,0.704564507108189,full_event_available,0,1,,"14","0.24321",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,2,continue,bernoulli_full_event,44,1,43,1,0.977674222201267,0.977674222201267,full_event_available,0,1,,"3","0.079166",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,3,continue,bernoulli_full_event,43,2,41,0.290665877214373,0.325014838217509,0.09447072305818,full_event_available,0,1,,"17,40","0.12222,0.65823",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,4,load_loss_threshold,bernoulli_full_event,37,0,37,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,5,1,continue,bernoulli_full_event,45,2,43,0.197812814136868,0.977337921107746,0.193329964536999,full_event_available,0,1,,"8,14","0.057,0.56454",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,5,2,continue,bernoulli_full_event,43,1,42,1,0.977815011135912,0.977815011135912,full_event_available,0,1,,"3","0.97963",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,5,3,continue,bernoulli_full_event,42,4,38,0.420315186904965,0.433550226860264,0.182227744635462,full_event_available,0,1,,"9,19,40,42","0.12894,0.22176,0.82165,0.71503",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,5,4,load_loss_threshold,bernoulli_full_event,34,0,34,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,6,1,continue,bernoulli_full_event,45,2,43,0.197812814136868,0.977337921107746,0.193329964536999,full_event_available,0,1,,"8,14","0.075209,0.91603",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,6,2,continue,bernoulli_full_event,43,1,42,1,0.977815011135912,0.977815011135912,full_event_available,0,1,,"3","0.6247",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,6,3,continue,bernoulli_full_event,42,4,38,0.542731511189342,0.549616884553941,0.298294402329139,full_event_available,0,1,,"9,23,40,42","0.82857,0.25779,0.22876,0.57728",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,6,4,load_loss_threshold,bernoulli_full_event,18,0,18,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,7,1,continue,bernoulli_full_event,45,1,44,0.91871445101351,0.76690260649642,0.704564507108189,full_event_available,0,1,,"14","0.74396",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,7,2,continue,bernoulli_full_event,44,1,43,1,0.977674222201267,0.977674222201267,full_event_available,0,1,,"3","0.15956",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
