policy_id,scenario_id,branch_id,from_bus,to_bus,line_loading_pu,P_L,P1,P2,P3,P_flow,P_HF_L,assumption_status,note
proportional_conventional_redispatch,wind_speed_12_00,15,7,8,0.325992173511878,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,16,8,9,0.220556547418095,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,17,9,39,0.212027621335989,0.001782630685,0.000683630685,0.001099,0,0.000685,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,18,10,11,0.457511716528971,0.001321554223,0.000222554223,0.001099,0,0.000223,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,19,10,13,0.617937702746467,0.001782630685,0.000683630685,0.001099,0,0.000685,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,20,10,32,0.753295350656824,0.001650894553,0.000551894553,0.001099,0,0.000553,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,21,12,11,0.0904952123785061,0.001525146427,0.000426146427,0.001099,0,0.000427,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,22,12,13,0.0911895063847427,0.001512172414,0.000413172414,0.001099,0,0.000414,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,23,13,14,0.603385614591852,0.001532132434,0.000433132434,0.001099,0,0.000434,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,24,14,15,0.194820446860469,0.001475246377,0.000376246377,0.001099,0,0.000377,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,25,15,16,0.400471850195573,0.001566064468,0.000467064468,0.001099,0,0.000468,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,26,16,17,0.390702899494182,0.001404388306,0.000305388306,0.001099,0,0.000306,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,27,16,19,0.781825947095236,0.001109978011,1.0978011e-05,0.001099,0,1.1e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,28,16,21,0.524476037246585,0.001571054473,0.000472054473,0.001099,0,0.000473,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,29,16,24,0.0913073638477199,0.0016978006,0.0005988006,0.001099,0,0.0006,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,30,17,18,0.242719201879922,0.00174770065,0.00064870065,0.001099,0,0.00065,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,31,17,27,0.161649891185293,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,32,19,20,0.162405718375483,0.001612970515,0.000513970515,0.001099,0,0.000515,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,33,19,33,0.69765894987182,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,34,20,34,0.623475651144917,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,35,21,22,0.643743636650162,0.001611972514,0.000512972514,0.001099,0,0.000514,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,36,22,23,0.143532687100433,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,37,22,35,0.69452616268054,0.001599996502,0.000500996502,0.001099,0,0.000502,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,38,23,24,0.567543249139608,0.001475246377,0.000376246377,0.001099,0,0.000377,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,39,23,36,0.625121309449292,0.001543110445,0.000444110445,0.001099,0,0.000445,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,40,25,26,0.245763306652629,0.00158802049,0.00048902049,0.001099,0,0.00049,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,41,25,37,0.614132706286624,0.001555086457,0.000456086457,0.001099,0,0.000457,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,42,26,27,0.352183201047175,0.001700794603,0.000601794603,0.001099,0,0.000603,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,43,26,28,0.140025943658452,0.001575046477,0.000476046477,0.001099,0,0.000477,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,44,26,29,0.224881894454572,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,45,28,29,0.466841682420562,0.001550096452,0.000451096452,0.001099,0,0.000452,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
proportional_conventional_redispatch,wind_speed_12_00,46,29,38,0.572507658823354,0.001512172414,0.000413172414,0.001099,0,0.000414,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
