initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_transition_probability,chain_probability_status,stage_probability_mode,valid_stage_probability_count,missing_stage_probability_count,initial_line_probability,total_chain_probability_actual,total_chain_probability_display
2,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
2,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
2,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
2,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
2,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
2,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
2,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
2,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
2,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
3,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000378,0.000378,3.78
3,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000378,0.000378,3.78
3,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000378,0.000378,3.78
3,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000378,0.000378,3.78
3,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000378,0.000378,3.78
3,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000378,0.000378,3.78
3,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000378,0.000378,3.78
3,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000378,0.000378,3.78
3,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000378,0.000378,3.78
3,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000378,0.000378,3.78
4,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000445,0.000445,4.45
4,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000445,0.000445,4.45
4,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000445,0.000445,4.45
4,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000445,0.000445,4.45
4,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000445,0.000445,4.45
4,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000445,0.000445,4.45
4,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000445,0.000445,4.45
4,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000445,0.000445,4.45
4,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000445,0.000445,4.45
4,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000445,0.000445,4.45
5,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000477,0.000477,4.77
5,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000477,0.000477,4.77
5,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000477,0.000477,4.77
5,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000477,0.000477,4.77
5,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000477,0.000477,4.77
5,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000477,0.000477,4.77
5,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000477,0.000477,4.77
5,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000477,0.000477,4.77
5,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000477,0.000477,4.77
5,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000477,0.000477,4.77
6,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000548,0.000548,5.48
6,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000548,0.000548,5.48
6,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000548,0.000548,5.48
6,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000548,0.000548,5.48
6,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000548,0.000548,5.48
6,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000548,0.000548,5.48
6,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000548,0.000548,5.48
6,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000548,0.000548,5.48
6,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000548,0.000548,5.48
6,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000548,0.000548,5.48
7,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000434,0.000434,4.34
7,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000434,0.000434,4.34
7,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000434,0.000434,4.34
7,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000434,0.000434,4.34
7,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000434,0.000434,4.34
7,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000434,0.000434,4.34
7,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000434,0.000434,4.34
7,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000434,0.000434,4.34
7,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000434,0.000434,4.34
7,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000434,0.000434,4.34
8,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.4e-05,0.34
8,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.4e-05,0.34
8,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.4e-05,0.34
8,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.4e-05,0.34
8,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.4e-05,0.34
8,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.4e-05,0.34
8,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.4e-05,0.34
8,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.4e-05,0.34
8,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.4e-05,0.34
8,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.4e-05,0.34
9,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000616,0.000616,6.16
9,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000616,0.000616,6.16
9,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000616,0.000616,6.16
9,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000616,0.000616,6.16
9,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000616,0.000616,6.16
9,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000616,0.000616,6.16
9,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000616,0.000616,6.16
9,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000616,0.000616,6.16
9,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000616,0.000616,6.16
9,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000616,0.000616,6.16
10,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
10,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
10,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
10,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
10,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
10,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
10,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
10,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
10,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
10,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000582,0.000582,5.82
11,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000565,0.000565,5.65
11,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000565,0.000565,5.65
11,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000565,0.000565,5.65
11,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000565,0.000565,5.65
11,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000565,0.000565,5.65
11,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000565,0.000565,5.65
11,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000565,0.000565,5.65
11,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000565,0.000565,5.65
11,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000565,0.000565,5.65
11,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000565,0.000565,5.65
12,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000263,0.000263,2.63
12,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000263,0.000263,2.63
12,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000263,0.000263,2.63
12,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000263,0.000263,2.63
12,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000263,0.000263,2.63
12,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000263,0.000263,2.63
12,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000263,0.000263,2.63
12,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000263,0.000263,2.63
12,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000263,0.000263,2.63
12,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000263,0.000263,2.63
13,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000502,0.000502,5.02
13,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000502,0.000502,5.02
13,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000502,0.000502,5.02
13,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000502,0.000502,5.02
13,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000502,0.000502,5.02
13,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000502,0.000502,5.02
13,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000502,0.000502,5.02
13,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000502,0.000502,5.02
13,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000502,0.000502,5.02
13,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000502,0.000502,5.02
14,1,1,load_loss_threshold,1882.709,0.301029703096944,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000377,0.000377,3.77
14,2,1,load_loss_threshold,1882.709,0.301029703096944,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000377,0.000377,3.77
14,3,1,load_loss_threshold,1882.709,0.301029703096944,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000377,0.000377,3.77
14,4,1,load_loss_threshold,1882.709,0.301029703096944,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000377,0.000377,3.77
14,5,1,load_loss_threshold,1882.709,0.301029703096944,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000377,0.000377,3.77
14,6,1,load_loss_threshold,1882.709,0.301029703096944,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000377,0.000377,3.77
14,7,1,load_loss_threshold,1882.709,0.301029703096944,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000377,0.000377,3.77
14,8,1,load_loss_threshold,1882.709,0.301029703096944,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000377,0.000377,3.77
14,9,1,load_loss_threshold,1882.709,0.301029703096944,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000377,0.000377,3.77
14,10,1,load_loss_threshold,1882.709,0.301029703096944,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000377,0.000377,3.77
15,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
15,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
15,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
15,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
15,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
15,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
15,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
15,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
15,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
15,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
16,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
16,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
16,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
16,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
16,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
16,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
16,7,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
16,8,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
16,9,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
16,10,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,2.3e-05,2.3e-05,0.23
17,1,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000685,0.000685,6.85
17,2,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000685,0.000685,6.85
17,3,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000685,0.000685,6.85
17,4,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000685,0.000685,6.85
17,5,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000685,0.000685,6.85
17,6,1,powerflow_not_converged,1876.269,0.3,NaN,NaN,1,0,1,1,1,1,1,full_event_available,bernoulli_full_event,1,0,0.000685,0.000685,6.85
