initial_branch,trial_id,stage_id,initial_outage_probability,stage_transition_probability,stage_cumulative_probability,probability_source,num_selected_candidates,num_unselected_candidates,stage_load_shed_mw,base_load_mw,stage_load_shed_frac,pf_converged,severity_valid,invalid_reason,replay_source
4,5,1,0.000445,0.0546625830347649,2.43248494504704e-05,paper_table_4_1_initial_probability + candidate_transition_probability,10,35,0,6254.23,0,1,1,none,replayed_pf_result
4,5,2,0.000445,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,21,3290.89,6254.23,0.52618627712764,1,1,none,replayed_after_load_shedding
5,1,1,0.000477,0.305628587675186,0.000145784836321064,paper_table_4_1_initial_probability + candidate_transition_probability,10,35,0,6254.23,0,1,1,none,replayed_pf_result
5,1,2,0.000477,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,22,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
5,2,1,0.000477,0.349574097814814,0.000166746844657666,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
5,2,2,0.000477,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,22,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
5,3,1,0.000477,0.0073484100549624,3.50519159621707e-06,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
5,3,2,0.000477,1,3.50519159621707e-06,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,3263.41,6254.23,0.521792450869252,0,0,nonconverged_power_flow,invalid_nonconverged
5,4,1,0.000477,0.305628587675186,0.000145784836321064,paper_table_4_1_initial_probability + candidate_transition_probability,10,35,0,6254.23,0,1,1,none,replayed_pf_result
5,4,2,0.000477,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,22,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
5,5,1,0.000477,0.305628587675186,0.000145784836321064,paper_table_4_1_initial_probability + candidate_transition_probability,10,35,0,6254.23,0,1,1,none,replayed_pf_result
5,5,2,0.000477,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,22,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
6,1,1,0.000548,0.189300766008621,0.000103736819772724,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
6,1,2,0.000548,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,25,3424.78,6254.23,0.54759418825339,1,1,none,replayed_after_load_shedding
6,2,1,0.000548,0.0107550011160603,5.89374061160106e-06,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
6,2,2,0.000548,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,24,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
6,3,1,0.000548,0.00798376706843886,4.37510435350449e-06,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
6,3,2,0.000548,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,23,3280.16,6254.23,0.524470638272017,1,1,none,replayed_after_load_shedding
6,4,1,0.000548,0.189300766008621,0.000103736819772724,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
6,4,2,0.000548,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,25,3424.78,6254.23,0.54759418825339,1,1,none,replayed_after_load_shedding
6,5,1,0.000548,0.0365095343209402,2.00072248078752e-05,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
6,5,2,0.000548,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,23,3236.15,6254.23,0.517433800803616,1,1,none,replayed_after_load_shedding
7,1,1,0.000434,0.062052161636795,2.6930638150369e-05,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
7,1,2,0.000434,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,19,3638.29,6254.23,0.581732683319929,1,1,none,replayed_after_load_shedding
7,2,1,0.000434,0.00258466135778131,1.12174302927709e-06,paper_table_4_1_initial_probability + candidate_transition_probability,10,35,0,6254.23,0,1,1,none,replayed_pf_result
7,2,2,0.000434,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,19,3638.29,6254.23,0.581732683319929,1,1,none,replayed_after_load_shedding
7,3,1,0.000434,0.0698340385396665,3.03079727262153e-05,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
7,3,2,0.000434,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,19,3638.29,6254.23,0.581732683319929,1,1,none,replayed_after_load_shedding
7,4,1,0.000434,0.0698340385396665,3.03079727262153e-05,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
7,4,2,0.000434,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,19,3638.29,6254.23,0.581732683319929,1,1,none,replayed_after_load_shedding
7,5,1,0.000434,0.127487285890389,5.53294820764288e-05,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
7,5,2,0.000434,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,19,3638.29,6254.23,0.581732683319929,1,1,none,replayed_after_load_shedding
8,1,1,3.4e-05,0.133880279493922,4.55192950279335e-06,paper_table_4_1_initial_probability + candidate_transition_probability,11,34,0,6254.23,0,1,1,none,replayed_pf_result
8,1,2,3.4e-05,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,24,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
8,2,1,3.4e-05,0.212331596971951,7.21927429704632e-06,paper_table_4_1_initial_probability + candidate_transition_probability,12,33,0,6254.23,0,1,1,none,replayed_pf_result
8,2,2,3.4e-05,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,22,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
8,3,1,3.4e-05,0.212331596971951,7.21927429704632e-06,paper_table_4_1_initial_probability + candidate_transition_probability,12,33,0,6254.23,0,1,1,none,replayed_pf_result
8,3,2,3.4e-05,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,22,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
8,4,1,3.4e-05,0.0582953222218845,1.98204095554407e-06,paper_table_4_1_initial_probability + candidate_transition_probability,10,35,0,6254.23,0,1,1,none,replayed_pf_result
8,4,2,3.4e-05,1,1.98204095554407e-06,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,3263.41,6254.23,0.521792450869252,0,0,nonconverged_power_flow,invalid_nonconverged
8,5,1,3.4e-05,0.0367566304005388,1.24972543361832e-06,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
8,5,2,3.4e-05,1,1.24972543361832e-06,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,3263.41,6254.23,0.521792450869252,0,0,nonconverged_power_flow,invalid_nonconverged
9,1,1,0.000616,0.131943751975747,8.127735121706e-05,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
9,1,2,0.000616,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,37,2452.513,6254.23,0.392136681893694,1,1,none,replayed_after_load_shedding
9,2,1,0.000616,0.131943751975747,8.127735121706e-05,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
9,2,2,0.000616,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,37,2452.513,6254.23,0.392136681893694,1,1,none,replayed_after_load_shedding
9,3,1,0.000616,0.00494370376597815,3.04532151984254e-06,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
9,3,2,0.000616,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,31,2968.0565,6254.23,0.474567852477443,1,1,none,replayed_after_load_shedding
9,4,1,0.000616,0.131943751975747,8.127735121706e-05,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
9,4,2,0.000616,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,37,2452.513,6254.23,0.392136681893694,1,1,none,replayed_after_load_shedding
9,5,1,0.000616,0.00939853905860375,5.78950006009991e-06,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
9,5,2,0.000616,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,34,3297.339,6254.23,0.527217419250651,1,1,none,replayed_after_load_shedding
10,1,1,0.000582,0.165948694783889,9.65821403642235e-05,paper_table_4_1_initial_probability + candidate_transition_probability,10,35,0,6254.23,0,1,1,none,replayed_pf_result
10,1,2,0.000582,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,22,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
10,2,1,0.000582,0.0178080280277476,1.03642723121491e-05,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
10,2,2,0.000582,1,1.03642723121491e-05,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,2721.939,6254.23,0.435215686023699,0,0,nonconverged_power_flow,invalid_nonconverged
10,3,1,0.000582,0.229633893764437,0.000133646926170902,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
10,3,2,0.000582,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,24,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
10,4,1,0.000582,0.0159366818392375,9.27514883043623e-06,paper_table_4_1_initial_probability + candidate_transition_probability,10,35,0,6254.23,0,1,1,none,replayed_pf_result
10,4,2,0.000582,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,24,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
10,5,1,0.000582,0.153226558003663,8.9177856758132e-05,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
10,5,2,0.000582,1,8.9177856758132e-05,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,2721.939,6254.23,0.435215686023699,0,0,nonconverged_power_flow,invalid_nonconverged
11,1,1,0.000565,0.0900691528322209,5.08890713502048e-05,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
11,1,2,0.000565,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,24,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
11,2,1,0.000565,0.147745391771727,8.34761463510259e-05,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
11,2,2,0.000565,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,36,2469.6325,6254.23,0.394873949311106,1,1,none,replayed_after_load_shedding
11,3,1,0.000565,0.0695956131052768,3.93215214044814e-05,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
11,3,2,0.000565,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,24,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
11,4,1,0.000565,0.0774286029895567,4.37471606890995e-05,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
11,4,2,0.000565,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,22,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
11,5,1,0.000565,0.132798871822853,7.50313625799118e-05,paper_table_4_1_initial_probability + candidate_transition_probability,6,39,0,6254.23,0,1,1,none,replayed_pf_result
11,5,2,0.000565,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,39,2217.326,6254.23,0.354532212598513,1,1,none,replayed_after_load_shedding
12,1,1,0.000263,0.235397210568625,6.19094663795483e-05,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
12,1,2,0.000263,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,38,2469.6325,6254.23,0.394873949311106,1,1,none,replayed_after_load_shedding
12,2,1,0.000263,0.0100723301203894,2.64902282166242e-06,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
12,2,2,0.000263,1,2.64902282166242e-06,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,2721.939,6254.23,0.435215686023699,0,0,nonconverged_power_flow,invalid_nonconverged
12,3,1,0.000263,0.235397210568625,6.19094663795483e-05,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
12,3,2,0.000263,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,38,2469.6325,6254.23,0.394873949311106,1,1,none,replayed_after_load_shedding
12,4,1,0.000263,0.0753333767788384,1.98126780928345e-05,paper_table_4_1_initial_probability + candidate_transition_probability,6,39,0,6254.23,0,1,1,none,replayed_pf_result
12,4,2,0.000263,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,39,2217.326,6254.23,0.354532212598513,1,1,none,replayed_after_load_shedding
12,5,1,0.000263,0.235397210568625,6.19094663795483e-05,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
12,5,2,0.000263,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,38,2469.6325,6254.23,0.394873949311106,1,1,none,replayed_after_load_shedding
13,1,1,0.000502,0.0525243229821041,2.63672101370163e-05,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
13,1,2,0.000502,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,22,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
13,2,1,0.000502,0.496179358632675,0.000249082038033603,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
13,2,2,0.000502,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,31,3043.3825,6254.23,0.486611861092413,1,1,none,replayed_after_load_shedding
13,3,1,0.000502,0.496179358632675,0.000249082038033603,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
13,3,2,0.000502,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,31,3043.3825,6254.23,0.486611861092413,1,1,none,replayed_after_load_shedding
13,4,1,0.000502,0.496179358632675,0.000249082038033603,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
13,4,2,0.000502,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,31,3043.3825,6254.23,0.486611861092413,1,1,none,replayed_after_load_shedding
13,5,1,0.000502,0.496179358632675,0.000249082038033603,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
13,5,2,0.000502,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,31,3043.3825,6254.23,0.486611861092413,1,1,none,replayed_after_load_shedding
14,1,1,0.000377,0.372135685712451,0.000140295153513594,paper_table_4_1_initial_probability + candidate_transition_probability,5,40,633.703,6254.23,0.101323903981785,1,1,none,replayed_after_load_shedding
14,1,2,0.000377,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,40,3080.9641,6254.23,0.492620850208579,1,1,none,replayed_after_load_shedding
14,2,1,0.000377,0.313853320034641,0.00011832270165306,paper_table_4_1_initial_probability + candidate_transition_probability,6,39,633.703,6254.23,0.101323903981785,1,1,none,replayed_after_load_shedding
14,2,2,0.000377,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,39,3080.9641,6254.23,0.492620850208579,1,1,none,replayed_after_load_shedding
14,3,1,0.000377,0.313853320034641,0.00011832270165306,paper_table_4_1_initial_probability + candidate_transition_probability,6,39,633.703,6254.23,0.101323903981785,1,1,none,replayed_after_load_shedding
14,3,2,0.000377,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,39,3080.9641,6254.23,0.492620850208579,1,1,none,replayed_after_load_shedding
14,4,1,0.000377,0.372135685712451,0.000140295153513594,paper_table_4_1_initial_probability + candidate_transition_probability,5,40,633.703,6254.23,0.101323903981785,1,1,none,replayed_after_load_shedding
14,4,2,0.000377,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,40,3080.9641,6254.23,0.492620850208579,1,1,none,replayed_after_load_shedding
14,5,1,0.000377,0.00750922737168306,2.83097871912451e-06,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,633.703,6254.23,0.101323903981785,1,1,none,replayed_after_load_shedding
14,5,2,0.000377,1,2.83097871912451e-06,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,3080.9641,6254.23,0.492620850208579,0,0,nonconverged_power_flow,invalid_nonconverged
15,1,1,2.3e-05,0.0590028549703861,1.35706566431888e-06,paper_table_4_1_initial_probability + candidate_transition_probability,6,39,0,6254.23,0,1,1,none,replayed_pf_result
15,1,2,2.3e-05,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,39,2217.326,6254.23,0.354532212598513,1,1,none,replayed_after_load_shedding
15,2,1,2.3e-05,0.113546130138453,2.61156099318442e-06,paper_table_4_1_initial_probability + candidate_transition_probability,9,36,0,6254.23,0,1,1,none,replayed_pf_result
15,2,2,2.3e-05,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,22,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
15,3,1,2.3e-05,0.132390155467081,3.04497357574287e-06,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
15,3,2,2.3e-05,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,24,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
15,4,1,2.3e-05,0.132390155467081,3.04497357574287e-06,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
15,4,2,2.3e-05,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,24,3321.22,6254.23,0.531035794973962,1,1,none,replayed_after_load_shedding
15,5,1,2.3e-05,0.256683098150192,5.90371125745443e-06,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
15,5,2,2.3e-05,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,38,2469.6325,6254.23,0.394873949311106,1,1,none,replayed_after_load_shedding
16,1,1,2.3e-05,1,2.3e-05,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,1876.269,6254.23,0.3,0,0,nonconverged_power_flow,invalid_nonconverged
16,2,1,2.3e-05,1,2.3e-05,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,1876.269,6254.23,0.3,0,0,nonconverged_power_flow,invalid_nonconverged
16,3,1,2.3e-05,1,2.3e-05,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,1876.269,6254.23,0.3,0,0,nonconverged_power_flow,invalid_nonconverged
16,4,1,2.3e-05,1,2.3e-05,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,1876.269,6254.23,0.3,0,0,nonconverged_power_flow,invalid_nonconverged
16,5,1,2.3e-05,1,2.3e-05,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,1876.269,6254.23,0.3,0,0,nonconverged_power_flow,invalid_nonconverged
17,1,1,0.000685,1,0.000685,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,1876.269,6254.23,0.3,0,0,nonconverged_power_flow,invalid_nonconverged
17,2,1,0.000685,1,0.000685,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,1876.269,6254.23,0.3,0,0,nonconverged_power_flow,invalid_nonconverged
17,3,1,0.000685,1,0.000685,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,1876.269,6254.23,0.3,0,0,nonconverged_power_flow,invalid_nonconverged
17,4,1,0.000685,1,0.000685,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,1876.269,6254.23,0.3,0,0,nonconverged_power_flow,invalid_nonconverged
17,5,1,0.000685,1,0.000685,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,1876.269,6254.23,0.3,0,0,nonconverged_power_flow,invalid_nonconverged
18,1,1,0.000223,0.393912124452748,8.78424037529628e-05,paper_table_4_1_initial_probability + candidate_transition_probability,7,38,0,6254.23,0,1,1,none,replayed_pf_result
18,1,2,0.000223,1,8.78424037529628e-05,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,2721.939,6254.23,0.435215686023699,0,0,nonconverged_power_flow,invalid_nonconverged
18,2,1,0.000223,0.386480197517764,8.61850840464613e-05,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
18,2,2,0.000223,1,8.61850840464613e-05,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,2721.939,6254.23,0.435215686023699,0,0,nonconverged_power_flow,invalid_nonconverged
18,3,1,0.000223,0.386480197517764,8.61850840464613e-05,paper_table_4_1_initial_probability + candidate_transition_probability,8,37,0,6254.23,0,1,1,none,replayed_pf_result
18,3,2,0.000223,1,8.61850840464613e-05,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,2721.939,6254.23,0.435215686023699,0,0,nonconverged_power_flow,invalid_nonconverged
