initial_branch,trial_id,stage_id,new_outaged_branches,all_outaged_branches,island_count,disconnected_load_mw,new_slack_bus,converged,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,num_candidate_lines,num_selected_trips
1,4,4,"17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.17532257464517,5,0.0296502663318875,34,1
1,4,5,"","1,3,14,17,40,42",11,1081.44,32,1,2482.393,6,2.08308236575545,11,0.0440399588344047,32,0
1,5,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,5,2,"20,40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,3
1,5,3,"14,27","1,3,20,40,42",4,852.5,31,1,1662.7595,2,1.14740212499389,10,0.0247607979360519,34,2
1,5,4,"","1,3,14,20,27,40,42",12,585.82,39,0,3450.27465,NaN,NaN,NaN,NaN,0,0
1,6,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,6,2,"40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,2
1,6,3,"10,14","1,3,40,42",3,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,2
1,6,4,"17","1,3,10,14,40,42",10,9.2,39,1,1400.953,2,1.18586309686613,4,0.0378119503407093,33,1
1,6,5,"","1,3,10,14,17,40,42",11,1081.44,32,1,2482.393,7,2.14505432874619,14,0.0698187271630787,31,0
1,7,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,7,2,"4,40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,3
1,7,3,"14","1,3,4,40,42",4,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,1
1,7,4,"16","1,3,4,14,40,42",10,9.2,39,1,1400.953,2,1.17532257464517,5,0.0296502663318875,34,1
1,7,5,"","1,3,4,14,16,40,42",11,1087.29,32,1,2488.243,6,2.16155700590172,13,0.0861673140960593,31,0
1,8,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,8,2,"40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,2
1,8,3,"14","1,3,40,42",3,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,1
1,8,4,"16,17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.17532257464517,5,0.0296502663318875,34,2
1,8,5,"","1,3,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.16155700590172,13,0.0861673140960593,31,0
1,9,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,9,2,"40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,2
1,9,3,"14","1,3,40,42",3,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,1
1,9,4,"17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.17532257464517,5,0.0296502663318875,34,1
1,9,5,"","1,3,14,17,40,42",11,1081.44,32,1,2482.393,6,2.08308236575545,11,0.0440399588344047,32,0
1,10,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,10,2,"40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,2
1,10,3,"14","1,3,40,42",3,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,1
1,10,4,"16,17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.17532257464517,5,0.0296502663318875,34,2
1,10,5,"","1,3,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.16155700590172,13,0.0861673140960593,31,0
1,11,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,11,2,"4,40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,3
1,11,3,"14","1,3,4,40,42",4,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,1
1,11,4,"16,17","1,3,4,14,40,42",10,9.2,39,1,1400.953,2,1.17532257464517,5,0.0296502663318875,34,2
1,11,5,"","1,3,4,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.16155700590172,13,0.0861673140960593,31,0
1,12,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,12,2,"40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,2
1,12,3,"10,14","1,3,40,42",3,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,2
1,12,4,"17,27","1,3,10,14,40,42",10,9.2,39,1,1400.953,2,1.18586309686613,4,0.0378119503407093,33,2
1,12,5,"","1,3,10,14,17,27,40,42",12,1693.44,32,1,3568.36855,6,2.35596307547089,19,0.12167002339885,27,0
1,13,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,13,2,"40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,2
1,13,3,"14","1,3,40,42",3,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,1
1,13,4,"16,17,27","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.17532257464517,5,0.0296502663318875,34,3
1,13,5,"","1,3,14,16,17,27,40,42",13,1699.29,32,1,3573.34105,5,2.33756978569022,18,0.123181960023223,27,0
1,14,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,14,2,"4,40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,3
1,14,3,"10,14","1,3,4,40,42",4,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,2
1,14,4,"16,17","1,3,4,10,14,40,42",10,9.2,39,1,1400.953,2,1.18586309686613,4,0.0378119503407093,33,2
1,14,5,"","1,3,4,10,14,16,17,40,42",12,1087.29,32,1,2488.243,7,2.24527494303293,15,0.118700953730378,30,0
1,15,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,15,2,"27,40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,3
1,15,3,"","1,3,27,40,42",4,1532.5,31,1,2004.673,5,1.30085698048209,13,0.0351643048344535,31,0
1,16,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,16,2,"4,40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,3
1,16,3,"14,20","1,3,4,40,42",4,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,2
1,16,4,"","1,3,4,14,20,40,42",11,9.2,39,1,2479.459,1,1.23373378621661,11,0.0491573303489402,33,0
1,17,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,17,2,"40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,2
1,17,3,"14,27","1,3,40,42",3,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,2
1,17,4,"","1,3,14,27,40,42",11,689.2,39,1,2719.8325,2,1.15625220897966,7,0.0313218297702765,30,0
1,18,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,18,2,"4,40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,3
1,18,3,"10,14","1,3,4,40,42",4,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,2
1,18,4,"17","1,3,4,10,14,40,42",10,9.2,39,1,1400.953,2,1.18586309686613,4,0.0378119503407093,33,1
1,18,5,"","1,3,4,10,14,17,40,42",11,1081.44,32,1,2482.393,7,2.14505432874619,14,0.0698187271630787,31,0
1,19,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,19,2,"40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,2
1,19,3,"14","1,3,40,42",3,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,1
1,19,4,"17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.17532257464517,5,0.0296502663318875,34,1
1,19,5,"","1,3,14,17,40,42",11,1081.44,32,1,2482.393,6,2.08308236575545,11,0.0440399588344047,32,0
1,20,1,"3","1",1,0,31,1,0,1,1.20737865633305,0,0,45,1
1,20,2,"40,42","1,3",1,0,31,1,0,3,1.39297454377971,0,0,44,2
1,20,3,"14,23","1,3,40,42",3,852.5,31,1,852.5,2,1.31473819562907,5,0.0293481191237772,35,2
1,20,4,"8,13,16,17,18,20,27","1,3,14,23,40,42",10,9.2,39,1,1400.953,7,1.49542504120441,8,0.0668000032212216,33,7
1,20,5,"","1,3,8,13,14,16,17,18,20,23,27,40,42",16,2387.187,35,0,4527.967,NaN,NaN,NaN,NaN,0,0
2,1,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,2,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,3,1,"3","2",1,0,31,1,0,1,1.04843962431702,0,0,45,1
2,3,2,"40","2,3",1,0,31,1,0,2,1.23728293560071,0,0,44,1
2,3,3,"14","2,3,40",2,321.6,31,1,321.6,2,1.21750412905851,0,0,39,1
2,3,4,"","2,3,14,40",7,9.2,39,1,923.143,2,1.0921264920272,1,0.00376716609418115,38,0
2,4,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,5,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,6,1,"3","2",1,0,31,1,0,1,1.04843962431702,0,0,45,1
2,6,2,"4,40,42","2,3",1,0,31,1,0,2,1.23728293560071,0,0,44,3
2,6,3,"8,14","2,3,4,40,42",4,950.1,31,1,950.1,2,1.21066474540295,2,0.00376594213352399,34,2
2,6,4,"9,13,17,18,19,23","2,3,4,8,14,40,42",11,9.2,39,1,1488.793,8,1.40564975859244,10,0.0660049559696454,32,6
2,6,5,"","2,3,4,8,9,13,14,17,18,19,23,40,42",15,1687.347,35,1,3791.758,5,1.76180608613709,7,0.179654386632445,18,0
2,7,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,8,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,9,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,10,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,11,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,12,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,13,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,14,1,"3","2",1,0,31,1,0,1,1.04843962431702,0,0,45,1
2,14,2,"40,42","2,3",1,0,31,1,0,2,1.23728293560071,0,0,44,2
2,14,3,"14","2,3,40,42",3,950.1,31,1,950.1,2,1.21066474540295,2,0.00376594213352399,34,1
2,14,4,"16,17","2,3,14,40,42",11,9.2,39,1,1488.793,2,1.17532257464517,5,0.0296502663318875,33,2
2,14,5,"","2,3,14,16,17,40,42",13,999.45,32,1,2488.243,6,2.16155700590172,13,0.0861673140960593,31,0
2,15,1,"3","2",1,0,31,1,0,1,1.04843962431702,0,0,45,1
2,15,2,"40,42","2,3",1,0,31,1,0,2,1.23728293560071,0,0,44,2
2,15,3,"14","2,3,40,42",3,950.1,31,1,950.1,2,1.21066474540295,2,0.00376594213352399,34,1
2,15,4,"16,17","2,3,14,40,42",11,9.2,39,1,1488.793,2,1.17532257464517,5,0.0296502663318875,33,2
2,15,5,"","2,3,14,16,17,40,42",13,999.45,32,1,2488.243,6,2.16155700590172,13,0.0861673140960593,31,0
2,16,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,17,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,18,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,19,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
2,20,1,"","2",1,0,31,1,0,1,1.04843962431702,0,0,45,0
3,1,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,2,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,3,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,4,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,5,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,6,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,7,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,8,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,9,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,10,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,11,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,12,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,13,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,14,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,15,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,16,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,17,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,18,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,19,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
3,20,1,"","3",1,0,31,1,0,0,0.798889439979893,0,0,45,0
4,1,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,2,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,3,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,4,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,5,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,6,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,7,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,8,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,9,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,10,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,11,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,12,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,13,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,14,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,15,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,16,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,17,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,18,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,19,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
4,20,1,"","4",1,0,31,1,0,0,0.786318758707219,0,0,45,0
5,1,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,2,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,3,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,4,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,5,1,"14","5",2,0,31,1,0,1,1.01332027685371,0,0,45,1
5,5,2,"","5,14",3,9.2,39,1,9.2,1,1.06594593134701,0,0,44,0
5,6,1,"19","5",2,0,31,1,0,1,1.01332027685371,0,0,45,1
5,6,2,"8,14,18","5,19",2,0,31,1,0,4,1.45580101008443,0,0,44,3
5,6,3,"3","5,8,14,18,19",4,9.2,39,1,633.703,1,1.27683261803308,10,0.154173642690834,40,1
5,6,4,"42","3,5,8,14,18,19",5,0,39,1,914.72935,5,1.14231934994103,13,0.210671266183807,39,1
5,6,5,"","3,5,8,14,18,19,42",5,0,39,1,1982.62948,2,1.23494959126588,9,0.0918670926540852,38,0
5,7,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,8,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,9,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,10,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,11,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,12,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,13,1,"8","5",2,0,31,1,0,1,1.01332027685371,0,0,45,1
5,13,2,"9,14,19,23","5,8",2,0,31,1,0,4,1.65567372336563,0,0,44,4
5,13,3,"1,2,3,6,13","5,8,9,14,19,23",3,9.2,39,1,9.2,6,1.83967131472753,3,0.097637637332326,40,5
5,13,4,"","1,2,3,5,6,8,9,13,14,19,23",7,2472.43,38,1,2481.63,1,1.12711882530767,0,0,25,0
5,14,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,15,1,"14","5",2,0,31,1,0,1,1.01332027685371,0,0,45,1
5,15,2,"","5,14",3,9.2,39,1,9.2,1,1.06594593134701,0,0,44,0
5,16,1,"23","5",2,0,31,1,0,1,1.01332027685371,0,0,45,1
5,16,2,"8,10,13","5,23",2,0,31,1,0,5,1.73214416641313,0,0,44,3
5,16,3,"3,12,15","5,8,10,13,23",3,8.53,31,1,945.385,2,1.48197791480401,4,0.0611348884810374,36,3
5,16,4,"42","3,5,8,10,12,13,15,23",9,206.55,39,1,1151.935,3,1.13686904926785,3,0.0141890468086304,32,1
5,16,5,"","3,5,8,10,12,13,15,23,42",11,2195.21,35,1,3347.145,7,1.62303950245454,10,0.107508899286665,19,0
5,17,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,18,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,19,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
5,20,1,"","5",2,0,31,1,0,1,1.01332027685371,0,0,45,0
6,1,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,2,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,3,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,4,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,5,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,6,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,7,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,8,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,9,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,10,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,11,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,12,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,13,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,14,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,15,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,16,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,17,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,18,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,19,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
6,20,1,"","6",1,0,31,1,0,0,0.785132033145013,0,0,45,0
7,1,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,2,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,3,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,4,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,5,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,6,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,7,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,8,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,9,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,10,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,11,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,12,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,13,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,14,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,15,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,16,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,17,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,18,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,19,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
7,20,1,"","7",1,0,31,1,0,0,0.785980615260842,0,0,45,0
8,1,1,"","8",1,0,31,1,0,2,1.04655845736344,0,0,45,0
8,2,1,"12,19","8",1,0,31,1,0,2,1.04655845736344,0,0,45,2
8,2,2,"11,18,21","8,12,19",1,0,31,1,0,5,1.41940497619609,1,0.000615209644508008,43,3
8,2,3,"1,27","8,11,12,18,19,21",3,9.2,39,1,1570.4575,2,1.18309879470389,3,0.154793512908789,36,2
8,2,4,"","1,8,11,12,18,19,21,27",9,1982.925,30,1,3553.3825,1,1.27594637294866,0,0,27,0
8,3,1,"23","8",1,0,31,1,0,2,1.04655845736344,0,0,45,1
8,3,2,"3,12,13,16,17","8,23",1,0,31,1,0,6,1.78283053246981,2,0.0177740618086398,44,5
8,3,3,"4,7,25,27,30,31,33,40,42","3,8,12,13,16,17,23",4,780.03,39,1,1053.74,8,1.87907009393851,8,0.0955974931378613,30,9
8,3,4,"","3,4,7,8,12,13,16,17,23,25,27,30,31,33,40,42",20,4058.97,39,1,5112.71,0,0.861200247658894,0,0,3,0
8,4,1,"","8",1,0,31,1,0,2,1.04655845736344,0,0,45,0
8,5,1,"","8",1,0,31,1,0,2,1.04655845736344,0,0,45,0
8,6,1,"","8",1,0,31,1,0,2,1.04655845736344,0,0,45,0
8,7,1,"23","8",1,0,31,1,0,2,1.04655845736344,0,0,45,1
8,7,2,"3,13,16","8,23",1,0,31,1,0,6,1.78283053246981,2,0.0177740618086398,44,3
8,7,3,"4,7,25,27,30,31,40,42","3,8,13,16,23",3,773.53,39,1,1047.565,8,1.87907009393851,8,0.0955974931378613,31,8
8,7,4,"","3,4,7,8,13,16,23,25,27,30,31,40,42",18,4058.97,39,1,5106.535,0,0.861200247658894,0,0,4,0
8,8,1,"","8",1,0,31,1,0,2,1.04655845736344,0,0,45,0
8,9,1,"19,23","8",1,0,31,1,0,2,1.04655845736344,0,0,45,2
8,9,2,"3,13","8,19,23",1,0,31,1,0,6,1.78283053246981,2,0.0211457425979217,43,2
8,9,3,"30,40,42","3,8,13,19,23",2,8.53,31,1,633.1,6,1.44244655994766,3,0.0341124050102742,37,3
8,9,4,"","3,8,13,19,23,30,40,42",8,2543.04,35,0,4099.567,NaN,NaN,NaN,NaN,0,0
8,10,1,"","8",1,0,31,1,0,2,1.04655845736344,0,0,45,0
8,11,1,"","8",1,0,31,1,0,2,1.04655845736344,0,0,45,0
8,12,1,"23","8",1,0,31,1,0,2,1.04655845736344,0,0,45,1
8,12,2,"3,13,16,17","8,23",1,0,31,1,0,6,1.78283053246981,2,0.0177740618086398,44,4
8,12,3,"4,25,27,30,31,40,42","3,8,13,16,17,23",4,780.03,39,1,1053.74,8,1.87907009393851,8,0.0955974931378613,30,7
8,12,4,"","3,4,8,13,16,17,23,25,27,30,31,40,42",18,4058.97,39,1,5112.71,0,0.861200247658894,0,0,3,0
8,13,1,"19,23","8",1,0,31,1,0,2,1.04655845736344,0,0,45,2
8,13,2,"3,13,16,17","8,19,23",1,0,31,1,0,6,1.78283053246981,2,0.0211457425979217,43,4
8,13,3,"4,27,30,31,40,42","3,8,13,16,17,19,23",4,780.03,39,1,1053.74,8,1.87907009393851,8,0.0955974931378613,30,6
8,13,4,"","3,4,8,13,16,17,19,23,27,30,31,40,42",17,2864.345,35,0,4618.9285,NaN,NaN,NaN,NaN,0,0
8,14,1,"","8",1,0,31,1,0,2,1.04655845736344,0,0,45,0
8,15,1,"23","8",1,0,31,1,0,2,1.04655845736344,0,0,45,1
8,15,2,"3,12,13,16,17","8,23",1,0,31,1,0,6,1.78283053246981,2,0.0177740618086398,44,5
8,15,3,"4,27,31,40,42","3,8,12,13,16,17,23",4,780.03,39,1,1053.74,8,1.87907009393851,8,0.0955974931378613,30,5
8,15,4,"","3,4,8,12,13,16,17,23,27,31,40,42",17,2864.345,35,1,4618.9285,4,1.59035243765638,9,0.1852217650308,14,0
8,16,1,"","8",1,0,31,1,0,2,1.04655845736344,0,0,45,0
8,17,1,"23","8",1,0,31,1,0,2,1.04655845736344,0,0,45,1
8,17,2,"3,12,13,17","8,23",1,0,31,1,0,6,1.78283053246981,2,0.0177740618086398,44,4
8,17,3,"4,25,27,30,31,40,42","3,8,12,13,17,23",3,780.03,39,1,1053.74,8,1.87907009393851,8,0.0955974931378613,30,7
8,17,4,"","3,4,8,12,13,17,23,25,27,30,31,40,42",18,4058.97,39,1,5112.71,0,0.861200247658894,0,0,3,0
8,18,1,"","8",1,0,31,1,0,2,1.04655845736344,0,0,45,0
8,19,1,"19,23","8",1,0,31,1,0,2,1.04655845736344,0,0,45,2
8,19,2,"3,13,16,17,18","8,19,23",1,0,31,1,0,6,1.78283053246981,2,0.0211457425979217,43,5
8,19,3,"4,27,30,31,40,42","3,8,13,16,17,18,19,23",5,780.03,39,1,1053.74,8,1.87907009393851,8,0.0955974931378613,30,6
8,19,4,"","3,4,8,13,16,17,18,19,23,27,30,31,40,42",17,2864.345,35,0,4618.9285,NaN,NaN,NaN,NaN,0,0
8,20,1,"23","8",1,0,31,1,0,2,1.04655845736344,0,0,45,1
8,20,2,"3,12,13,17","8,23",1,0,31,1,0,6,1.78283053246981,2,0.0177740618086398,44,4
