initial_branch,trial_id,stage_id,pf_converged,severity_valid,invalid_reason,replay_source,stage_load_shed_mw,base_load_mw,stage_cumulative_probability,max_P_li_pu_if_available,min_voltage_pu_if_available,max_voltage_pu_if_available
23,3,5,0,0,nonconverged_power_flow,invalid_nonconverged,4093.581825,6254.23,4.4022126750129e-06,1.31503202097301,0.982,1.06713694849999
23,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4093.581825,6254.23,1.45443016001329e-05,6.68221599838368,0.0658225394331293,1.0576827
23,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,4523.171825,6254.23,1.22959291336169e-05,1.34389293863067,0.718675533446743,1.0576827
23,7,5,0,0,nonconverged_power_flow,invalid_nonconverged,4047.718,6254.23,6.36885881533489e-08,1.99631366843361,0.0328948212737377,1.0576827
23,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,4523.171825,6254.23,5.3697256905178e-06,1.32113908177839,0.265096123868239,1.0576827
23,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,4523.171825,6254.23,3.6238758689227e-06,1.34389293863067,0.718675533446743,1.0576827
23,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,4523.171825,6254.23,1.22959291336169e-05,1.34389293863067,0.718675533446743,1.0576827
23,17,5,0,0,nonconverged_power_flow,invalid_nonconverged,4523.171825,6254.23,4.32167359964654e-06,1.34389293863067,0.718675533446743,1.0576827
23,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,4271.103575,6254.23,1.48207566847931e-07,30.0852913125445,0.0547641146512871,3.76393315774811
23,20,5,0,0,nonconverged_power_flow,invalid_nonconverged,2721.19,6254.23,3.93994900568369e-06,988.810043533636,0.0872050182474022,10.8702576232528
27,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,3796.579,6254.23,1.14752618538231e-07,226.119348188731,0.00931246433046616,6.44478680658366
33,6,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,2.28148918617392e-06,15.3716449521457,0.001527780002365,1.113831604831
33,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.28526072138314e-06,9.95751578331296,0.00629561880929082,1.28811468847783
33,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.28526072138314e-06,9.95751578331296,0.00629561880929082,1.28811468847783
33,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,2.28148918617392e-06,15.3716449521457,0.001527780002365,1.113831604831
34,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,5.08638762908333e-08,5.88740061947865,0.0410405573922356,1.0576827
34,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,3907.3092,6254.23,1.02982913445656e-09,1.4722829533213,0.623547752037319,1.0576827
34,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,4.45270088855629e-08,2.13369546969614,0.600928415951031,1.0576827
34,15,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,1.17222795955978e-06,23.1816515568704,0.0277419618555342,1.0576827
35,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.05811329445144e-05,45.1350116871842,0.0114745190736029,1.51057872258965
35,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,4922.725,6254.23,3.82655589936764e-06,268.994254133576,0.982,4.74859334340758
35,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.78389341690962e-05,9.92560630695845,0.0277495115648261,1.0636
35,13,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.19594545393959e-06,9.92560630695845,0.0277495115648261,1.0636
35,15,4,0,0,nonconverged_power_flow,invalid_nonconverged,4178.6985,6254.23,8.3544948532959e-08,81.006796463681,0.083644854567326,5.3460661168331
35,17,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,8.8313877394543e-06,45.1350116871842,0.0114745190736029,1.51057872258965
35,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.78389341690962e-05,9.92560630695845,0.0277495115648261,1.0636
35,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.05811329445144e-05,45.1350116871842,0.0114745190736029,1.51057872258965
37,2,5,0,0,nonconverged_power_flow,invalid_nonconverged,4877.134,6254.23,3.52593547631949e-06,82.9787658075378,0.0175820704472335,6.16271538776437
37,7,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,1.98508558526048e-06,36.1266666701419,0.000312902579930793,3.16517285102178
37,9,5,0,0,nonconverged_power_flow,invalid_nonconverged,4877.134,6254.23,3.52593547631949e-06,82.9787658075378,0.0175820704472335,6.16271538776437
37,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,3.30883261069311e-05,10.731861072051,0.0156175599032124,2.26497623893052
37,12,4,0,0,nonconverged_power_flow,invalid_nonconverged,4859.9203,6254.23,5.94648948429791e-07,16.0845460251991,0.00531490329117741,1.48925763527868
37,13,5,0,0,nonconverged_power_flow,invalid_nonconverged,4877.134,6254.23,1.55441013711426e-07,2.30363737049851,0.087027429817774,1.0576827
37,17,4,0,0,nonconverged_power_flow,invalid_nonconverged,3997.829,6254.23,7.02611016511996e-06,56.5795029517594,0.0170515702689001,1.43093841766683
37,18,5,0,0,nonconverged_power_flow,invalid_nonconverged,3761.193685,6254.23,4.74373163329085e-07,187.100734074004,0.053971621695355,6.26450040874058
37,20,3,0,0,nonconverged_power_flow,invalid_nonconverged,3204.379,6254.23,8.71698594750523e-09,12.7712946006796,0.0179501052936602,1.22465650629607
38,18,5,0,0,nonconverged_power_flow,invalid_nonconverged,3886.879,6254.23,5.81588057367679e-06,5.5542839351208,0.0371626423370663,1.0636
39,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.0232534645643e-05,50.6945643194926,0.0918217635655876,4.5810848546784
39,13,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,3.30120569409554e-07,1.92610162624177,0.0338991087457968,1.0636
39,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.0232534645643e-05,50.6945643194926,0.0918217635655876,4.5810848546784
39,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,1.6380946676172e-05,9.70325781513716,0.00688421626665226,1.0636
39,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.0232534645643e-05,50.6945643194926,0.0918217635655876,4.5810848546784
46,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,4344.2338,6254.23,5.8491922715161e-07,10.2408182606826,0.111753234219377,1.0576827
46,4,3,0,0,nonconverged_power_flow,invalid_nonconverged,1888.68,6254.23,1.25278075766465e-06,18.9751561003119,0.0292523980874404,1.87327245983734
46,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,3420.21,6254.23,1.27220998051008e-05,92.9303585738758,0.0850639352416698,3.06023649738169
46,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,2885.179,6254.23,2.2830894829874e-05,56.4787392751143,0.0419885643850529,3.10138338836813
46,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,3896.21,6254.23,1.07358213156787e-07,17.0977319607836,0.0139377404382858,1.47784014623095
46,15,3,0,0,nonconverged_power_flow,invalid_nonconverged,3505.83155,6254.23,6.77406346290906e-09,57.4797865039925,0.00149000261821658,2.67784870334274
46,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,4344.2338,6254.23,4.20618449685112e-07,10.2408182606826,0.111753234219377,1.0576827
