branch_index,from_bus,to_bus,island_count,main_island_id,disconnected_load_mw,disconnected_generation_mw,disconnected_wind_mw,original_slack_in_main_island,new_slack_bus,pf_converged_before_shedding,pf_converged_after_shedding,corrective_load_shed_mw,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,SLLR,SLFOR,SNVOR,CRI,main_island_load_share,original_slack_island_load_share,main_island_selection_reason
12,6,7,1,1,0,0,0,1,31,1,1,0,0,1,1.00006659716867,0,0,0,6.65971686704125e-05,0,1.33194337340825e-05,1,1,original_slack_island_has_sufficient_load
13,6,11,1,1,0,0,0,1,31,1,1,0,0,1,1.01224952714518,0,0,0,0.0122495271451804,0,0.00244990542903607,1,1,original_slack_island_has_sufficient_load
14,6,31,2,1,9.2,959.31135,281.44035,0,39,1,1,0,9.2,1,1.26972044584598,0,0,0.0014710044242057,0.269720445845979,0,0.0548266918237193,0.998528995575794,0.0014710044242057,largest_load_island_selected
15,7,8,1,1,0,0,0,1,31,1,1,0,0,0,0.790941907777808,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
16,8,9,1,1,0,0,0,1,31,1,1,0,0,0,0.795567514034049,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
17,9,39,1,1,0,0,0,1,31,1,1,0,0,0,0.790473810538709,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
18,10,11,1,1,0,0,0,1,31,1,1,0,0,1,1.05908337817156,0,0,0,0.0590833781715594,0,0.0118166756343119,1,1,original_slack_island_has_sufficient_load
19,10,13,1,1,0,0,0,1,31,1,1,0,0,2,1.06691230611633,0,0,0,0.133824612232652,0,0.0267649224465304,1,1,original_slack_island_has_sufficient_load
20,10,32,2,1,0,609.170883562588,281.44035,1,31,1,1,0,0,0,0.970713882923283,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
21,12,11,1,1,0,0,0,1,31,1,1,0,0,0,0.790421585827544,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
22,12,13,1,1,0,0,0,1,31,1,1,0,0,0,0.789558743468742,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
23,13,14,1,1,0,0,0,1,31,1,1,0,0,2,1.27166292116352,0,0,0,0.543325842327031,0,0.108665168465406,1,1,original_slack_island_has_sufficient_load
24,14,15,1,1,0,0,0,1,31,1,1,0,0,0,0.798511848788377,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
25,15,16,1,1,0,0,0,1,31,1,1,0,0,0,0.796386033225691,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
26,16,17,1,1,0,0,0,1,31,1,1,0,0,0,0.832948939006941,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
27,16,19,2,1,680,1136.76736902688,562.8807,1,31,1,1,0,680,0,0.878939012690487,0,0,0.10872641396303,0,0,0.0652358483778179,0.89127358603697,0.89127358603697,original_slack_island_has_sufficient_load
28,16,21,1,1,0,0,0,1,31,1,1,0,0,1,1.0882227155979,0,0,0,0.0882227155979032,0,0.0176445431195806,1,1,original_slack_island_has_sufficient_load
29,16,24,1,1,0,0,0,1,31,1,1,0,0,0,0.797401057965606,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
30,17,18,1,1,0,0,0,1,31,1,1,0,0,0,0.812257868359393,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
31,17,27,1,1,0,0,0,1,31,1,1,0,0,0,0.794103401546836,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
32,19,20,2,1,680,537.100210261078,281.44035,1,31,1,1,0,680,1,1.02571673386422,0,0,0.10872641396303,0.0257167338642224,0,0.0703791951506624,0.89127358603697,0.89127358603697,original_slack_island_has_sufficient_load
33,19,33,2,1,0,599.6671587658,281.44035,1,31,1,1,0,0,0,0.972346533967846,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
34,20,34,2,1,0,537.100210261078,281.44035,1,31,1,1,0,0,0,0.932780095855051,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
35,21,22,1,1,0,0,0,1,31,1,1,0,0,3,1.54177292218285,0,0,0,1.62531876654856,0,0.325063753309711,1,1,original_slack_island_has_sufficient_load
36,22,23,1,1,0,0,0,1,31,1,1,0,0,0,0.791613575827582,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
37,22,35,2,1,0,608.863490611313,281.44035,1,31,1,1,0,0,0,0.978055147722336,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
38,23,24,1,1,0,0,0,1,31,1,1,0,0,2,1.09934922397782,0,0,0,0.19869844795564,0,0.0397396895911279,1,1,original_slack_island_has_sufficient_load
39,23,36,2,1,0,563.431902980765,281.44035,1,31,1,1,0,0,0,0.94554322189799,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
40,25,26,1,1,0,0,0,1,31,1,1,0,0,0,0.894254148285523,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
41,25,37,2,1,0,553.398911304354,281.44035,1,31,1,1,0,0,0,0.90330890394326,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
42,26,27,1,1,0,0,0,1,31,1,1,0,0,1,1.00979346450658,0,0,0,0.00979346450658269,0,0.00195869290131654,1,1,original_slack_island_has_sufficient_load
43,26,28,1,1,0,0,0,1,31,1,1,0,0,0,0.793536317875724,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
44,26,29,1,1,0,0,0,1,31,1,1,0,0,0,0.794786090518432,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
45,28,29,1,1,0,0,0,1,31,1,1,0,0,0,0.795639701800803,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
46,29,38,2,1,0,699.435451497516,281.44035,1,31,1,1,0,0,2,1.03246292452126,0,0,0,0.0649258490425138,0,0.0129851698085028,1,1,original_slack_island_has_sufficient_load
