branch_index,from_bus,to_bus,island_count,main_island_id,disconnected_load_mw,disconnected_generation_mw,disconnected_wind_mw,original_slack_in_main_island,new_slack_bus,pf_converged_before_shedding,pf_converged_after_shedding,corrective_load_shed_mw,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,SLLR,SLFOR,SNVOR,CRI,main_island_load_share,original_slack_island_load_share,main_island_selection_reason
26,16,17,1,1,0,0,0,1,31,1,1,0,0,0,0.83290577377497,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
27,16,19,2,1,680,1136.75187323285,564.155123809524,1,31,1,1,0,680,0,0.879080681043229,0,0,0.10872641396303,0,0,0.0652358483778179,0.89127358603697,0.89127358603697,original_slack_island_has_sufficient_load
28,16,21,1,1,0,0,0,1,31,1,1,0,0,1,1.08806089747212,0,0,0,0.0880608974721184,0,0.0176121794944237,1,1,original_slack_island_has_sufficient_load
29,16,24,1,1,0,0,0,1,31,1,1,0,0,0,0.797382281964517,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
30,17,18,1,1,0,0,0,1,31,1,1,0,0,0,0.812152776669133,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
31,17,27,1,1,0,0,0,1,31,1,1,0,0,0,0.794084203817246,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
32,19,20,2,1,680,537.162733432277,282.077561904762,1,31,1,1,0,680,1,1.0255925040052,0,0,0.10872641396303,0.0255925040052007,0,0.070354349178858,0.89127358603697,0.89127358603697,original_slack_island_has_sufficient_load
33,19,33,2,1,0,599.589139800568,282.077561904762,1,31,1,1,0,0,0,0.972451237852094,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
34,20,34,2,1,0,537.162733432277,282.077561904762,1,31,1,1,0,0,0,0.932975910138165,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
35,21,22,1,1,0,0,0,1,31,1,1,0,0,3,1.54161246392413,0,0,0,1.62483739177239,0,0.324967478354479,1,1,original_slack_island_has_sufficient_load
36,22,23,1,1,0,0,0,1,31,1,1,0,0,0,0.791593754977871,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
37,22,35,2,1,0,608.764884442938,282.077561904762,1,31,1,1,0,0,0,0.978147676341109,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
38,23,24,1,1,0,0,0,1,31,1,1,0,0,2,1.09918472733261,0,0,0,0.198369454665229,0,0.0396738909330457,1,1,original_slack_island_has_sufficient_load
39,23,36,2,1,0,563.435335962023,282.077561904762,1,31,1,1,0,0,0,0.945702223119846,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
40,25,26,1,1,0,0,0,1,31,1,1,0,0,0,0.894520257603894,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
41,25,37,2,1,0,553.424917069475,282.077561904762,1,31,1,1,0,0,0,0.903766312427709,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
42,26,27,1,1,0,0,0,1,31,1,1,0,0,1,1.00957412976763,0,0,0,0.00957412976762972,0,0.00191482595352595,1,1,original_slack_island_has_sufficient_load
43,26,28,1,1,0,0,0,1,31,1,1,0,0,0,0.7935157322712,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
44,26,29,1,1,0,0,0,1,31,1,1,0,0,0,0.794765178764206,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
45,28,29,1,1,0,0,0,1,31,1,1,0,0,0,0.795615908908795,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
46,29,38,2,1,0,699.133241841332,282.077561904762,1,31,1,1,0,0,2,1.03248801396894,0,0,0,0.064976027937881,0,0.0129952055875762,1,1,original_slack_island_has_sufficient_load
