initial_branch,trial_id,stage_id,pf_converged,severity_valid,invalid_reason,replay_source,stage_load_shed_mw,base_load_mw,stage_cumulative_probability,max_P_li_pu_if_available,min_voltage_pu_if_available,max_voltage_pu_if_available
35,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,9.9236217636951e-06,69.9857850021318,0.118974301384121,5.82222569811848
35,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,4263.8955,6254.23,4.47858283069635e-06,4.43543577001582,0.0197240016158002,1.17451767100058
35,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,3.31669035037009e-06,69.9857850021318,0.118974301384121,5.82222569811848
35,15,4,0,0,nonconverged_power_flow,invalid_nonconverged,4263.8955,6254.23,1.44132072089462e-07,26.9639977483973,0.0291540163589115,2.48159356615329
35,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.79808394704515e-06,1715.22560489912,0.108850030168514,10.636660211428
35,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,2124.279,6254.23,9.48602449120674e-07,1.68684964341968,0.639473507282695,1.0636
35,20,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,9.10638075707894e-07,503.238938236076,0.0781073826491942,5.26360751944488
38,5,5,0,0,nonconverged_power_flow,invalid_nonconverged,3392.44065,6254.23,2.31581332329396e-08,1.09427757904395,0.0241223732102226,1.07777505824077
39,9,5,0,0,nonconverged_power_flow,invalid_nonconverged,4859.4021425,6254.23,3.10602701350801e-08,1.59101041722195,0.581806370899262,1.0636
39,20,5,0,0,nonconverged_power_flow,invalid_nonconverged,4855.08379,6254.23,2.050365231069e-07,1.56353066922441,0.767266159790737,1.0636
42,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4336.16,6254.23,2.5303469506427e-08,43.1993106937073,0.0273201536161399,3.80836049740719
42,7,4,0,0,nonconverged_power_flow,invalid_nonconverged,4336.16,6254.23,1.03136213720794e-06,43.1993106937073,0.0273201536161399,3.80836049740719
42,13,5,0,0,nonconverged_power_flow,invalid_nonconverged,3120.39755,6254.23,1.82323641274923e-06,33.4576081591081,0.0689902233202314,1.32481630267972
42,15,5,0,0,nonconverged_power_flow,invalid_nonconverged,3471.58405,6254.23,9.9814235195736e-06,1.45091747618709,0.346016726425826,1.0576827
46,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3501.50905,6254.23,3.11252504460357e-08,1.82584190935753,0.000878463963503927,1.0576827
46,20,5,0,0,nonconverged_power_flow,invalid_nonconverged,2460.9811,6254.23,4.02535414166737e-08,1.38952890202793,0.847016821587283,1.0576827
