initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,pf_converged
9,3,1,27,16,19,-447.136141823019,450.52926739966,450.52926739966,600,0.750882112332767,1,0,0,1
9,3,1,28,16,21,-303.379297409214,304.178457778615,304.178457778615,600,0.506964096297692,1,0,0,1
9,3,1,29,16,24,-28.3382854749493,28.3462802047809,28.3462802047809,600,0.0472438003413015,1,0,0,1
9,3,1,30,17,18,216.00027903734,-215.666844360247,216.00027903734,600,0.360000465062233,1,0,0,1
9,3,1,31,17,27,101.7145035519,-101.571218585555,101.7145035519,600,0.1695241725865,1,0,0,1
9,3,1,32,19,20,144.084257976461,-143.932958782576,144.084257976461,900,0.160093619973846,1,0,0,1
9,3,1,33,19,33,-594.613525376121,597.394063380088,597.394063380088,900,0.663771181533432,1,0,0,1
9,3,1,34,20,34,-536.067041217424,538.920410571228,538.920410571228,900,0.598800456190254,1,0,0,1
9,3,1,35,21,22,-578.178457778615,580.876603035139,580.876603035139,900,0.645418447816821,1,0,0,1
9,3,1,36,22,23,25.1144670357769,-25.0783699997536,25.1144670357769,600,0.0418574450596281,1,0,0,1
9,3,1,37,22,35,-605.991070070917,605.991070070916,605.991070070917,900,0.673323411189907,1,0,0,1
9,3,1,38,23,24,339.513223882352,-336.946280204782,339.513223882352,600,0.565855373137253,1,0,0,1
9,3,1,39,23,36,-561.934853882598,563.531328023536,563.531328023536,900,0.626145920026151,1,0,0,1
9,3,1,40,25,26,124.216028799117,-123.738103648672,124.216028799117,600,0.207026714665195,1,0,0,1
9,3,1,41,25,37,-552.304909152129,554.155912141232,554.155912141232,900,0.615728791268035,1,0,0,1
9,3,1,42,26,27,179.953472946237,-179.428781414445,179.953472946237,600,0.299922454910395,1,0,0,1
9,3,1,43,26,28,-72.8601718177294,73.0799812904503,73.0799812904503,600,0.121799968817417,1,0,0,1
9,3,1,44,26,29,-122.355197479836,123.182092656629,123.182092656629,600,0.205303487761048,1,0,0,1
9,3,1,45,28,29,-279.079981290451,280.133364575929,280.133364575929,600,0.466888940959881,1,0,0,1
9,3,1,46,29,38,-686.815457232557,690.632458715039,690.632458715039,1200,0.575527048929199,1,0,0,1
9,4,1,1,1,2,-275.017353937526,277.66511259172,277.66511259172,600,0.462775187652867,1,0,0,1
9,4,1,2,1,39,177.417353937526,-177.103696743499,177.417353937526,1000,0.177417353937526,1,0,0,1
9,4,1,3,2,3,347.232249291746,-345.633004050782,347.232249291746,500,0.694464498583492,1,0,0,1
9,4,1,4,2,25,-201.215769506459,204.088880353012,204.088880353012,500,0.408177760706024,1,0,0,1
9,4,1,5,2,30,-423.681592377008,423.681592377008,423.681592377008,900,0.470757324863342,1,0,0,1
9,4,1,6,3,4,81.2586083015558,-81.0305847940569,81.2586083015558,500,0.162517216603111,1,0,0,1
9,4,1,7,3,18,-57.6256042507735,57.6668443602483,57.6668443602483,500,0.115333688720497,1,0,0,1
9,4,1,8,4,5,-418.969415205943,420.489421729442,420.489421729442,600,0.700815702882404,1,0,0,1
9,4,1,9,4,14,0,0,0,500,0,1,0,0,1
9,4,1,10,5,6,-803.204740827691,804.567682688651,804.567682688651,1200,0.670473068907209,1,0,0,1
9,4,1,11,5,8,382.715319098247,-381.481179606455,382.715319098247,900,0.425239243442497,1,0,0,1
9,4,1,12,6,7,539.980156914904,-538.120892006365,539.980156914904,900,0.599977952127671,1,0,0,1
9,4,1,13,6,11,-405.735737709422,406.991129048644,406.991129048644,480,0.847898185518008,1,0,0,1
9,4,1,14,6,31,-938.812101894134,938.812101894134,938.812101894134,1800,0.521562278830075,1,0,0,1
9,4,1,15,7,8,304.320892006364,-303.93414440641,304.320892006364,900,0.338134324451515,1,0,0,1
9,4,1,16,8,9,163.415324012866,-162.562301839485,163.415324012866,900,0.181572582236518,1,0,0,1
9,4,1,17,9,39,156.062301839484,-155.80804705262,156.062301839484,900,0.173402557599426,1,0,0,1
9,4,1,18,10,11,402.610523195109,-401.878077104625,402.610523195109,600,0.671017538658515,1,0,0,1
9,4,1,19,10,13,203.674092073699,-203.499256114546,203.674092073699,600,0.339456820122832,1,0,0,1
9,4,1,20,10,32,-606.284615268811,606.284615268811,606.284615268811,900,0.673649572520901,1,0,0,1
9,4,1,21,12,11,5.13793471948371,-5.11305194401674,5.13793471948371,500,0.0102758694389674,1,0,0,1
9,4,1,22,12,13,-13.6679347194839,13.7109439062523,13.7109439062523,500,0.0274218878125046,1,0,0,1
9,4,1,23,13,14,189.788312208295,-189.46759420666,189.788312208295,600,0.316313853680492,1,0,0,1
9,4,1,24,14,15,189.467594206661,-188.798618383217,189.467594206661,600,0.315779323677768,1,0,0,1
9,4,1,25,15,16,-131.201381616784,131.435469557005,131.435469557005,600,0.219059115928342,1,0,0,1
9,4,1,26,16,17,318.41825515018,-317.71478258924,318.41825515018,600,0.530697091916966,1,0,0,1
9,4,1,27,16,19,-447.136141823019,450.52926739966,450.52926739966,600,0.750882112332767,1,0,0,1
9,4,1,28,16,21,-303.379297409214,304.178457778615,304.178457778615,600,0.506964096297692,1,0,0,1
9,4,1,29,16,24,-28.3382854749493,28.3462802047809,28.3462802047809,600,0.0472438003413015,1,0,0,1
9,4,1,30,17,18,216.00027903734,-215.666844360247,216.00027903734,600,0.360000465062233,1,0,0,1
9,4,1,31,17,27,101.7145035519,-101.571218585555,101.7145035519,600,0.1695241725865,1,0,0,1
9,4,1,32,19,20,144.084257976461,-143.932958782576,144.084257976461,900,0.160093619973846,1,0,0,1
9,4,1,33,19,33,-594.613525376121,597.394063380088,597.394063380088,900,0.663771181533432,1,0,0,1
9,4,1,34,20,34,-536.067041217424,538.920410571228,538.920410571228,900,0.598800456190254,1,0,0,1
9,4,1,35,21,22,-578.178457778615,580.876603035139,580.876603035139,900,0.645418447816821,1,0,0,1
9,4,1,36,22,23,25.1144670357769,-25.0783699997536,25.1144670357769,600,0.0418574450596281,1,0,0,1
9,4,1,37,22,35,-605.991070070917,605.991070070916,605.991070070917,900,0.673323411189907,1,0,0,1
9,4,1,38,23,24,339.513223882352,-336.946280204782,339.513223882352,600,0.565855373137253,1,0,0,1
9,4,1,39,23,36,-561.934853882598,563.531328023536,563.531328023536,900,0.626145920026151,1,0,0,1
9,4,1,40,25,26,124.216028799117,-123.738103648672,124.216028799117,600,0.207026714665195,1,0,0,1
9,4,1,41,25,37,-552.304909152129,554.155912141232,554.155912141232,900,0.615728791268035,1,0,0,1
9,4,1,42,26,27,179.953472946237,-179.428781414445,179.953472946237,600,0.299922454910395,1,0,0,1
9,4,1,43,26,28,-72.8601718177294,73.0799812904503,73.0799812904503,600,0.121799968817417,1,0,0,1
9,4,1,44,26,29,-122.355197479836,123.182092656629,123.182092656629,600,0.205303487761048,1,0,0,1
9,4,1,45,28,29,-279.079981290451,280.133364575929,280.133364575929,600,0.466888940959881,1,0,0,1
9,4,1,46,29,38,-686.815457232557,690.632458715039,690.632458715039,1200,0.575527048929199,1,0,0,1
9,5,1,1,1,2,-275.017353937526,277.66511259172,277.66511259172,600,0.462775187652867,1,0,0,1
9,5,1,2,1,39,177.417353937526,-177.103696743499,177.417353937526,1000,0.177417353937526,1,0,0,1
9,5,1,3,2,3,347.232249291746,-345.633004050782,347.232249291746,500,0.694464498583492,1,0,0,1
9,5,1,4,2,25,-201.215769506459,204.088880353012,204.088880353012,500,0.408177760706024,1,0,0,1
9,5,1,5,2,30,-423.681592377008,423.681592377008,423.681592377008,900,0.470757324863342,1,0,0,1
9,5,1,6,3,4,81.2586083015558,-81.0305847940569,81.2586083015558,500,0.162517216603111,1,0,0,1
9,5,1,7,3,18,-57.6256042507735,57.6668443602483,57.6668443602483,500,0.115333688720497,1,0,0,1
9,5,1,8,4,5,-418.969415205943,420.489421729442,420.489421729442,600,0.700815702882404,1,0,0,1
9,5,1,9,4,14,0,0,0,500,0,1,0,0,1
9,5,1,10,5,6,-803.204740827691,804.567682688651,804.567682688651,1200,0.670473068907209,1,0,0,1
9,5,1,11,5,8,382.715319098247,-381.481179606455,382.715319098247,900,0.425239243442497,1,0,0,1
9,5,1,12,6,7,539.980156914904,-538.120892006365,539.980156914904,900,0.599977952127671,1,0,0,1
9,5,1,13,6,11,-405.735737709422,406.991129048644,406.991129048644,480,0.847898185518008,1,0,0,1
9,5,1,14,6,31,-938.812101894134,938.812101894134,938.812101894134,1800,0.521562278830075,1,0,0,1
9,5,1,15,7,8,304.320892006364,-303.93414440641,304.320892006364,900,0.338134324451515,1,0,0,1
9,5,1,16,8,9,163.415324012866,-162.562301839485,163.415324012866,900,0.181572582236518,1,0,0,1
9,5,1,17,9,39,156.062301839484,-155.80804705262,156.062301839484,900,0.173402557599426,1,0,0,1
9,5,1,18,10,11,402.610523195109,-401.878077104625,402.610523195109,600,0.671017538658515,1,0,0,1
9,5,1,19,10,13,203.674092073699,-203.499256114546,203.674092073699,600,0.339456820122832,1,0,0,1
9,5,1,20,10,32,-606.284615268811,606.284615268811,606.284615268811,900,0.673649572520901,1,0,0,1
9,5,1,21,12,11,5.13793471948371,-5.11305194401674,5.13793471948371,500,0.0102758694389674,1,0,0,1
9,5,1,22,12,13,-13.6679347194839,13.7109439062523,13.7109439062523,500,0.0274218878125046,1,0,0,1
9,5,1,23,13,14,189.788312208295,-189.46759420666,189.788312208295,600,0.316313853680492,1,0,0,1
9,5,1,24,14,15,189.467594206661,-188.798618383217,189.467594206661,600,0.315779323677768,1,0,0,1
9,5,1,25,15,16,-131.201381616784,131.435469557005,131.435469557005,600,0.219059115928342,1,0,0,1
9,5,1,26,16,17,318.41825515018,-317.71478258924,318.41825515018,600,0.530697091916966,1,0,0,1
9,5,1,27,16,19,-447.136141823019,450.52926739966,450.52926739966,600,0.750882112332767,1,0,0,1
9,5,1,28,16,21,-303.379297409214,304.178457778615,304.178457778615,600,0.506964096297692,1,0,0,1
9,5,1,29,16,24,-28.3382854749493,28.3462802047809,28.3462802047809,600,0.0472438003413015,1,0,0,1
9,5,1,30,17,18,216.00027903734,-215.666844360247,216.00027903734,600,0.360000465062233,1,0,0,1
9,5,1,31,17,27,101.7145035519,-101.571218585555,101.7145035519,600,0.1695241725865,1,0,0,1
9,5,1,32,19,20,144.084257976461,-143.932958782576,144.084257976461,900,0.160093619973846,1,0,0,1
9,5,1,33,19,33,-594.613525376121,597.394063380088,597.394063380088,900,0.663771181533432,1,0,0,1
9,5,1,34,20,34,-536.067041217424,538.920410571228,538.920410571228,900,0.598800456190254,1,0,0,1
9,5,1,35,21,22,-578.178457778615,580.876603035139,580.876603035139,900,0.645418447816821,1,0,0,1
9,5,1,36,22,23,25.1144670357769,-25.0783699997536,25.1144670357769,600,0.0418574450596281,1,0,0,1
9,5,1,37,22,35,-605.991070070917,605.991070070916,605.991070070917,900,0.673323411189907,1,0,0,1
9,5,1,38,23,24,339.513223882352,-336.946280204782,339.513223882352,600,0.565855373137253,1,0,0,1
9,5,1,39,23,36,-561.934853882598,563.531328023536,563.531328023536,900,0.626145920026151,1,0,0,1
9,5,1,40,25,26,124.216028799117,-123.738103648672,124.216028799117,600,0.207026714665195,1,0,0,1
9,5,1,41,25,37,-552.304909152129,554.155912141232,554.155912141232,900,0.615728791268035,1,0,0,1
9,5,1,42,26,27,179.953472946237,-179.428781414445,179.953472946237,600,0.299922454910395,1,0,0,1
9,5,1,43,26,28,-72.8601718177294,73.0799812904503,73.0799812904503,600,0.121799968817417,1,0,0,1
9,5,1,44,26,29,-122.355197479836,123.182092656629,123.182092656629,600,0.205303487761048,1,0,0,1
9,5,1,45,28,29,-279.079981290451,280.133364575929,280.133364575929,600,0.466888940959881,1,0,0,1
9,5,1,46,29,38,-686.815457232557,690.632458715039,690.632458715039,1200,0.575527048929199,1,0,0,1
9,6,1,1,1,2,-275.017353937526,277.66511259172,277.66511259172,600,0.462775187652867,1,0,0,1
9,6,1,2,1,39,177.417353937526,-177.103696743499,177.417353937526,1000,0.177417353937526,1,0,0,1
9,6,1,3,2,3,347.232249291746,-345.633004050782,347.232249291746,500,0.694464498583492,1,0,0,1
9,6,1,4,2,25,-201.215769506459,204.088880353012,204.088880353012,500,0.408177760706024,1,0,0,1
9,6,1,5,2,30,-423.681592377008,423.681592377008,423.681592377008,900,0.470757324863342,1,0,0,1
9,6,1,6,3,4,81.2586083015558,-81.0305847940569,81.2586083015558,500,0.162517216603111,1,0,0,1
9,6,1,7,3,18,-57.6256042507735,57.6668443602483,57.6668443602483,500,0.115333688720497,1,0,0,1
9,6,1,8,4,5,-418.969415205943,420.489421729442,420.489421729442,600,0.700815702882404,1,0,0,1
9,6,1,9,4,14,0,0,0,500,0,1,0,0,1
9,6,1,10,5,6,-803.204740827691,804.567682688651,804.567682688651,1200,0.670473068907209,1,0,0,1
9,6,1,11,5,8,382.715319098247,-381.481179606455,382.715319098247,900,0.425239243442497,1,0,0,1
9,6,1,12,6,7,539.980156914904,-538.120892006365,539.980156914904,900,0.599977952127671,1,0,0,1
9,6,1,13,6,11,-405.735737709422,406.991129048644,406.991129048644,480,0.847898185518008,1,0,0,1
9,6,1,14,6,31,-938.812101894134,938.812101894134,938.812101894134,1800,0.521562278830075,1,0,0,1
9,6,1,15,7,8,304.320892006364,-303.93414440641,304.320892006364,900,0.338134324451515,1,0,0,1
9,6,1,16,8,9,163.415324012866,-162.562301839485,163.415324012866,900,0.181572582236518,1,0,0,1
9,6,1,17,9,39,156.062301839484,-155.80804705262,156.062301839484,900,0.173402557599426,1,0,0,1
9,6,1,18,10,11,402.610523195109,-401.878077104625,402.610523195109,600,0.671017538658515,1,0,0,1
9,6,1,19,10,13,203.674092073699,-203.499256114546,203.674092073699,600,0.339456820122832,1,0,0,1
9,6,1,20,10,32,-606.284615268811,606.284615268811,606.284615268811,900,0.673649572520901,1,0,0,1
9,6,1,21,12,11,5.13793471948371,-5.11305194401674,5.13793471948371,500,0.0102758694389674,1,0,0,1
9,6,1,22,12,13,-13.6679347194839,13.7109439062523,13.7109439062523,500,0.0274218878125046,1,0,0,1
9,6,1,23,13,14,189.788312208295,-189.46759420666,189.788312208295,600,0.316313853680492,1,0,0,1
9,6,1,24,14,15,189.467594206661,-188.798618383217,189.467594206661,600,0.315779323677768,1,0,0,1
9,6,1,25,15,16,-131.201381616784,131.435469557005,131.435469557005,600,0.219059115928342,1,0,0,1
9,6,1,26,16,17,318.41825515018,-317.71478258924,318.41825515018,600,0.530697091916966,1,0,0,1
9,6,1,27,16,19,-447.136141823019,450.52926739966,450.52926739966,600,0.750882112332767,1,0,0,1
9,6,1,28,16,21,-303.379297409214,304.178457778615,304.178457778615,600,0.506964096297692,1,0,0,1
9,6,1,29,16,24,-28.3382854749493,28.3462802047809,28.3462802047809,600,0.0472438003413015,1,0,0,1
9,6,1,30,17,18,216.00027903734,-215.666844360247,216.00027903734,600,0.360000465062233,1,0,0,1
9,6,1,31,17,27,101.7145035519,-101.571218585555,101.7145035519,600,0.1695241725865,1,0,0,1
9,6,1,32,19,20,144.084257976461,-143.932958782576,144.084257976461,900,0.160093619973846,1,0,0,1
9,6,1,33,19,33,-594.613525376121,597.394063380088,597.394063380088,900,0.663771181533432,1,0,0,1
9,6,1,34,20,34,-536.067041217424,538.920410571228,538.920410571228,900,0.598800456190254,1,0,0,1
9,6,1,35,21,22,-578.178457778615,580.876603035139,580.876603035139,900,0.645418447816821,1,0,0,1
9,6,1,36,22,23,25.1144670357769,-25.0783699997536,25.1144670357769,600,0.0418574450596281,1,0,0,1
9,6,1,37,22,35,-605.991070070917,605.991070070916,605.991070070917,900,0.673323411189907,1,0,0,1
9,6,1,38,23,24,339.513223882352,-336.946280204782,339.513223882352,600,0.565855373137253,1,0,0,1
9,6,1,39,23,36,-561.934853882598,563.531328023536,563.531328023536,900,0.626145920026151,1,0,0,1
9,6,1,40,25,26,124.216028799117,-123.738103648672,124.216028799117,600,0.207026714665195,1,0,0,1
9,6,1,41,25,37,-552.304909152129,554.155912141232,554.155912141232,900,0.615728791268035,1,0,0,1
9,6,1,42,26,27,179.953472946237,-179.428781414445,179.953472946237,600,0.299922454910395,1,0,0,1
9,6,1,43,26,28,-72.8601718177294,73.0799812904503,73.0799812904503,600,0.121799968817417,1,0,0,1
9,6,1,44,26,29,-122.355197479836,123.182092656629,123.182092656629,600,0.205303487761048,1,0,0,1
9,6,1,45,28,29,-279.079981290451,280.133364575929,280.133364575929,600,0.466888940959881,1,0,0,1
9,6,1,46,29,38,-686.815457232557,690.632458715039,690.632458715039,1200,0.575527048929199,1,0,0,1
9,7,1,1,1,2,-275.017353937526,277.66511259172,277.66511259172,600,0.462775187652867,1,0,0,1
9,7,1,2,1,39,177.417353937526,-177.103696743499,177.417353937526,1000,0.177417353937526,1,0,0,1
9,7,1,3,2,3,347.232249291746,-345.633004050782,347.232249291746,500,0.694464498583492,1,0,0,1
9,7,1,4,2,25,-201.215769506459,204.088880353012,204.088880353012,500,0.408177760706024,1,0,0,1
9,7,1,5,2,30,-423.681592377008,423.681592377008,423.681592377008,900,0.470757324863342,1,0,0,1
9,7,1,6,3,4,81.2586083015558,-81.0305847940569,81.2586083015558,500,0.162517216603111,1,0,0,1
