initial_branch,trial_id,stage_id,bus_id,voltage_pu,voltage_deviation_component,voltage_severity_component,pf_converged
35,7,4,22,1.0501427,0,0,0
35,7,4,23,1.0451451,0,0,0
35,7,4,24,0.246760114546412,0.653239885453588,53.6441118715831,0
35,7,4,25,0.495943748802448,0.404056251197552,28.9759336534494,0
35,7,4,26,2.79792909038886,1.69792909038886,259.714267905286,0
35,7,4,27,2.08299028761981,0.982990287619805,97.3318596036131,0
35,7,4,28,0.0770810349745534,0.822918965025447,74.3264002533565,0
35,7,4,29,1.07161673162528,0,0,0
35,7,4,30,1,0,0,0
35,7,4,31,0.982,0,0,0
35,7,4,32,0.9841,0,0,0
35,7,4,33,0.9972,0,0,0
35,7,4,34,1.0123,0,0,0
35,7,4,35,1.0494,0,0,0
35,7,4,36,1.0636,0,0,0
35,7,4,37,1,0,0,0
35,7,4,38,1,0,0,0
35,7,4,39,1.03,0,0,0
35,8,1,1,1.00187153058805,0,0,1
35,8,1,2,1.00789921460945,0,0,1
35,8,1,3,0.991876592108533,0,0,1
35,8,1,4,0.977681832317312,0,0,1
35,8,1,5,0.987078956595071,0,0,1
35,8,1,6,0.991480690040002,0,0,1
35,8,1,7,0.979034677425945,0,0,1
35,8,1,8,0.977442681907053,0,0,1
35,8,1,9,1.01055896801609,0,0,1
35,8,1,10,1.0054123826431,0,0,1
35,8,1,11,0.999445929952313,0,0,1
35,8,1,12,0.985162658294588,0,0,1
35,8,1,13,0.998363447620362,0,0,1
35,8,1,14,0.986021939947561,0,0,1
35,8,1,15,0.970398854532652,0,0,1
35,8,1,16,0.979151737972862,0,0,1
35,8,1,17,0.986478898764394,0,0,1
35,8,1,18,0.987126856318635,0,0,1
35,8,1,19,1.02932196992669,0,0,1
35,8,1,20,0.974035054725708,0,0,1
35,8,1,21,0.961659913095852,0,0,1
35,8,1,22,0.995866749389945,0,0,1
35,8,1,23,0.977013372268708,0,0,1
35,8,1,24,0.97459547380247,0,0,1
35,8,1,25,1.01761105021291,0,0,1
35,8,1,26,1.0133345457585,0,0,1
35,8,1,27,0.994921571703502,0,0,1
35,8,1,28,1.01858863135894,0,0,1
35,8,1,29,1.02032259186792,0,0,1
35,8,1,30,1,0,0,1
35,8,1,31,1,0,0,1
35,8,1,32,1,0,0,1
35,8,1,33,1,0,0,1
35,8,1,34,1,0,0,1
35,8,1,35,1,0,0,1
35,8,1,36,1,0,0,1
35,8,1,37,1,0,0,1
35,8,1,38,1,0,0,1
35,8,1,39,1,0,0,1
35,8,2,1,1.00146449725534,0,0,1
35,8,2,2,0.999887155974906,0,0,1
35,8,2,3,0.967812799464375,0,0,1
35,8,2,4,0.928216176683232,0,0,1
35,8,2,5,0.927091143461478,0,0,1
35,8,2,6,0.930537817492841,0,0,1
35,8,2,7,0.919654954157289,0,0,1
35,8,2,8,0.919579273688169,0,0,1
35,8,2,9,0.984126825836679,0,0,1
35,8,2,10,0.961854272397217,0,0,1
35,8,2,11,0.950022820557752,0,0,1
35,8,2,12,0.936234790702035,0,0,1
35,8,2,13,0.952870167177084,0,0,1
35,8,2,14,0.939963960269174,0,0,1
35,8,2,15,0.943605515643839,0,0,1
35,8,2,16,0.965257302288278,0,0,1
35,8,2,17,0.969795787785194,0,0,1
35,8,2,18,0.967139297565608,0,0,1
35,8,2,19,1.02421213848871,0,0,1
35,8,2,20,0.971244665227897,0,0,1
35,8,2,21,0.947431857931491,0,0,1
35,8,2,22,1.0501427,0,0,1
35,8,2,23,1.0451451,0,0,1
35,8,2,24,0.969917531754598,0,0,1
35,8,2,25,1.00670706289426,0,0,1
35,8,2,26,1.00106162269105,0,0,1
35,8,2,27,0.980080125609984,0,0,1
35,8,2,28,1.01225754864046,0,0,1
35,8,2,29,1.01598400767281,0,0,1
35,8,2,30,1,0,0,1
35,8,2,31,1,0,0,1
35,8,2,32,1,0,0,1
35,8,2,33,1,0,0,1
35,8,2,34,1,0,0,1
35,8,2,35,1.0494,0,0,1
35,8,2,36,1.0636,0,0,1
35,8,2,37,1,0,0,1
35,8,2,38,1,0,0,1
35,8,2,39,1,0,0,1
35,8,3,1,0.92886669693808,0,0,1
35,8,3,2,0.940754317192998,0,0,1
35,8,3,3,0.888716280077121,0.0112837199228788,0.660405122401695,1
35,8,3,4,0.836902768391164,0.0630972316088361,3.79043748587412,1
35,8,3,5,0.982712777743126,0,0,1
35,8,3,6,0.984388522244293,0,0,1
35,8,3,7,0.975621226001425,0,0,1
35,8,3,8,0.975154751264506,0,0,1
35,8,3,9,1.01038913341491,0,0,1
35,8,3,10,1.0104892744721,0,0,1
35,8,3,11,0.998729094567839,0,0,1
35,8,3,12,0.968593587457798,0,0,1
35,8,3,13,0.962816687333795,0,0,1
35,8,3,14,0.837649439444021,0.0623505605559791,3.74417003531272,1
35,8,3,15,0.910830704771589,0,0,1
35,8,3,16,0.927591243793754,0,0,1
35,8,3,17,0.917283654491887,0,0,1
35,8,3,18,0.903718240145501,0,0,1
35,8,3,19,1.0107440437633,0,0,1
35,8,3,20,0.965122384632616,0,0,1
35,8,3,21,0.910965938776892,0,0,1
35,8,3,22,1.0501427,0,0,1
35,8,3,23,1.0451451,0,0,1
35,8,3,24,0.931965424128398,0,0,1
35,8,3,25,0.954052418560774,0,0,1
35,8,3,26,0.953368040388473,0,0,1
35,8,3,27,0.92772193086191,0,0,1
35,8,3,28,0.988506332247443,0,0,1
35,8,3,29,0.999743396548927,0,0,1
35,8,3,30,1,0,0,1
35,8,3,31,0.982,0,0,1
35,8,3,32,1,0,0,1
35,8,3,33,1,0,0,1
35,8,3,34,1,0,0,1
35,8,3,35,1.0494,0,0,1
35,8,3,36,1.0636,0,0,1
35,8,3,37,1,0,0,1
35,8,3,38,1,0,0,1
35,8,3,39,0.999999999999999,0,0,1
35,8,4,1,1.0393836,0,0,0
35,8,4,2,1.0032551699808,0,0,0
35,8,4,3,0.721772446379799,0.178227553620201,11.3542048671888,0
35,8,4,4,0.693060415219142,0.206939584780858,13.3801254573583,0
35,8,4,5,1.0060063,0,0,0
35,8,4,6,1.0082256,0,0,0
35,8,4,7,0.99839728,0,0,0
35,8,4,8,0.99787232,0,0,0
35,8,4,9,1.038332,0,0,0
35,8,4,10,1.0178431,0,0,0
35,8,4,11,1.0133858,0,0,0
35,8,4,12,1.000815,0,0,0
35,8,4,13,1.014923,0,0,0
35,8,4,14,0.693716033637542,0.206283966362458,13.3332131158356,0
35,8,4,15,1.0161854,0,0,0
35,8,4,16,1.0325203,0,0,0
35,8,4,17,0.774876334837156,0.125123665162844,7.75708562543269,0
35,8,4,18,0.750658508387402,0.149341491612598,9.37386488739417,0
35,8,4,19,1.0501068,0,0,0
35,8,4,20,0.99101054,0,0,0
35,8,4,21,1.0323192,0,0,0
35,8,4,22,1.0501427,0,0,0
35,8,4,23,1.0451451,0,0,0
35,8,4,24,1.038001,0,0,0
35,8,4,25,0.983755949244558,0,0,0
35,8,4,26,0.903426074518204,0,0,0
35,8,4,27,0.832434733466798,0.0675652665332022,4.06802218535859,0
35,8,4,28,0.964729116118146,0,0,0
35,8,4,29,0.983530610063084,0,0,0
35,8,4,30,1,0,0,0
35,8,4,31,0.982,0,0,0
35,8,4,32,0.9841,0,0,0
35,8,4,33,0.9972,0,0,0
35,8,4,34,1.0123,0,0,0
35,8,4,35,1.0494,0,0,0
35,8,4,36,1.0636,0,0,0
35,8,4,37,1,0,0,0
35,8,4,38,1,0,0,0
35,8,4,39,1.03,0,0,0
35,9,1,1,1.00187153058805,0,0,1
35,9,1,2,1.00789921460945,0,0,1
35,9,1,3,0.991876592108533,0,0,1
35,9,1,4,0.977681832317312,0,0,1
35,9,1,5,0.987078956595071,0,0,1
35,9,1,6,0.991480690040002,0,0,1
35,9,1,7,0.979034677425945,0,0,1
35,9,1,8,0.977442681907053,0,0,1
35,9,1,9,1.01055896801609,0,0,1
35,9,1,10,1.0054123826431,0,0,1
35,9,1,11,0.999445929952313,0,0,1
35,9,1,12,0.985162658294588,0,0,1
35,9,1,13,0.998363447620362,0,0,1
35,9,1,14,0.986021939947561,0,0,1
35,9,1,15,0.970398854532652,0,0,1
35,9,1,16,0.979151737972862,0,0,1
35,9,1,17,0.986478898764394,0,0,1
35,9,1,18,0.987126856318635,0,0,1
35,9,1,19,1.02932196992669,0,0,1
35,9,1,20,0.974035054725708,0,0,1
35,9,1,21,0.961659913095852,0,0,1
35,9,1,22,0.995866749389945,0,0,1
35,9,1,23,0.977013372268708,0,0,1
35,9,1,24,0.97459547380247,0,0,1
35,9,1,25,1.01761105021291,0,0,1
35,9,1,26,1.0133345457585,0,0,1
35,9,1,27,0.994921571703502,0,0,1
35,9,1,28,1.01858863135894,0,0,1
35,9,1,29,1.02032259186792,0,0,1
35,9,1,30,1,0,0,1
35,9,1,31,1,0,0,1
35,9,1,32,1,0,0,1
35,9,1,33,1,0,0,1
35,9,1,34,1,0,0,1
35,9,1,35,1,0,0,1
35,9,1,36,1,0,0,1
35,9,1,37,1,0,0,1
35,9,1,38,1,0,0,1
35,9,1,39,1,0,0,1
35,9,2,1,1.00146449725534,0,0,1
35,9,2,2,0.999887155974906,0,0,1
35,9,2,3,0.967812799464375,0,0,1
35,9,2,4,0.928216176683232,0,0,1
35,9,2,5,0.927091143461478,0,0,1
35,9,2,6,0.930537817492841,0,0,1
35,9,2,7,0.919654954157289,0,0,1
35,9,2,8,0.919579273688169,0,0,1
35,9,2,9,0.984126825836679,0,0,1
35,9,2,10,0.961854272397217,0,0,1
35,9,2,11,0.950022820557752,0,0,1
35,9,2,12,0.936234790702035,0,0,1
35,9,2,13,0.952870167177084,0,0,1
35,9,2,14,0.939963960269174,0,0,1
35,9,2,15,0.943605515643839,0,0,1
35,9,2,16,0.965257302288278,0,0,1
35,9,2,17,0.969795787785194,0,0,1
35,9,2,18,0.967139297565608,0,0,1
35,9,2,19,1.02421213848871,0,0,1
35,9,2,20,0.971244665227897,0,0,1
35,9,2,21,0.947431857931491,0,0,1
35,9,2,22,1.0501427,0,0,1
35,9,2,23,1.0451451,0,0,1
35,9,2,24,0.969917531754598,0,0,1
35,9,2,25,1.00670706289426,0,0,1
35,9,2,26,1.00106162269105,0,0,1
35,9,2,27,0.980080125609984,0,0,1
35,9,2,28,1.01225754864046,0,0,1
35,9,2,29,1.01598400767281,0,0,1
35,9,2,30,1,0,0,1
35,9,2,31,1,0,0,1
35,9,2,32,1,0,0,1
35,9,2,33,1,0,0,1
35,9,2,34,1,0,0,1
35,9,2,35,1.0494,0,0,1
35,9,2,36,1.0636,0,0,1
35,9,2,37,1,0,0,1
35,9,2,38,1,0,0,1
35,9,2,39,1,0,0,1
35,9,3,1,0.828801870784437,0.0711981292155633,4.29463627709243,1
35,9,3,2,0.878345095267413,0.0216549047325867,1.27400950639114,1
35,9,3,3,0.82111962920356,0.0788803707964402,4.77656605646959,1
35,9,3,4,0.787676807880397,0.112323192119604,6.9182139763577,1
35,9,3,5,0.977570646575268,0,0,1
35,9,3,6,0.979345042474824,0,0,1
35,9,3,7,0.970047394364644,0,0,1
35,9,3,8,0.969590991120933,0,0,1
35,9,3,9,1.00836030374722,0,0,1
35,9,3,10,1.00692631467616,0,0,1
35,9,3,11,0.994503032442663,0,0,1
35,9,3,12,0.962076575094684,0,0,1
35,9,3,13,0.956338543831694,0,0,1
35,9,3,14,0.807587782165135,0.0924122178348653,5.63451552430845,1
35,9,3,15,0.836810857146427,0.0631891428535735,3.79613515189098,1
35,9,3,16,0.867272880587369,0.0327271194126312,1.93615164227601,1
35,9,3,17,0.855337420879002,0.0446625791209981,2.65817673516672,1
35,9,3,18,0.838799427345945,0.0612005726540548,3.67297861034364,1
35,9,3,19,0.9883676082887,0,0,1
35,9,3,20,0.952298576378631,0,0,1
35,9,3,21,0.847935620021231,0.0520643799787687,3.11029076366852,1
35,9,3,22,1.0501427,0,0,1
35,9,3,23,1.0451451,0,0,1
35,9,3,24,0.872130912126184,0.0278690878738164,1.6447280824179,1
35,9,3,25,0.902249198002511,0,0,1
35,9,3,26,0.904789028613707,0,0,1
35,9,3,27,0.871086734187552,0.0289132658124477,1.70724682967556,1
35,9,3,28,0.963001083575877,0,0,1
35,9,3,29,0.982245816443724,0,0,1
35,9,3,30,0.999999999999999,0,0,1
35,9,3,31,0.982,0,0,1
35,9,3,32,1,0,0,1
35,9,3,33,1,0,0,1
35,9,3,34,1,0,0,1
35,9,3,35,1.0494,0,0,1
35,9,3,36,1.0636,0,0,1
35,9,3,37,1,0,0,1
35,9,3,38,1,0,0,1
35,9,3,39,0.999999999999999,0,0,1
35,9,4,1,1.0393836,0,0,1
35,9,4,2,1.0484941,0,0,1
35,9,4,3,1.0307077,0,0,1
35,9,4,4,1.00446,0,0,1
35,9,4,5,0.675226405245243,0.224773594754757,14.6680952844856,1
35,9,4,6,0.674698156136984,0.225301843863016,14.7065967286641,1
35,9,4,7,0.672410083150807,0.227589916849193,14.873597996201,1
35,9,4,8,0.676774917885767,0.223225082114233,14.5553490418378,1
35,9,4,9,0.860350525878247,0.0396494741217527,2.35386339689394,1
35,9,4,10,1.0178431,0,0,1
35,9,4,11,1.0133858,0,0,1
35,9,4,12,1.000815,0,0,1
35,9,4,13,1.014923,0,0,1
35,9,4,14,1.012319,0,0,1
35,9,4,15,1.0161854,0,0,1
35,9,4,16,1.0325203,0,0,1
35,9,4,17,1.0342365,0,0,1
35,9,4,18,1.0315726,0,0,1
35,9,4,19,1.0501068,0,0,1
35,9,4,20,0.99101054,0,0,1
35,9,4,21,1.0323192,0,0,1
35,9,4,22,1.0501427,0,0,1
35,9,4,23,1.0451451,0,0,1
35,9,4,24,1.038001,0,0,1
35,9,4,25,1.0576827,0,0,1
35,9,4,26,1.0525613,0,0,1
35,9,4,27,1.0383449,0,0,1
35,9,4,28,1.0503737,0,0,1
35,9,4,29,1.0501149,0,0,1
35,9,4,30,1.0499,0,0,1
35,9,4,31,0.982,0,0,1
35,9,4,32,0.9841,0,0,1
35,9,4,33,0.9972,0,0,1
35,9,4,34,1.0123,0,0,1
35,9,4,35,1.0494,0,0,1
35,9,4,36,1.0636,0,0,1
35,9,4,37,1.0275,0,0,1
35,9,4,38,1.0265,0,0,1
35,9,4,39,0.999999999999999,0,0,1
35,10,1,1,1.00187153058805,0,0,1
35,10,1,2,1.00789921460945,0,0,1
35,10,1,3,0.991876592108533,0,0,1
35,10,1,4,0.977681832317312,0,0,1
35,10,1,5,0.987078956595071,0,0,1
35,10,1,6,0.991480690040002,0,0,1
35,10,1,7,0.979034677425945,0,0,1
35,10,1,8,0.977442681907053,0,0,1
35,10,1,9,1.01055896801609,0,0,1
35,10,1,10,1.0054123826431,0,0,1
35,10,1,11,0.999445929952313,0,0,1
35,10,1,12,0.985162658294588,0,0,1
35,10,1,13,0.998363447620362,0,0,1
35,10,1,14,0.986021939947561,0,0,1
35,10,1,15,0.970398854532652,0,0,1
35,10,1,16,0.979151737972862,0,0,1
35,10,1,17,0.986478898764394,0,0,1
35,10,1,18,0.987126856318635,0,0,1
35,10,1,19,1.02932196992669,0,0,1
35,10,1,20,0.974035054725708,0,0,1
35,10,1,21,0.961659913095852,0,0,1
35,10,1,22,0.995866749389945,0,0,1
35,10,1,23,0.977013372268708,0,0,1
35,10,1,24,0.97459547380247,0,0,1
35,10,1,25,1.01761105021291,0,0,1
35,10,1,26,1.0133345457585,0,0,1
35,10,1,27,0.994921571703502,0,0,1
35,10,1,28,1.01858863135894,0,0,1
35,10,1,29,1.02032259186792,0,0,1
35,10,1,30,1,0,0,1
35,10,1,31,1,0,0,1
35,10,1,32,1,0,0,1
35,10,1,33,1,0,0,1
35,10,1,34,1,0,0,1
35,10,1,35,1,0,0,1
35,10,1,36,1,0,0,1
35,10,1,37,1,0,0,1
35,10,1,38,1,0,0,1
35,10,1,39,1,0,0,1
35,10,2,1,1.00146449725534,0,0,1
35,10,2,2,0.999887155974906,0,0,1
35,10,2,3,0.967812799464375,0,0,1
35,10,2,4,0.928216176683232,0,0,1
35,10,2,5,0.927091143461478,0,0,1
35,10,2,6,0.930537817492841,0,0,1
35,10,2,7,0.919654954157289,0,0,1
35,10,2,8,0.919579273688169,0,0,1
35,10,2,9,0.984126825836679,0,0,1
35,10,2,10,0.961854272397217,0,0,1
35,10,2,11,0.950022820557752,0,0,1
35,10,2,12,0.936234790702035,0,0,1
35,10,2,13,0.952870167177084,0,0,1
35,10,2,14,0.939963960269174,0,0,1
35,10,2,15,0.943605515643839,0,0,1
35,10,2,16,0.965257302288278,0,0,1
35,10,2,17,0.969795787785194,0,0,1
35,10,2,18,0.967139297565608,0,0,1
35,10,2,19,1.02421213848871,0,0,1
35,10,2,20,0.971244665227897,0,0,1
35,10,2,21,0.947431857931491,0,0,1
35,10,2,22,1.0501427,0,0,1
35,10,2,23,1.0451451,0,0,1
35,10,2,24,0.969917531754598,0,0,1
35,10,2,25,1.00670706289426,0,0,1
35,10,2,26,1.00106162269105,0,0,1
35,10,2,27,0.980080125609984,0,0,1
35,10,2,28,1.01225754864046,0,0,1
35,10,2,29,1.01598400767281,0,0,1
35,10,2,30,1,0,0,1
35,10,2,31,1,0,0,1
35,10,2,32,1,0,0,1
35,10,2,33,1,0,0,1
35,10,2,34,1,0,0,1
35,10,2,35,1.0494,0,0,1
35,10,2,36,1.0636,0,0,1
35,10,2,37,1,0,0,1
35,10,2,38,1,0,0,1
35,10,2,39,1,0,0,1
35,10,3,1,0.828801870784437,0.0711981292155633,4.29463627709243,1
35,10,3,2,0.878345095267413,0.0216549047325867,1.27400950639114,1
35,10,3,3,0.82111962920356,0.0788803707964402,4.77656605646959,1
35,10,3,4,0.787676807880397,0.112323192119604,6.9182139763577,1
35,10,3,5,0.977570646575268,0,0,1
35,10,3,6,0.979345042474824,0,0,1
35,10,3,7,0.970047394364644,0,0,1
35,10,3,8,0.969590991120933,0,0,1
35,10,3,9,1.00836030374722,0,0,1
35,10,3,10,1.00692631467616,0,0,1
35,10,3,11,0.994503032442663,0,0,1
35,10,3,12,0.962076575094684,0,0,1
35,10,3,13,0.956338543831694,0,0,1
35,10,3,14,0.807587782165135,0.0924122178348653,5.63451552430845,1
35,10,3,15,0.836810857146427,0.0631891428535735,3.79613515189098,1
35,10,3,16,0.867272880587369,0.0327271194126312,1.93615164227601,1
35,10,3,17,0.855337420879002,0.0446625791209981,2.65817673516672,1
35,10,3,18,0.838799427345945,0.0612005726540548,3.67297861034364,1
35,10,3,19,0.9883676082887,0,0,1
35,10,3,20,0.952298576378631,0,0,1
35,10,3,21,0.847935620021231,0.0520643799787687,3.11029076366852,1
35,10,3,22,1.0501427,0,0,1
35,10,3,23,1.0451451,0,0,1
35,10,3,24,0.872130912126184,0.0278690878738164,1.6447280824179,1
35,10,3,25,0.902249198002511,0,0,1
35,10,3,26,0.904789028613707,0,0,1
35,10,3,27,0.871086734187552,0.0289132658124477,1.70724682967556,1
35,10,3,28,0.963001083575877,0,0,1
35,10,3,29,0.982245816443724,0,0,1
35,10,3,30,0.999999999999999,0,0,1
35,10,3,31,0.982,0,0,1
35,10,3,32,1,0,0,1
35,10,3,33,1,0,0,1
35,10,3,34,1,0,0,1
35,10,3,35,1.0494,0,0,1
35,10,3,36,1.0636,0,0,1
35,10,3,37,1,0,0,1
35,10,3,38,1,0,0,1
35,10,3,39,0.999999999999999,0,0,1
35,10,4,1,1.0393836,0,0,0
35,10,4,2,1.03742153325053,0,0,0
35,10,4,3,1.0307077,0,0,0
35,10,4,4,0.0833970826229554,0.816602917377045,73.4920097057877,0
35,10,4,5,1.0060063,0,0,0
35,10,4,6,1.0082256,0,0,0
35,10,4,7,0.99839728,0,0,0
35,10,4,8,0.99787232,0,0,0
35,10,4,9,1.038332,0,0,0
35,10,4,10,1.0178431,0,0,0
35,10,4,11,1.0133858,0,0,0
35,10,4,12,1.000815,0,0,0
35,10,4,13,1.014923,0,0,0
35,10,4,14,0.273658804334754,0.626341195665246,50.6758150756991,0
35,10,4,15,0.0816992083905585,0.818300791609441,73.7157921442574,0
35,10,4,16,0.158951919309704,0.741048080690296,63.9088045636099,0
35,10,4,17,0.0479908096338438,0.852009190366156,78.2381767144658,0
35,10,4,18,0.3060593108967,0.5939406891033,47.2047940546111,0
35,10,4,19,1.0501068,0,0,0
35,10,4,20,0.99101054,0,0,0
35,10,4,21,0.0613140357576357,0.838685964242364,76.4324667200689,0
35,10,4,22,1.0501427,0,0,0
35,10,4,23,1.0451451,0,0,0
35,10,4,24,1.838445183612,0.738445183611998,63.5913872574388,0
35,10,4,25,0.979187579338073,0,0,0
35,10,4,26,0.510966294035351,0.389033705964649,27.6761516998607,0
35,10,4,27,0.0922888174865542,0.807711182513446,72.3262504751471,0
35,10,4,28,0.166752093247611,0.733247906752389,62.9600578228669,0
35,10,4,29,0.452555767469312,0.447444232530688,32.8414729518696,0
35,10,4,30,1,0,0,0
35,10,4,31,0.982,0,0,0
35,10,4,32,0.9841,0,0,0
35,10,4,33,0.9972,0,0,0
35,10,4,34,1.0123,0,0,0
35,10,4,35,1.0494,0,0,0
35,10,4,36,1.0636,0,0,0
35,10,4,37,1,0,0,0
35,10,4,38,1,0,0,0
35,10,4,39,1.03,0,0,0
35,11,1,1,1.00187153058805,0,0,1
35,11,1,2,1.00789921460945,0,0,1
35,11,1,3,0.991876592108533,0,0,1
35,11,1,4,0.977681832317312,0,0,1
35,11,1,5,0.987078956595071,0,0,1
35,11,1,6,0.991480690040002,0,0,1
35,11,1,7,0.979034677425945,0,0,1
35,11,1,8,0.977442681907053,0,0,1
35,11,1,9,1.01055896801609,0,0,1
35,11,1,10,1.0054123826431,0,0,1
35,11,1,11,0.999445929952313,0,0,1
35,11,1,12,0.985162658294588,0,0,1
35,11,1,13,0.998363447620362,0,0,1
35,11,1,14,0.986021939947561,0,0,1
35,11,1,15,0.970398854532652,0,0,1
35,11,1,16,0.979151737972862,0,0,1
35,11,1,17,0.986478898764394,0,0,1
35,11,1,18,0.987126856318635,0,0,1
35,11,1,19,1.02932196992669,0,0,1
35,11,1,20,0.974035054725708,0,0,1
35,11,1,21,0.961659913095852,0,0,1
35,11,1,22,0.995866749389945,0,0,1
35,11,1,23,0.977013372268708,0,0,1
35,11,1,24,0.97459547380247,0,0,1
35,11,1,25,1.01761105021291,0,0,1
35,11,1,26,1.0133345457585,0,0,1
35,11,1,27,0.994921571703502,0,0,1
35,11,1,28,1.01858863135894,0,0,1
35,11,1,29,1.02032259186792,0,0,1
35,11,1,30,1,0,0,1
35,11,1,31,1,0,0,1
35,11,1,32,1,0,0,1
35,11,1,33,1,0,0,1
35,11,1,34,1,0,0,1
