parameter_set_id,scenario_id,initial_branch,trial_id,stage_id,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,overloaded_branch_count,voltage_violation_bus_count,severity_formula_status,normalization_status,note
high_hidden_failure,wind_speed_11_28,1,1,1,0.310223001072874,0.565309906592115,0.184105952310243,0.336016972424196,1940.206,0.310223001072874,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,4,1,0.412936524560178,0.0417750494106608,0,0.256116924618239,2582.6,0.412936524560178,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,4,2,0.412936524560178,0.0417750494106608,0,0.256116924618239,2582.6,0.412936524560178,1.29574714093687,0,3,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,4,3,0.412936524560178,0.0417750494106608,0,0.256116924618239,2582.6,0.412936524560178,1.04177504941066,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,5,1,1,1,1,1,4527.967,0.723984727136674,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,5,2,1,1,1,1,4527.967,0.723984727136674,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,5,3,1,1,1,1,4527.967,0.723984727136674,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,5,4,1,1,1,1,4527.967,0.723984727136674,1.3422041053345,0.0319524045226984,7,5,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,5,5,1,1,1,1,4527.967,0.723984727136674,NaN,NaN,NaN,NaN,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,6,1,0.353334063505819,1.39446252437238,3.34042222193308,1.15897738736458,2209.8325,0.353334063505819,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,6,2,0.353334063505819,1.39446252437238,3.34042222193308,1.15897738736458,2209.8325,0.353334063505819,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,6,3,0.353334063505819,1.39446252437238,3.34042222193308,1.15897738736458,2209.8325,0.353334063505819,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,6,4,0.353334063505819,1.39446252437238,3.34042222193308,1.15897738736458,2209.8325,0.353334063505819,1.3486156310931,0.196495424819593,4,17,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,7,1,1,1,1,1,4527.967,0.723984727136674,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,7,2,1,1,1,1,4527.967,0.723984727136674,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,7,3,1,1,1,1,4527.967,0.723984727136674,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,7,4,1,1,1,1,4527.967,0.723984727136674,1.3422041053345,0.0319524045226984,7,5,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,7,5,1,1,1,1,4527.967,0.723984727136674,NaN,NaN,NaN,NaN,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,8,1,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,8,2,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,8,3,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.96551329303833,0.192360456873104,7,10,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,9,1,0.397204132243298,2.10405042674458,2.61605096791188,1.18234275827727,2484.206,0.397204132243298,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,9,2,0.397204132243298,2.10405042674458,2.61605096791188,1.18234275827727,2484.206,0.397204132243298,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,9,3,0.397204132243298,2.10405042674458,2.61605096791188,1.18234275827727,2484.206,0.397204132243298,1.08791779045741,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,9,4,0.397204132243298,2.10405042674458,2.61605096791188,1.18234275827727,2484.206,0.397204132243298,1.52601260668615,0.145336164883993,4,18,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,10,1,1,1,1,1,4527.967,0.723984727136674,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,10,2,1,1,1,1,4527.967,0.723984727136674,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,10,3,1,1,1,1,4527.967,0.723984727136674,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,10,4,1,1,1,1,4527.967,0.723984727136674,1.3422041053345,0.0319524045226984,7,5,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,10,5,1,1,1,1,4527.967,0.723984727136674,NaN,NaN,NaN,NaN,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,11,1,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,11,2,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,11,3,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,11,4,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.3422041053345,0.0319524045226984,7,5,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,11,5,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,0.95571727064045,0,0,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,12,1,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,12,2,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,12,3,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,12,4,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.3422041053345,0.0319524045226984,7,5,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,12,5,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,0.95571727064045,0,0,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,13,1,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,13,2,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,13,3,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,13,4,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.96551329303833,0.192360456873104,7,10,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,14,1,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,14,2,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,14,3,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,14,4,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.3422041053345,0.0319524045226984,7,5,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,14,5,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,0.95571727064045,0,0,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,15,1,0.713461129507549,4.09761076375245,1.7350658943624,1.5946120093275,4462.15,0.713461129507549,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,15,2,0.713461129507549,4.09761076375245,1.7350658943624,1.5946120093275,4462.15,0.713461129507549,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,15,3,0.713461129507549,4.09761076375245,1.7350658943624,1.5946120093275,4462.15,0.713461129507549,1.28955372024296,0.00875077906282851,4,3,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,15,4,0.713461129507549,4.09761076375245,1.7350658943624,1.5946120093275,4462.15,0.713461129507549,1.81952215275049,0.17350658943624,5,10,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,16,1,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,16,2,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,16,3,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,16,4,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.96551329303833,0.192360456873104,7,10,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,17,1,0.412936524560178,0.0417750494106608,0,0.256116924618239,2582.6,0.412936524560178,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,17,2,0.412936524560178,0.0417750494106608,0,0.256116924618239,2582.6,0.412936524560178,1.29574714093687,0,3,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,17,3,0.412936524560178,0.0417750494106608,0,0.256116924618239,2582.6,0.412936524560178,1.04177504941066,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,18,1,1,1,1,1,4527.967,0.723984727136674,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,18,2,1,1,1,1,4527.967,0.723984727136674,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,18,3,1,1,1,1,4527.967,0.723984727136674,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,18,4,1,1,1,1,4527.967,0.723984727136674,1.3422041053345,0.0319524045226984,7,5,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,18,5,1,1,1,1,4527.967,0.723984727136674,NaN,NaN,NaN,NaN,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,19,1,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,19,2,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,19,3,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,19,4,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.96551329303833,0.192360456873104,7,10,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,20,1,1,1,1,1,4527.967,0.723984727136674,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,20,2,1,1,1,1,4527.967,0.723984727136674,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,20,3,1,1,1,1,4527.967,0.723984727136674,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,20,4,1,1,1,1,4527.967,0.723984727136674,1.3422041053345,0.0319524045226984,7,5,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,20,5,1,1,1,1,4527.967,0.723984727136674,NaN,NaN,NaN,NaN,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,21,1,0.57862274812407,5.59988335541061,1.01715537356601,1.67058139466977,3618.83975,0.57862274812407,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,21,2,0.57862274812407,5.59988335541061,1.01715537356601,1.67058139466977,3618.83975,0.57862274812407,1.3003168051492,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,21,3,0.57862274812407,5.59988335541061,1.01715537356601,1.67058139466977,3618.83975,0.57862274812407,1.41646869283387,0.0514191161911635,7,14,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,21,4,0.57862274812407,5.59988335541061,1.01715537356601,1.67058139466977,3618.83975,0.57862274812407,2.11997667108212,0.113017263729557,5,9,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,22,1,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,22,2,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,22,3,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,22,4,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,1.3422041053345,0.0319524045226984,7,5,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,22,5,0.787153654406697,0,0,0.472292192644018,4923.04,0.787153654406697,0.95571727064045,0,0,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,23,1,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,23,2,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,23,3,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,23,4,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,3176.14,0.507838694771379,1.96551329303833,0.192360456873104,7,10,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,24,1,1,1,1,1,4522.5931,0.723125484671974,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,24,2,1,1,1,1,4522.5931,0.723125484671974,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,24,3,1,1,1,1,4522.5931,0.723125484671974,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,24,4,1,1,1,1,4522.5931,0.723125484671974,1.27356112717322,0.0305601318108294,6,7,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,24,5,1,1,1,1,4522.5931,0.723125484671974,NaN,NaN,NaN,NaN,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,25,1,0.310223001072874,0.565309906592115,0.184105952310243,0.336016972424196,1940.206,0.310223001072874,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,25,2,0.310223001072874,0.565309906592115,0.184105952310243,0.336016972424196,1940.206,0.310223001072874,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,25,3,0.310223001072874,0.565309906592115,0.184105952310243,0.336016972424196,1940.206,0.310223001072874,1.08710828267092,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,25,4,0.310223001072874,0.565309906592115,0.184105952310243,0.336016972424196,1940.206,0.310223001072874,1.1884366355307,0.0368211904620486,3,5,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,26,1,1,1,1,1,4527.967,0.723984727136674,1.08619497297673,0,1,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
high_hidden_failure,wind_speed_11_28,1,26,2,1,1,1,1,4527.967,0.723984727136674,1.29526460980635,0,2,0,chain_basic_and_stage_operating_state,counts_from_markov_chain_stages,Diagnostic severity component trace; not formal VaR.
