initial_branch,trial_id,stage_id,terminated_reason,stage_probability_mode,candidate_count,selected_candidate_count,unselected_candidate_count,selected_probability_product,unselected_probability_product,stage_transition_probability,probability_status,terminal_stage_flag,should_multiply_candidate_complements,missing_reason,selected_branch_ids,random_u_selected,candidate_probability_basis,note
1,4,1,continue,bernoulli_full_event,45,2,43,0.006007770575,0.758586376327329,0.0045574129102952,full_event_available,0,1,,"3,15","0.40076,0.0046112",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,4,2,continue,bernoulli_full_event,43,3,40,1,0.545198946608837,0.545198946608837,full_event_available,0,1,,"11,40,42","0.29667,0.97534,0.6599",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,4,3,load_loss_threshold,bernoulli_full_event,30,0,30,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,5,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.68997",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.019278,0.55125",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,3,continue,bernoulli_full_event,35,2,33,0.777336572028831,0.147861046831992,0.114937799280976,full_event_available,0,1,,"8,14","0.23778,0.36887",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,4,continue,bernoulli_full_event,33,7,26,0.999274135115175,0.593604780086192,0.593173903220863,full_event_available,0,1,,"9,16,17,19,20,23,27","0.90053,0.54503,0.62881,0.84548,0.25531,0.1518,0.70665",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,6,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.90241",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,6,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.40037,0.32065",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,6,3,continue,bernoulli_full_event,35,3,32,0.0460800214466167,0.0533815896412694,0.00245982479552419,full_event_available,0,1,,"10,14,20","0.18834,0.16733,0.01405",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,6,4,load_loss_threshold,bernoulli_full_event,32,0,32,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,7,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.12283",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.39551,0.74512",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,3,continue,bernoulli_full_event,35,3,32,0.385875095540199,0.29361203128327,0.113297570623184,full_event_available,0,1,,"8,14,23","0.053611,0.35142,0.38805",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,8,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.54212",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,2,continue,bernoulli_full_event,44,3,41,0.00648199255,0.768952153298116,0.00498434212898485,full_event_available,0,1,,"13,40,42","0.0010489,0.23927,0.54744",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,3,continue,bernoulli_full_event,34,3,31,1,0.375583688868646,0.375583688868646,full_event_available,0,1,,"14,19,23","0.70562,0.36163,0.36118",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,4,load_loss_threshold,bernoulli_full_event,27,0,27,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,9,1,continue,bernoulli_full_event,45,2,43,0.00647011225,0.758939386438235,0.00491042302120151,full_event_available,0,1,,"3,40","0.61961,0.00042019",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,2,continue,bernoulli_full_event,40,1,39,1,0.612638610322994,0.612638610322994,full_event_available,0,1,,"14","0.99458",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,3,continue,bernoulli_full_event,39,3,36,0.99811207807223,0.59181690372483,0.590699599615063,full_event_available,0,1,,"16,17,20","0.45585,0.0807,0.84185",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,4,load_loss_threshold,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,10,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.26664",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.26633,0.58472",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,3,continue,bernoulli_full_event,35,3,32,0.331717907720077,0.257928602383088,0.0855595363236815,full_event_available,0,1,,"8,14,19","0.53209,0.59384,0.051433",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,4,load_loss_threshold,bernoulli_full_event,32,0,32,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,11,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.90163",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,11,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.2427,0.26573",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,11,3,continue,bernoulli_full_event,35,3,32,0.385875095540199,0.29361203128327,0.113297570623184,full_event_available,0,1,,"8,14,23","0.26769,0.12469,0.15866",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,11,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,12,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.17012",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,12,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.93866,0.52099",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,12,3,continue,bernoulli_full_event,35,4,31,0.164666997462628,0.512176414913408,0.084338552414964,full_event_available,0,1,,"8,14,19,23","0.67808,0.67704,0.2765,0.30285",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,12,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,13,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.67889",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,13,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.13305,0.59848",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,13,3,continue,bernoulli_full_event,35,2,33,0.777336572028831,0.147861046831992,0.114937799280976,full_event_available,0,1,,"8,14","0.18755,0.086673",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,13,4,continue,bernoulli_full_event,33,8,25,0.302668191716323,0.851520014782925,0.257728023084605,full_event_available,0,1,,"9,16,17,19,20,23,26,27","0.54107,0.19404,0.067057,0.42263,0.15661,0.14828,0.039347,0.49829",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,13,5,max_depth_reached,bernoulli_full_event,9,0,9,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,14,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.50393",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,14,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.48037,0.77536",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,14,3,continue,bernoulli_full_event,35,3,32,0.167377707037837,0.188435328803152,0.0315398732599924,full_event_available,0,1,,"8,14,20","0.68675,0.56215,0.096804",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,14,4,load_loss_threshold,bernoulli_full_event,32,0,32,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,15,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.41287",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,15,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.74017,0.49171",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,15,3,continue,bernoulli_full_event,35,2,33,0.777336572028831,0.147861046831992,0.114937799280976,full_event_available,0,1,,"8,14","0.0011891,0.73792",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,15,4,continue,bernoulli_full_event,33,7,26,0.999274135115175,0.593604780086192,0.593173903220863,full_event_available,0,1,,"9,16,17,19,20,23,27","0.67874,0.47931,0.52178,0.0090216,0.99172,0.2543,0.71166",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,15,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,16,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.48704",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,16,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.60041,0.42078",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,16,3,continue,bernoulli_full_event,35,3,32,0.166354004660785,0.188119605074982,0.0312944496594287,full_event_available,0,1,,"8,10,14","0.40663,0.14754,0.4716",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,16,4,continue,bernoulli_full_event,32,7,25,0.999757229782024,0.589038555438249,0.588895554419749,full_event_available,0,1,,"9,16,17,19,20,23,27","0.38672,0.13387,0.53879,0.79933,0.22572,0.69334,0.97274",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,16,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,17,1,continue,bernoulli_full_event,45,2,43,0.0065275337,0.758983252173331,0.00495428875629702,full_event_available,0,1,,"3,6","0.45179,0.0015551",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,17,2,continue,bernoulli_full_event,43,3,40,0.00649387285,0.774013749224481,0.00502634687161556,full_event_available,0,1,,"35,40,42","0.00023275,0.42798,0.37398",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,17,3,continue,bernoulli_full_event,33,10,23,0.804575664571095,0.863214085684707,0.694521046656904,full_event_available,0,1,,"14,19,20,23,24,26,27,29,36,38","0.23005,0.0061494,0.17191,0.52835,0.19855,0.25895,0.7154,0.61946,0.19475,0.40432",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,17,4,load_loss_threshold,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,18,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.84223",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,18,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.13166,0.31541",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,18,3,continue,bernoulli_full_event,35,3,32,0.331717907720077,0.257928602383088,0.0855595363236815,full_event_available,0,1,,"8,14,19","0.59354,0.5444,0.24719",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,18,4,load_loss_threshold,bernoulli_full_event,32,0,32,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,19,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.62002",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,19,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.85213,0.83145",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,19,3,continue,bernoulli_full_event,35,4,31,0.0709893299152337,0.328155574828178,0.0232955443650007,full_event_available,0,1,,"8,10,14,19","0.74583,0.1404,0.97847,0.31071",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,19,4,load_loss_threshold,bernoulli_full_event,31,0,31,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,20,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.50021",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,20,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.69606,0.44444",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,20,3,continue,bernoulli_full_event,35,3,32,0.331717907720077,0.257928602383088,0.0855595363236815,full_event_available,0,1,,"8,14,19","0.69344,0.29602,0.33521",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,20,4,load_loss_threshold,bernoulli_full_event,32,0,32,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,21,1,continue,bernoulli_full_event,45,2,43,0.006544364125,0.758996110332509,0.00496714691547461,full_event_available,0,1,,"3,11","0.27211,0.00416",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,21,2,continue,bernoulli_full_event,43,4,39,1,0.778510422433412,0.778510422433412,full_event_available,0,1,,"12,15,40,42","0.35335,0.681,0.10408,0.4748",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,21,3,load_loss_threshold,bernoulli_full_event,29,0,29,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,22,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.5319",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,22,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.48194,0.097302",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,22,3,continue,bernoulli_full_event,35,4,31,0.0825792452739433,0.373554634933919,0.0308478598214265,full_event_available,0,1,,"8,10,14,23","0.019546,0.10603,0.70596,0.18598",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,22,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,23,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.090423",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,23,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.40179,0.27326",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,23,3,continue,bernoulli_full_event,35,1,34,1,0.032923247551017,0.032923247551017,full_event_available,0,1,,"14","0.65494",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,23,4,continue,bernoulli_full_event,34,5,29,0.00238658872723288,0.83002507646385,0.00198092849080923,full_event_available,0,1,,"16,17,20,27,35","0.2436,0.21924,0.11033,0.23751,0.0056547",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,23,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,24,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.64099",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,24,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.18402,0.56717",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,24,3,continue,bernoulli_full_event,35,5,30,0.0352395801883865,0.651628180420696,0.0229631035169475,full_event_available,0,1,,"8,10,14,19,23","0.45069,0.065433,0.87028,0.14736,0.31699",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,24,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,25,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.11068",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,25,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.40369,0.43121",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,25,3,continue,bernoulli_full_event,35,1,34,1,0.032923247551017,0.032923247551017,full_event_available,0,1,,"14","0.79615",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,25,4,continue,bernoulli_full_event,34,2,32,1,0.0735032024184907,0.0735032024184907,full_event_available,0,1,,"16,17","0.29401,0.98404",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,25,5,max_depth_reached,bernoulli_full_event,31,0,31,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,26,1,continue,bernoulli_full_event,45,2,43,0.006009750625,0.75858788744774,0.00455892403070649,full_event_available,0,1,,"3,34","0.16768,0.0050818",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,26,2,continue,bernoulli_full_event,43,2,41,1,0.316468507202116,0.316468507202116,full_event_available,0,1,,"40,42","0.42043,0.35384",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,26,3,continue,bernoulli_full_event,34,7,27,0.997252595590092,0.571153986664656,0.569584795682957,full_event_available,0,1,,"6,8,10,14,19,20,23","0.78803,0.093965,0.67319,0.56343,0.89235,0.352,0.90914",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,26,4,load_loss_threshold,bernoulli_full_event,17,0,17,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,27,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.25516",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,27,2,continue,bernoulli_full_event,44,3,41,0.006532483825,0.768991233966585,0.00502342279745351,full_event_available,0,1,,"20,40,42","0.003849,0.16046,0.50635",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,27,3,continue,bernoulli_full_event,34,3,31,0.006425561125,0.819484760657791,0.00526564942061263,full_event_available,0,1,,"14,27,39","0.54555,0.60372,0.0032608",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,27,4,load_loss_threshold,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,28,1,continue,bernoulli_full_event,45,2,43,0.00648199255,0.758948461691553,0.0049194982745186,full_event_available,0,1,,"3,13","0.13075,0.0014118",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,28,2,continue,bernoulli_full_event,43,7,36,0.00313422516353525,0.794624833300406,0.00249053314810014,full_event_available,0,1,,"9,19,23,30,40,42,45","0.08078,0.10881,0.35495,0.2878,0.16259,0.97142,0.00041362",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,28,3,load_loss_threshold,bernoulli_full_event,11,0,11,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,29,1,continue,bernoulli_full_event,45,2,43,0.006009750625,0.75858788744774,0.00455892403070649,full_event_available,0,1,,"3,33","0.7735,0.0040037",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,29,2,continue,bernoulli_full_event,43,4,39,0.00637197240334076,0.778483255524655,0.00496047382066598,full_event_available,0,1,,"14,22,40,42","0.51349,0.00010902,0.10463,0.085871",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,29,3,load_loss_threshold,bernoulli_full_event,32,0,32,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,30,1,continue,bernoulli_full_event,45,2,43,0.006358239425,0.75885393844628,0.00482497502924566,full_event_available,0,1,,"3,24","0.74355,0.0028156",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,30,2,continue,bernoulli_full_event,43,3,40,1,0.767313776857819,0.767313776857819,full_event_available,0,1,,"30,40,42","0.30714,0.36419,0.76943",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,30,3,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.338606264300792,0.338606264300792,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.338606264300792,0.338606264300792,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.338606264300792,0.338606264300792,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,4,1,continue,bernoulli_full_event,45,2,43,0.00363377691448801,0.759143612822474,0.00275855853505533,full_event_available,0,1,,"3,9","0.34421,0.0020289",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,4,2,continue,bernoulli_full_event,43,6,37,0.00192603399367521,0.789257786304869,0.00152013732619603,full_event_available,0,1,,"13,18,21,30,40,42","0.96364,0.11256,0.0058169,0.49147,0.18646,0.74298",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,4,3,load_loss_threshold,bernoulli_full_event,10,0,10,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,5,1,continue,bernoulli_full_event,45,2,43,0.00362668534279609,0.75913377766258,0.00275313934467031,full_event_available,0,1,,"3,42","0.50014,0.00065892",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
