initial_branch,trial_id,stage_id,pf_converged,severity_valid,invalid_reason,replay_source,stage_load_shed_mw,base_load_mw,stage_cumulative_probability,max_P_li_pu_if_available,min_voltage_pu_if_available,max_voltage_pu_if_available
20,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3204.379,6254.23,3.41580148887738e-06,22.2294294403603,0.00270174460499813,1.0501068
23,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,4166.7285,6254.23,1.50374459406151e-07,10.5647513867566,0.0730378178974011,1.31422571253892
35,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,9.43753389606903e-09,14.843964551698,0.0209865275831824,1.26899262169385
35,6,5,0,0,nonconverged_power_flow,invalid_nonconverged,3281.19,6254.23,2.46669175095421e-07,9.61451552615905,0.0296704659751371,1.38903191910317
35,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,2537.93,6254.23,8.53381919271328e-08,49647.7684618521,0.0600011573016743,110.538311515608
35,17,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.469153279995e-06,1297.04812003482,0.1584371116341,10.3622974034971
35,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,4263.8955,6254.23,1.60521312545562e-06,43.2011547842762,0.0360925655776893,2.37170837517388
37,1,5,0,0,nonconverged_power_flow,invalid_nonconverged,4609.174945,6254.23,2.0914356187371e-07,2.43509650225113,0.000828080808613345,1.58002397613837
37,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,3233.884,6254.23,5.32751677145334e-09,2.06832245225991,0.0246591111209344,1.0501068
37,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4623.8705,6254.23,9.74858922039029e-08,55.4335202331747,0.0312765754043803,3.31157845091553
37,6,4,0,0,nonconverged_power_flow,invalid_nonconverged,2948.1125,6254.23,1.07973253095008e-06,1.80385769792887,0.698813434487117,1.0501068
37,7,5,0,0,nonconverged_power_flow,invalid_nonconverged,2511.073345,6254.23,1.15093245325579e-06,1.7907106529452,0.339098705461506,1.0494
37,11,5,0,0,nonconverged_power_flow,invalid_nonconverged,3294.210595,6254.23,2.37097080919049e-06,34.3128942525253,0.0166666207007227,1.2078324974294
37,13,5,0,0,nonconverged_power_flow,invalid_nonconverged,3424.631935,6254.23,3.17089202863101e-07,1.86669357142013,4.31255761612556e-05,1.24163565499207
37,14,5,0,0,nonconverged_power_flow,invalid_nonconverged,4855.08379,6254.23,6.05653678888021e-07,3.55576654701745,0.000648542203289106,1.09614549130683
37,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,3.41591298637932e-07,18.228305704892,0.0478962834873726,1.6293549549079
37,20,5,0,0,nonconverged_power_flow,invalid_nonconverged,4937.38195,6254.23,7.63198505868756e-06,7.37194002073454,0.0231146943621949,1.93271271663963
38,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,4263.8955,6254.23,1.0418806460015e-07,43.2011547842762,0.0360925655776893,2.37170837517388
38,15,4,0,0,nonconverged_power_flow,invalid_nonconverged,4263.8955,6254.23,4.76177396077686e-07,43.2011547842762,0.0360925655776893,2.37170837517388
39,8,5,0,0,nonconverged_power_flow,invalid_nonconverged,4782.45865,6254.23,8.42048809492543e-07,2.07001952365029,0.0190546840491969,1.0636
39,10,5,0,0,nonconverged_power_flow,invalid_nonconverged,4791.0655,6254.23,2.19847863546986e-07,24.8091356665129,0.107504432799245,2.26179783258564
39,19,5,0,0,nonconverged_power_flow,invalid_nonconverged,4859.4021425,6254.23,4.00949254175658e-08,1.58851057251285,0.610984907697274,1.0636
46,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,4350.12885,6254.23,1.07821955307607e-07,12.0474136626688,0.0243575317558822,1.45214489895389
46,10,5,0,0,nonconverged_power_flow,invalid_nonconverged,3076.8691,6254.23,3.37678222761576e-07,12.9533778323786,0.0114696737454059,1.07218530395607
46,19,5,0,0,nonconverged_power_flow,invalid_nonconverged,4350.12885,6254.23,3.36244068475753e-06,1446.07892540804,0.0371540360178073,31.4620198807346
