initial_branch,trial_id,stage_id,pf_converged,severity_valid,invalid_reason,replay_source,stage_load_shed_mw,base_load_mw,stage_cumulative_probability,max_P_li_pu_if_available,min_voltage_pu_if_available,max_voltage_pu_if_available
23,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4618.9285,6254.23,3.07723050170028e-08,16.8641767579481,0.0213391626663038,1.58328214467097
23,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,4618.9285,6254.23,3.05356185001693e-06,1.25232777165071,0.01877918553145,1.0576827
23,10,5,0,0,nonconverged_power_flow,invalid_nonconverged,4166.7285,6254.23,1.32228392074852e-06,1.47922097856657,0.71141756500392,1.0576827
23,20,4,0,0,nonconverged_power_flow,invalid_nonconverged,4166.7285,6254.23,3.0355797471393e-06,1.47922097856657,0.71141756500392,1.0576827
28,3,5,0,0,nonconverged_power_flow,invalid_nonconverged,3886.879,6254.23,8.0498336129904e-06,2.94780367913051,0.024431405202939,1.0636
33,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,4069.446,6254.23,4.18867622759409e-09,1.33036678720824,0.630912695257701,1.0576827
35,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,4178.6985,6254.23,1.11607202491249e-06,81.006796463681,0.083644854567326,5.3460661168331
35,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.80270084903018e-08,18.4073193567195,0.0157271392566789,1.37852799333336
35,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.57267840542964e-06,5.63300838371973,0.0156537647832524,1.0636
35,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,4922.725,6254.23,1.23262475194794e-06,244.22090129707,0.175331048470779,4.60921483092143
35,7,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.36426588187566e-05,127.371721212679,0.0833935441905818,4.72245806796729
35,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,4146.817,6254.23,2.93221540364143e-06,136.620521211637,0.0646075758809927,11.5852605259378
35,12,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.09798949861994e-06,127.371721212679,0.0833935441905818,4.72245806796729
35,13,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.52743274704966e-05,5.63300838371973,0.0156537647832524,1.0636
35,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,4146.817,6254.23,2.93221540364143e-06,136.620521211637,0.0646075758809927,11.5852605259378
35,15,3,0,0,nonconverged_power_flow,invalid_nonconverged,2531.959,6254.23,6.84568271442131e-07,2.30852684352227,0.774419714635898,1.0636
35,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.61953471377435e-05,5.63300838371973,0.0156537647832524,1.0636
35,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,5.10359718608223e-06,55.3933575253442,0.808778545749924,2.32887455593599
35,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,4922.725,6254.23,2.65167734074471e-06,244.22090129707,0.175331048470779,4.60921483092143
37,3,5,0,0,nonconverged_power_flow,invalid_nonconverged,3311.52065,6254.23,5.28521753201718e-07,2.68689238621346,0.0159888391906352,1.0525613
37,6,4,0,0,nonconverged_power_flow,invalid_nonconverged,3651.91,6254.23,6.46926085306238e-07,1.50031579433461,0.0167110109711992,1.0525613
37,7,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,9.28191141075105e-06,26.5569186567202,0.00510170874527452,2.37311034967719
37,9,5,0,0,nonconverged_power_flow,invalid_nonconverged,4618.79515,6254.23,1.42242915012075e-06,29.2486550215626,0.00529444961745658,4.03768497390567
37,13,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,1.69469639187976e-05,37.9321001072193,0.00200427814942131,3.16664489491868
37,15,5,0,0,nonconverged_power_flow,invalid_nonconverged,4864.223725,6254.23,4.92525829445679e-06,92.9122359430062,0.00885974504982903,3.58464638236575
38,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.14803644194857e-06,5.63300838371973,0.0156537647832524,1.0636
38,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,4922.725,6254.23,2.07216910370309e-07,244.22090129707,0.175331048470779,4.60921483092143
39,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,3651.91,6254.23,6.22011707199972e-07,1.92642452192433,0.950699129407103,1.4804864193786
39,20,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,4.17163524282237e-06,15.9612165008469,0.087614289536321,1.57737937443634
46,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,3420.21,6254.23,5.02515703663765e-06,16.4843446331315,0.0100442452584183,1.35061833996255
46,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,3361.179,6254.23,3.3141012516135e-06,1.95402832680199,0.68735441635354,1.0576827
46,6,4,0,0,nonconverged_power_flow,invalid_nonconverged,2885.179,6254.23,1.67669836718624e-05,46.0858867020548,0.105270278983162,2.02627505351235
46,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,3420.21,6254.23,8.38594749611871e-06,16.4843446331315,0.0100442452584183,1.35061833996255
46,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,4344.2338,6254.23,5.54486066246671e-08,4.25859500649946,0.000212168558680101,1.0576827
46,15,4,0,0,nonconverged_power_flow,invalid_nonconverged,3420.21,6254.23,8.38594749611871e-06,16.4843446331315,0.0100442452584183,1.35061833996255
46,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3420.21,6254.23,2.27687488782548e-07,16.4843446331315,0.0100442452584183,1.35061833996255
46,17,3,0,0,nonconverged_power_flow,invalid_nonconverged,2900.34905,6254.23,3.48433965179965e-07,31.4978108892758,0.164290142811639,1.10318779071848
46,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,2885.179,6254.23,1.67669836718624e-05,46.0858867020548,0.105270278983162,2.02627505351235
