parameter_set_id,metric_name,initial_branch,trial_id,recorded_11_28,recorded_12_00,delta_recorded_12_minus_11,recomputed_11_28,recomputed_12_00,delta_recomputed_12_minus_11,delta_load_shed_frac,delta_max_line_loading_pu,delta_max_voltage_deviation_pu,delta_overloaded_branch_count,delta_voltage_violation_bus_count,severity_driver,note
benchmark_calibrated_seed,NVOR,10,14,0.977824238010806,1,0.022175761989194,0,0,0,0.206046467750626,0.03110059683635,0,0,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,14,0.559241019362904,1,0.440758980637096,0.301165085364276,0.431013085381921,0.129848000017645,0.206046467750626,0.03110059683635,0,0,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,14,0.478445787890756,1,0.521554212109244,0.478445787890756,0.684492255641382,0.206046467750626,0.206046467750626,-0.84697070030255,0.0129867738258725,-5,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,14,0.383043495131449,1,0.616956504868551,9.92342205042942,0.80693297476902,-9.1164890756604,0.206046467750626,-0.84697070030255,0.0129867738258725,-5,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,14,0.977824238010806,1,0.022175761989194,0.361103467550394,0.426037336679757,0.064933869129363,0.206046467750626,-0.84697070030255,0.0129867738258725,-5,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,14,0.559241019362904,1,0.440758980637096,2.34397257633042,0.657289415674585,-1.68668316065584,0.206046467750626,-0.84697070030255,0.0129867738258725,-5,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,14,0.478445787890756,1,0.521554212109244,0.478445787890756,0.684492255641382,0.206046467750626,0.206046467750626,0.45250294564917,-0.080065007927831,3,3,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,14,0.383043495131449,1,0.616956504868551,0.02291340774378,1.9016654135718,1.87875200582802,0.206046467750626,0.45250294564917,-0.080065007927831,3,3,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,14,0.977824238010806,1,0.022175761989194,0.977824238010804,1.15073736102409,0.172913123013286,0.206046467750626,0.45250294564917,-0.080065007927831,3,3,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,14,0.559241019362904,1,0.440758980637096,0.48721500188537,1.02117590830401,0.53396090641864,0.206046467750626,0.45250294564917,-0.080065007927831,3,3,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,14,0.478445787890756,1,0.521554212109244,0.478445787890756,0.684492255641382,0.206046467750626,0.206046467750626,NaN,NaN,NaN,NaN,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,14,0.383043495131449,1,0.616956504868551,0.38304349513145,0,-0.38304349513145,0.206046467750626,NaN,NaN,NaN,NaN,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,14,0.977824238010806,1,0.022175761989194,0.977824238010804,NaN,NaN,0.206046467750626,NaN,NaN,NaN,NaN,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,14,0.559241019362904,1,0.440758980637096,0.559241019362904,NaN,NaN,0.206046467750626,NaN,NaN,NaN,NaN,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,15,1,0.448081698306586,-0.551918301693414,0.684492255641382,0.448081698306586,-0.236410557334796,-0.236410557334796,0.03110059683635,0,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,15,1,2.6858159773141,1.6858159773141,0.07048806314911,0.10158865998546,0.03110059683635,-0.236410557334796,0.03110059683635,0,0,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,15,1,2.2769799146603,1.2769799146603,0,0,0,-0.236410557334796,0.03110059683635,0,0,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,15,1,1.26140819737883,0.26140819737883,0.424792966014651,0.289166750981044,-0.135626215033607,-0.236410557334796,0.03110059683635,0,0,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,15,1,0.448081698306586,-0.551918301693414,0.684492255641382,0.448081698306586,-0.236410557334796,-0.236410557334796,0.95926392722859,-0.00193125665253259,5,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,15,1,2.6858159773141,1.6858159773141,0.77954631839604,10.4328614737478,9.65331515535176,-0.236410557334796,0.95926392722859,-0.00193125665253259,5,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,15,1,2.2769799146603,1.2769799146603,0.4223398610439,0.412683577781237,-0.00965628326266299,-0.236410557334796,0.95926392722859,-0.00193125665253259,5,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,15,1,1.26140819737883,0.26140819737883,0.651072589272817,2.43795802928976,1.78688544001694,-0.236410557334796,0.95926392722859,-0.00193125665253259,5,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,15,1,0.448081698306586,-0.551918301693414,0.684492255641382,0.448081698306586,-0.236410557334796,-0.236410557334796,-0.46328493460796,0.081746317746452,-3,-3,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,15,1,2.6858159773141,1.6858159773141,1.93315560279764,0.0200039660914499,-1.91315163670619,-0.236410557334796,-0.46328493460796,0.081746317746452,-3,-3,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,15,1,2.2769799146603,1.2769799146603,1.13896819229374,0.977824238010804,-0.161143954282936,-0.236410557334796,-0.46328493460796,0.081746317746452,-3,-3,voltage_violation_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,15,1,1.26140819737883,0.26140819737883,1.02512011240311,0.468414659804402,-0.556705452598708,-0.236410557334796,-0.46328493460796,0.081746317746452,-3,-3,voltage_violation_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,15,1,0.448081698306586,-0.551918301693414,0.684492255641382,0.448081698306586,-0.236410557334796,-0.236410557334796,NaN,NaN,NaN,NaN,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,15,1,2.6858159773141,1.6858159773141,0,0.44135433305902,0.44135433305902,-0.236410557334796,NaN,NaN,NaN,NaN,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,15,1,2.2769799146603,1.2769799146603,NaN,0.977824238010804,NaN,-0.236410557334796,NaN,NaN,NaN,NaN,voltage_violation_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,15,1,1.26140819737883,0.26140819737883,NaN,0.552684733197916,NaN,-0.236410557334796,NaN,NaN,NaN,NaN,CRI_weighting,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,16,0.386757442562873,1,0.613242557437127,0.386757442562873,0.684492255641382,0.297734813078509,0.297734813078509,0.03110059683635,0,0,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,16,0.41420113784925,1,0.58579886215075,0.07048806314911,0.10158865998546,0.03110059683635,0.297734813078509,0.03110059683635,0,0,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,16,0,1,1,0,0,0,0.297734813078509,0.03110059683635,0,0,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,16,0.314894693107574,1,0.685105306892426,0.246152078167546,0.431013085381921,0.184861007214375,0.297734813078509,0.03110059683635,0,0,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,16,0.386757442562873,1,0.613242557437127,0.386757442562873,0.684492255641382,0.297734813078509,0.297734813078509,-0.84697070030255,0.0129867738258725,-5,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,16,0.41420113784925,1,0.58579886215075,9.92342205042942,0.80693297476902,-9.1164890756604,0.297734813078509,-0.84697070030255,0.0129867738258725,-5,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,16,0,1,1,0.361103467550394,0.426037336679757,0.064933869129363,0.297734813078509,-0.84697070030255,0.0129867738258725,-5,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,16,0.314894693107574,1,0.685105306892426,2.28895956913369,0.657289415674585,-1.63167015345911,0.297734813078509,-0.84697070030255,0.0129867738258725,-5,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,16,0.386757442562873,1,0.613242557437127,0.386757442562873,0.684492255641382,0.297734813078509,0.297734813078509,0.45250294564917,-0.080065007927831,3,3,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,16,0.41420113784925,1,0.58579886215075,0.02291340774378,1.9016654135718,1.87875200582802,0.297734813078509,0.45250294564917,-0.080065007927831,3,3,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,16,0,1,1,0.977824238010804,1.15073736102409,0.172913123013286,0.297734813078509,0.45250294564917,-0.080065007927831,3,3,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,16,0.314894693107574,1,0.685105306892426,0.432201994688641,1.02117590830401,0.588973913615369,0.297734813078509,0.45250294564917,-0.080065007927831,3,3,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,16,0.386757442562873,1,0.613242557437127,0.386757442562873,0.684492255641382,0.297734813078509,0.297734813078509,NaN,NaN,NaN,NaN,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,16,0.41420113784925,1,0.58579886215075,0.41420113784925,0,-0.41420113784925,0.297734813078509,NaN,NaN,NaN,NaN,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,16,0,1,1,0,NaN,NaN,0.297734813078509,NaN,NaN,NaN,NaN,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,16,0.314894693107574,1,0.685105306892426,0.314894693107574,NaN,NaN,0.297734813078509,NaN,NaN,NaN,NaN,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,17,1,0.720831341348176,-0.279168658651824,0.684492255641382,0.720831341348176,0.0363390857067939,0.0363390857067939,0.03110059683635,0,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,17,1,0.0217438073343406,-0.978256192665659,0.07048806314911,0.10158865998546,0.03110059683635,0.0363390857067939,0.03110059683635,0,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,17,1,0,-1,0,0,0,0.0363390857067939,0.03110059683635,0,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,17,1,0.436847566275773,-0.563152433724227,0.424792966014651,0.452816536805998,0.028023570791347,0.0363390857067939,0.03110059683635,0,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,17,1,0.720831341348176,-0.279168658651824,0.684492255641382,0.720831341348176,0.0363390857067939,0.0363390857067939,0.0273866563729799,0.000739495127171405,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,17,1,0.0217438073343406,-0.978256192665659,0.77954631839604,0.80693297476902,0.02738665637298,0.0363390857067939,0.0273866563729799,0.000739495127171405,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,17,1,0,-1,0.4223398610439,0.426037336679757,0.00369747563585704,0.0363390857067939,0.0273866563729799,0.000739495127171405,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,10,17,1,0.436847566275773,-0.563152433724227,0.651072589272817,0.679092867098661,0.028020277825844,0.0363390857067939,0.0273866563729799,0.000739495127171405,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,10,17,1,0.720831341348176,-0.279168658651824,0.684492255641382,0.720831341348176,0.0363390857067939,0.0363390857067939,-0.0805844068107,0.029662458609855,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,10,17,1,0.0217438073343406,-0.978256192665659,1.93315560279764,1.20811348166613,-0.72504212113151,0.0363390857067939,-0.0805844068107,0.029662458609855,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,10,17,1,0,-1,1.13896819229374,1.34660540256273,0.20763721026899,0.0363390857067939,-0.0805844068107,0.029662458609855,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
