parameter_set_id,scenario_id,metric_name,initial_branch,tail_sample_count,tail_risk_sum,tail_risk_mean,tail_risk_max,mean_initial_line_probability,mean_chain_transition_probability,mean_R_LLR,mean_R_LFOR,mean_R_NVOR,mean_R_CRI,dominance_rank,note
high_hidden_failure,wind_speed_12_00,CRI,13,4,207.044440989893,51.7611102474733,51.7611102474733,NaN,0.16903537843508,45.8244937855261,22.1017194708849,99.2303504099033,51.7611102474733,5,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,CRI,19,8,758.574641689479,94.8218302111849,118.251853343835,NaN,0.172555792002612,81.5628806605641,36.9320552591801,192.488453815052,94.8218302111849,4,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,CRI,23,9,1096.42583670732,121.82509296748,121.82509296748,NaN,0.309594291449644,103.603729284813,271.551537525886,26.762739457077,121.82509296748,2,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,CRI,32,19,853.431290038576,44.9174363178198,44.9174363178198,NaN,0.57860045936786,74.862393863033,0,0,44.9174363178198,3,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,CRI,42,3,173.185239361218,57.7284131204061,57.7284131204061,NaN,0.0663219732777049,34.0869303922554,163.722120983692,22.6591534415721,57.7284131204061,7,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLFOR,1,14,1561.0147386932,111.5010527638,115.862408056065,NaN,0.0327659721999916,2.54767418561213,111.5010527638,0.0376764287940733,23.836350349886,2,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLFOR,10,2,957.552630263844,478.776315131922,480.062023503107,NaN,0.0191800028034437,4.54794972160505,478.776315131922,20.5470947487571,102.593451809099,6,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLFOR,11,17,1235.04691640274,72.6498186119259,72.6498186119259,NaN,0.579107804878025,81.798977439021,72.6498186119259,63.2180545257179,76.2529610909414,4,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLFOR,14,13,1177.58657971303,90.5835830548487,95.6876122053411,NaN,0.156491407191755,12.0512675147576,90.5835830548487,0.825717890721452,25.5126206979686,5,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLFOR,23,9,2443.96383773297,271.551537525886,271.551537525886,NaN,0.309594291449644,103.603729284813,271.551537525886,26.762739457077,121.82509296748,1,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLFOR,35,5,853.286657388866,170.657331477773,186.703007218956,NaN,0.0266413606310821,3.64510904269845,170.657331477773,0.0460585132770976,36.3277434238291,7,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLFOR,42,9,1476.84996833399,164.094440925999,177.576178442657,NaN,0.0666007717259889,15.8330559900045,164.094440925999,9.86692402747866,44.2921065846982,3,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLLR,10,5,391.612863873696,78.3225727747393,78.3225727747393,NaN,0.160136984871902,78.3225727747393,NaN,NaN,NaN,8,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLLR,11,17,1390.58261646336,81.798977439021,81.798977439021,NaN,0.579107804878025,81.798977439021,72.6498186119259,63.2180545257179,76.2529610909414,2,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLLR,19,5,508.953828537235,101.790765707447,101.790765707447,NaN,0.275033480920914,101.790765707447,55.9634523730792,229.923517223755,118.251853343835,7,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLLR,23,9,932.433563563317,103.603729284813,103.603729284813,NaN,0.309594291449644,103.603729284813,271.551537525886,26.762739457077,121.82509296748,3,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLLR,28,7,670.239523359417,95.7485033370596,95.7485033370596,NaN,0.239440738104274,95.7485033370596,NaN,NaN,NaN,5,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLLR,32,19,1422.38548339763,74.862393863033,74.862393863033,NaN,0.57860045936786,74.862393863033,0,0,44.9174363178198,1,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLLR,38,9,691.328025944307,76.814225104923,76.814225104923,NaN,0.241005799119871,76.814225104923,NaN,NaN,NaN,4,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SLLR,42,7,651.544148292057,93.0777354702938,93.0777354702938,NaN,0.186057478718907,93.0777354702938,NaN,NaN,NaN,6,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SNVOR,10,1,24.1876685565866,24.1876685565866,24.1876685565866,NaN,0.0155240542680939,6.4076530611822,480.062023503107,24.1876685565866,104.694530248648,7,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SNVOR,11,17,1074.7069269372,63.2180545257179,63.2180545257179,NaN,0.579107804878025,81.798977439021,72.6498186119259,63.2180545257179,76.2529610909414,2,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SNVOR,12,11,209.112880924262,19.0102619022056,19.0102619022056,NaN,0.374109805141655,24.6022903666251,29.8364659599228,19.0102619022056,24.5307197924007,5,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SNVOR,13,4,396.921401639613,99.2303504099033,99.2303504099033,NaN,0.16903537843508,45.8244937855261,22.1017194708849,99.2303504099033,51.7611102474733,3,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SNVOR,19,9,1558.14923611472,173.127692901635,229.923517223755,NaN,0.154254042430635,72.5957432568088,35.7390503813041,173.127692901635,85.3307946106731,1,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SNVOR,23,9,240.864655113693,26.762739457077,26.762739457077,NaN,0.309594291449644,103.603729284813,271.551537525886,26.762739457077,121.82509296748,4,Tail initial-branch composition after paper-confirmed severity fix.
high_hidden_failure,wind_speed_12_00,SNVOR,42,3,67.9774603247163,22.6591534415721,22.6591534415721,NaN,0.0663219732777049,34.0869303922554,163.722120983692,22.6591534415721,57.7284131204061,6,Tail initial-branch composition after paper-confirmed severity fix.
