parameter_set_id,scenario_id,initial_branch,trial_id,stage_id,LLR_legacy,LLR_paper_recomputed,LFOR_legacy,LFOR_paper_recomputed,NVOR_legacy,NVOR_paper_recomputed,CRI_stage_reference_legacy,CRI_stage_reference_paper,normalization_status,proxy_status,missing_fields,note
high_hidden_failure,wind_speed_11_28,1,1,1,0.310223001072874,0,0.565309906592115,4.963125285878,0.184105952310243,0,0.336016972424196,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,6,3,0.353334063505819,13.6307746916887,1.39446252437238,0,3.34042222193308,0,1.15897738736458,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,6,4,0.353334063505819,35.3334063505819,1.39446252437238,4.25720621415786,3.34042222193308,132.220743932504,1.15897738736458,48.4956338396816,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,7,1,1,0,1,4.963125285878,1,0,1,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,7,2,1,0,1,31.5594690553026,1,0,1,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,7,3,1,13.6307746916887,1,0,1,0,1,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,7,4,1,22.4000876206983,1,57.6296742113799,1,5.35300558825896,1,26.0365885323468,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,7,5,1,72.3984727136674,1,NaN,1,NaN,1,NaN,paper_confirmed_percent_units,insufficient_vector_fields_for_exact_paper_formula,line_or_bus_vector_missing_for_invalid_stage,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,8,1,0.507838694771379,0,6.75859305126834,4.963125285878,1.92360456873104,0,2.0411427408627,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,8,2,0.507838694771379,13.6307746916887,6.75859305126834,0,1.92360456873104,0,2.0411427408627,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,8,3,0.507838694771379,50.7838694771379,6.75859305126834,140.475346440357,1.92360456873104,80.1324254119604,2.0411427408627,74.5918760567462,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,9,1,0.397204132243298,0,2.10405042674458,4.963125285878,2.61605096791188,0,1.18234275827727,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,9,2,0.397204132243298,0,2.10405042674458,31.5594690553026,2.61605096791188,0,1.18234275827727,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,9,3,0.397204132243298,24.5034160879916,2.10405042674458,0.0352703983703724,2.61605096791188,0,1.18234275827727,14.7091037324691,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,9,4,0.397204132243298,39.7204132243298,2.10405042674458,30.7928857068966,2.61605096791188,79.9261797887632,1.18234275827727,45.9760610337298,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,10,1,1,0,1,4.963125285878,1,0,1,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,10,2,1,0,1,31.5594690553026,1,0,1,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,10,3,1,13.6307746916887,1,0,1,0,1,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,10,4,1,22.4000876206983,1,57.6296742113799,1,5.35300558825896,1,26.0365885323468,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,10,5,1,72.3984727136674,1,NaN,1,NaN,1,NaN,paper_confirmed_percent_units,insufficient_vector_fields_for_exact_paper_formula,line_or_bus_vector_missing_for_invalid_stage,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,11,1,0.787153654406697,0,0,4.963125285878,0,0,0.472292192644018,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,11,2,0.787153654406697,0,0,31.5594690553026,0,0,0.472292192644018,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,11,3,0.787153654406697,13.6307746916887,0,0,0,0,0.472292192644018,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,11,4,0.787153654406697,22.4000876206983,0,57.6296742113799,0,5.35300558825896,0.472292192644018,26.0365885323468,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,11,5,0.787153654406697,78.7153654406698,0,0,0,0,0.472292192644018,47.2292192644019,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,12,1,0.787153654406697,0,0,4.963125285878,0,0,0.472292192644018,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,12,2,0.787153654406697,0,0,31.5594690553026,0,0,0.472292192644018,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,12,3,0.787153654406697,13.6307746916887,0,0,0,0,0.472292192644018,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,12,4,0.787153654406697,22.4000876206983,0,57.6296742113799,0,5.35300558825896,0.472292192644018,26.0365885323468,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,12,5,0.787153654406697,78.7153654406698,0,0,0,0,0.472292192644018,47.2292192644019,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,13,1,0.507838694771379,0,6.75859305126834,4.963125285878,1.92360456873104,0,2.0411427408627,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,13,2,0.507838694771379,0,6.75859305126834,31.5594690553026,1.92360456873104,0,2.0411427408627,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,13,3,0.507838694771379,13.6307746916887,6.75859305126834,0,1.92360456873104,0,2.0411427408627,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,13,4,0.507838694771379,50.7838694771379,6.75859305126834,140.475346440357,1.92360456873104,80.1324254119604,2.0411427408627,74.5918760567462,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,14,1,0.787153654406697,0,0,4.963125285878,0,0,0.472292192644018,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,14,2,0.787153654406697,0,0,31.5594690553026,0,0,0.472292192644018,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,14,3,0.787153654406697,13.6307746916887,0,0,0,0,0.472292192644018,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,14,4,0.787153654406697,22.4000876206983,0,57.6296742113799,0,5.35300558825896,0.472292192644018,26.0365885323468,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,14,5,0.787153654406697,78.7153654406698,0,0,0,0,0.472292192644018,47.2292192644019,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,15,1,0.713461129507549,0,4.09761076375245,4.963125285878,1.7350658943624,0,1.5946120093275,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,15,2,0.713461129507549,0,4.09761076375245,31.5594690553026,1.7350658943624,0,1.5946120093275,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,15,3,0.713461129507549,13.6307746916887,4.09761076375245,24.1506217468473,1.7350658943624,0.755673148779127,1.5946120093275,13.1597237941385,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,15,4,0.713461129507549,71.3461129507549,4.09761076375245,65.2459097551366,1.7350658943624,73.5942785543514,1.5946120093275,70.5757054323506,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,16,1,0.507838694771379,0,6.75859305126834,4.963125285878,1.92360456873104,0,2.0411427408627,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,16,2,0.507838694771379,0,6.75859305126834,31.5594690553026,1.92360456873104,0,2.0411427408627,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,16,3,0.507838694771379,13.6307746916887,6.75859305126834,0,1.92360456873104,0,2.0411427408627,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,16,4,0.507838694771379,50.7838694771379,6.75859305126834,140.475346440357,1.92360456873104,80.1324254119604,2.0411427408627,74.5918760567462,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,17,1,0.412936524560178,0,0.0417750494106608,4.963125285878,0,0,0.256116924618239,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,17,2,0.412936524560178,0,0.0417750494106608,33.7374140904505,0,0,0.256116924618239,6.74748281809011,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,17,3,0.412936524560178,41.2936524560178,0.0417750494106608,0.976823852168158,0,0,0.256116924618239,24.9715562440443,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,18,1,1,0,1,4.963125285878,1,0,1,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,18,2,1,0,1,31.5594690553026,1,0,1,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,18,3,1,13.6307746916887,1,0,1,0,1,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,18,4,1,22.4000876206983,1,57.6296742113799,1,5.35300558825896,1,26.0365885323468,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,18,5,1,72.3984727136674,1,NaN,1,NaN,1,NaN,paper_confirmed_percent_units,insufficient_vector_fields_for_exact_paper_formula,line_or_bus_vector_missing_for_invalid_stage,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,19,1,0.507838694771379,0,6.75859305126834,4.963125285878,1.92360456873104,0,2.0411427408627,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,19,2,0.507838694771379,0,6.75859305126834,31.5594690553026,1.92360456873104,0,2.0411427408627,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,19,3,0.507838694771379,13.6307746916887,6.75859305126834,0,1.92360456873104,0,2.0411427408627,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,19,4,0.507838694771379,50.7838694771379,6.75859305126834,140.475346440357,1.92360456873104,80.1324254119604,2.0411427408627,74.5918760567462,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,20,1,1,0,1,4.963125285878,1,0,1,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,20,2,1,0,1,31.5594690553026,1,0,1,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,20,3,1,13.6307746916887,1,0,1,0,1,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,20,4,1,22.4000876206983,1,57.6296742113799,1,5.35300558825896,1,26.0365885323468,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,20,5,1,72.3984727136674,1,NaN,1,NaN,1,NaN,paper_confirmed_percent_units,insufficient_vector_fields_for_exact_paper_formula,line_or_bus_vector_missing_for_invalid_stage,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,21,1,0.57862274812407,0,5.59988335541061,4.963125285878,1.01715537356601,0,1.67058139466977,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,21,2,0.57862274812407,0,5.59988335541061,31.4930085621629,1.01715537356601,0,1.67058139466977,6.29860171243258,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,21,3,0.57862274812407,17.9492359571042,5.59988335541061,70.933637235451,1.01715537356601,22.9698578416291,1.67058139466977,29.5502405896786,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,21,4,0.57862274812407,57.862274812407,5.59988335541061,166.278881093307,1.01715537356601,43.0435028128842,1.67058139466977,76.5818416686824,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,22,1,0.787153654406697,0,0,4.963125285878,0,0,0.472292192644018,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,22,2,0.787153654406697,0,0,31.5594690553026,0,0,0.472292192644018,6.31189381106053,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,22,3,0.787153654406697,13.6307746916887,0,0,0,0,0.472292192644018,8.1784648150132,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,22,4,0.787153654406697,22.4000876206983,0,57.6296742113799,0,5.35300558825896,0.472292192644018,26.0365885323468,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,22,5,0.787153654406697,78.7153654406698,0,0,0,0,0.472292192644018,47.2292192644019,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
high_hidden_failure,wind_speed_11_28,1,23,1,0.507838694771379,0,6.75859305126834,4.963125285878,1.92360456873104,0,2.0411427408627,0.9926250571756,paper_confirmed_percent_units,exact_from_existing_markov_line_flow_and_bus_voltage_details,,Offline recompute from existing wind-speed component diagnostic trace; no Markov rerun.
