parameter_set_id,scenario_id,candidate_branch,mean_base_or_stage_line_loading,mean_tail_line_loading,tail_probability_mean,tail_risk_mean,correlation_loading_probability,correlation_loading_tail_risk,baseflow_driver_status,note
benchmark_calibrated_seed,wind_speed_11_28,14,0.667735594991096,0.661697715874505,0.143614050657945,81.3762033411364,0.80233450753681,-0.285800047449339,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,15,0.332250619927953,0.34762337938748,0.0121228135601916,83.4807871640947,0.3987696734732,0.0318868707222311,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,16,0.392068304179315,0.455207059426608,0.0116535517083723,83.0908367482723,0.247623515504841,0.107160376821596,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,17,0.37824275123445,0.441232205271035,0.0324028871081638,83.0908367482723,0.464099681648498,0.113111641221511,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,18,0.56196813625724,0.583362409498415,0.157078743013909,78.0540990005924,0.752838738286966,0.153357462049068,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,19,0.700708934058431,0.861899134282895,0.265485504316685,78.9500592699119,0.792285746658633,0.502334763541112,loading_correlated_with_tail_risk,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,20,0.810408835996747,0.822763334278304,0.117671344453623,78.2359128815241,0.709820806483186,-0.0466061644223533,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,21,0.116196382846921,0.115458044436256,0.00968706621097546,79.8763861823912,0.764280445573924,0.059055260597788,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,22,0.11612058246856,0.121909476669479,0.004082175440755,79.8763861823912,0.81116917761495,0.0563954128890672,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,23,0.667372697322673,0.792884796838692,0.253569350691674,81.5699471208925,0.800013958006735,0.396242087241115,loading_correlated_with_tail_risk,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,24,0.314137996364587,0.324940667888498,0.00262247721909011,81.6937248375911,0.329769438191087,-0.136992934935929,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,25,0.526446259048865,0.541001499966722,0.0545304867206677,81.6937248375911,0.690808041438449,-0.0443515151323698,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,26,0.405510189647914,0.475396176372642,0.0597479772780523,81.8561954974062,0.697239635310753,0.16904426962893,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,27,0.831939750229496,0.921904547390167,0.355517409388432,82.0651511356087,0.850586881684734,-0.0547390548336888,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,28,0.541259169714876,0.553001468770106,0.0141036353791967,81.6937248375911,0.625792409842136,0.196544742068682,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,29,0.208061575380932,0.208358127331094,0.0124322328516129,82.8811274505402,0.62331146731878,-0.13759663832661,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,30,0.336202850175479,0.384695087397238,0.0593942931457366,83.4496221926193,0.674426848033085,0.185058093917876,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,31,0.283790133067174,0.347517101722416,0.0867757340874844,83.4496221926193,0.840196183672157,-0.0847615099726234,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,32,0.17549113443084,0.145217804024099,0.001612970515,84.052120299151,2.74280276762039e-15,-0.156336880302305,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,33,0.730589967720665,0.736748993285978,0.0176278940624505,82.0651511356087,0.740772450512033,-0.103177655019842,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,34,0.630732184985016,0.631114958685318,0.001123950025,84.052120299151,-7.45594370670047e-15,-0.133224955714623,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,35,0.647421630004102,0.657403145598188,0.0146344250464261,83.3639073963406,0.618719876866833,0.18596270976273,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,36,0.19202856293347,0.185122009417013,0.0124144619950968,82.8811274505402,0.68290718525332,-0.305455626290336,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,37,0.740230443191363,0.75611456439435,0.0311418122066035,85.3290239648722,0.867247666408682,-0.115636801169942,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,38,0.582236144337547,0.582838967936255,0.0250962620541031,82.8811274505402,0.730979041494138,0.122020625414378,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,39,0.634716951695976,0.638817866429675,0.001543110445,85.5215479073846,3.70767056435877e-15,-0.147486029318805,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,40,0.390537475792884,0.377252377205171,0.129044868938085,86.8561476712592,0.942203467258864,-0.204377327017777,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,41,0.625443501590811,0.623785546808372,0.001555086457,86.8561476712592,2.18354611618031e-14,-0.0594242306154093,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,42,0.548496499168699,0.624488745669255,0.167637927939767,86.6188257322086,0.948301545117835,-0.166473248648671,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,43,0.196795868118974,0.20330704831329,0.001575046477,86.8561476712592,1.25763026846989e-15,0.0676106086149415,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,44,0.27399875886291,0.277678618453281,0.001123950025,86.8561476712592,-1.30751342432281e-16,0.0734712345674331,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,45,0.486965070765792,0.500435649374887,0.001550096452,86.8561476712592,1.05454152390133e-14,0.0549323063937366,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_11_28,46,0.600449021486085,0.601495529924138,0.001512172414,86.8561476712592,1.53245232607952e-14,-0.0649541735737537,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,1,0.526970815494928,0.603164485008145,0.153201523257544,145.62471941749,0.855449408163046,-0.225228990313944,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,2,0.265498231074685,0.291530052661838,0.0509795977384445,125.07666565254,0.812961085442955,0.0736515341564092,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,3,0.883399328748525,0.980717709360131,0.376772409387829,133.446271422004,0.794490602136782,-0.0416983033307286,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,4,0.456623096635718,0.540046685122799,0.0319064704079689,130.204129549617,0.546280364782317,0.0238416654067424,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,5,0.496960757846174,0.504734655610781,0.001575046477,132.232704334781,-5.83397129241312e-15,0.0892994326104361,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,6,0.428153865373883,0.472650649707538,0.0647940155287752,119.715969236046,0.58656327171671,0.109162550062527,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,7,0.316933136095882,0.355835540086361,0.034981642235206,119.715969236046,0.452098933643786,-0.0489397151005147,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,8,0.589368836521201,0.625586421217569,0.338753919291121,103.764543034729,0.892509335999298,0.323760168249813,loading_correlated_with_tail_risk,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,9,0.521106656984576,0.564198505785626,0.116525178760796,119.831962156923,0.814275577720865,-0.27669616467516,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,10,0.52593646869999,0.434124281716653,0.0103764975759055,124.419263042665,0.346363100480391,-0.159342282798513,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,11,0.384301761422383,0.340413422573098,0.001662870565,126.81107493854,1.41345924409547e-15,-0.216742942161588,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,12,0.530841341305063,0.523817316581708,0.0906706107110242,125.769295917413,0.530567064493266,-0.202472471809686,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,13,0.631345558222357,0.76640088916106,0.348693983199627,92.5128927684877,0.849141543969684,0.361417109718793,loading_correlated_with_tail_risk,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,14,0.692677675334925,0.685787261660314,0.228190321658247,117.487861170579,0.898933802352946,-0.0791463721856549,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,15,0.328537162135228,0.333128581061288,0.001121954023,125.414027210912,-7.7547616857784e-16,-0.161860596761892,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,16,0.433280323795905,0.495041587457221,0.0118381133490042,125.626258872356,0.237405865735795,0.0194223206362153,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,17,0.419672526099165,0.48092313471369,0.0277900167001322,125.431356756115,0.358297541289645,0.0347435041561576,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,18,0.558109694615572,0.593450203680991,0.20978164292428,94.6335635813644,0.801942528408757,0.302469972214069,loading_correlated_with_tail_risk,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,19,0.693443970132927,0.818277249226456,0.343475034899806,86.2646182962632,0.761881764262252,-0.0208887671197375,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,20,0.807672924437671,0.803499503964365,0.0883203490663069,95.5695516086518,0.765978653293989,-0.29476270346654,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,21,0.114721339446968,0.106309645524756,0.00589483944044854,123.023744254454,0.684604821506526,-0.204624088638191,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,22,0.116555888015977,0.111790000330366,0.00376599379860187,123.023744254454,0.73923741929079,0.272209408874379,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,23,0.656598908543979,0.690320881692504,0.311718056105306,121.297054412232,0.771085463611501,-0.395516905684353,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,24,0.327657055372845,0.31436367121044,0.0015735604803183,119.155523328021,0.306746018684822,-0.1329944146095,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,25,0.548143904942656,0.587279366000912,0.0594238430589135,119.155523328021,0.684251487886301,0.228579675069543,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,26,0.409482063248376,0.468048016299945,0.0498428361652243,119.773541006215,0.658893350622703,-0.252282053446193,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,27,0.837670227828692,0.913504952757195,0.32360311102622,110.843144906767,0.824243491136157,-0.142788031832366,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,28,0.540532102636462,0.616994355573225,0.0563053444924387,119.155523328021,0.846188235396376,-0.0398659287065378,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,29,0.213784878349079,0.266142378332227,0.0136647788934987,122.456937656009,0.451505140288915,-0.0900276364555267,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,30,0.347538650105122,0.407317767364102,0.0596918035576047,119.715969236046,0.668325791169298,-0.0542557432458001,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,31,0.313578026233128,0.348401949802987,0.090307924791638,119.715969236046,0.834725621719092,-0.0143575038529921,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,32,0.173167102350286,0.144538890768692,0.001612970515,110.843144906767,2.1061722326148e-15,-0.260080727754982,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,33,0.728086195538383,0.734758748568299,0.0252189578259812,110.843144906767,0.768213990727626,-0.252499062559915,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,34,0.637580338033114,0.637354986177277,0.001123950025,110.843144906767,4.16083737191943e-15,-0.262145712324175,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,35,0.646940028824192,0.697367243216487,0.0579412581114592,123.627758871262,0.829183076323808,-0.137859384674106,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,36,0.194068517087912,0.190984900436782,0.0170091289185528,122.456937656009,0.701432377857502,-0.225184637872526,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,37,0.73998052727411,0.768211953808854,0.0573484605889714,122.456937656009,0.862944785729129,-0.155656174246614,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,38,0.579036319034443,0.638276268910881,0.0665964259611087,122.456937656009,0.929071980453302,-0.171470560854212,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,39,0.636644334161267,0.640594155729138,0.001543110445,122.659228343929,-2.11254577014225e-16,-0.0370781196096759,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,40,0.441813828502224,0.440074727345444,0.14627742838381,130.170168843323,0.906056044455224,-0.0239772918862464,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,41,0.630756932580909,0.63397942391019,0.001555086457,130.204129549617,1.02793502061675e-14,0.0848858428754061,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,42,0.567900213811443,0.637216901576775,0.171751761454192,132.622849253714,0.921485852732634,0.0116215210094432,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,43,0.186680348214623,0.192291549205449,0.001575046477,130.23792459393,-1.53978900645e-15,0.153947970778019,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,44,0.259836283027736,0.264065369320155,0.001123950025,130.23792459393,-1.43129889713513e-15,0.165759039214896,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,45,0.468809179678237,0.480724202105017,0.001550096452,130.23792459393,-5.81684740723266e-15,0.174141778751961,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
benchmark_calibrated_seed,wind_speed_12_00,46,0.58246988323762,0.583188413989572,0.00244569312129207,130.669331154275,0.730714056503029,0.119971874821631,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,1,0.502772140435966,0.581482902523246,0.199544421353581,43.2012325055607,0.874452777700347,0.0368437408518826,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,2,0.245393188642506,0.274872225944078,0.0242223288691111,40.9885119479712,0.632833062336769,0.0729132662143902,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,3,0.860882168156865,0.88037696791348,0.353988653549125,44.1264346058004,0.837756406888141,0.0210004224397478,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,4,0.44963443899204,0.535179181196109,0.0269759645768638,41.5875160039228,0.437026258041514,0.0430684205708149,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,5,0.472870107829992,0.469555766988419,0.00868491627045964,41.4388210111212,0.777827112738884,0.0735880382064442,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,6,0.440182883979731,0.45615367301343,0.0435077951366153,40.4694439639658,0.484996795249938,0.239092516392934,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,7,0.310010033854962,0.322995374799071,0.0344455959674001,40.0875749116761,0.530581785848122,0.0121865341702149,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,8,0.619146492863849,0.556001312249329,0.212550232533618,37.5301429299572,0.805043787330861,0.117466369677108,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,9,0.535436215657163,0.646164491227458,0.146697326518524,36.6453452103329,0.843573194346916,0.428687658981294,loading_correlated_with_tail_risk,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,10,0.563753085409751,0.460231987660285,0.0393652401830813,33.0444835498525,0.467551152384686,-0.0308572926294454,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,11,0.390644897983814,0.349242107832152,0.0373076978852488,39.7109907799883,0.512455063208458,-0.143522258479742,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,12,0.558342528541218,0.522781800761778,0.0954229590671277,34.5839476987962,0.614668652413811,0.464955120339261,loading_correlated_with_tail_risk,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,13,0.633181518509124,0.754289686063388,0.269390657474095,38.9371119627867,0.827912455476566,0.0798312083896824,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,14,0.678626137142319,0.641608220172115,0.149788340107946,41.0576857263539,0.789175953103004,-0.140183110029042,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,15,0.336896487807717,0.311386779838081,0.0147847439032561,40.3445813333904,0.382894522792072,0.167563921618237,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,16,0.390778892865789,0.481385673460491,0.0609851684498369,40.6972212498108,0.490843115899626,-0.015414506264528,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,17,0.376181004696491,0.467822476883725,0.0790930096998848,40.6972212498108,0.584003568641438,-0.010164960123617,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,18,0.557965832067501,0.600835416912146,0.159990930107776,38.767516137537,0.748676170298556,0.0145717816186365,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,19,0.700743147767228,0.764959947155932,0.265124094757389,38.4804604191308,0.763648277676706,0.400357567943039,loading_correlated_with_tail_risk,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,20,0.810219964242981,0.853312350164529,0.122705134964888,38.3089737317536,0.718197791728887,-0.0907547035630728,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,21,0.116974401733878,0.115047567257117,0.0185247194472561,38.0221283938467,0.900884379556017,0.170750829692548,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,22,0.116818917975071,0.11469164981042,0.0152296354375176,38.1078034113973,0.88102836516983,0.0582486816713789,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,23,0.665690475425808,0.750443046299278,0.279802733956841,38.4353501857186,0.762269568944282,0.396678411509708,loading_correlated_with_tail_risk,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,24,0.328707590638407,0.301323076477785,0.0142867646407425,39.1414175814773,0.364479265291134,-0.00721225769354755,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,25,0.531804901802969,0.532700102135517,0.0447951263016628,39.1093319990301,0.664794262722719,-0.0982970850157701,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,26,0.416471436513215,0.474512984837091,0.0552154509421816,39.202149857543,0.656738830605958,0.119566588706299,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,27,0.829950933684339,0.92069550294006,0.36930596849325,39.0129782282785,0.848982641233645,0.0301665733210733,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,28,0.546500825621805,0.562099482836691,0.0204468975739436,39.1093319990301,0.624687548453495,0.0739476570851803,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
