initial_branch,trial_id,stage_id,terminated_reason,stage_probability_mode,candidate_count,selected_candidate_count,unselected_candidate_count,selected_probability_product,unselected_probability_product,stage_transition_probability,probability_status,terminal_stage_flag,should_multiply_candidate_complements,missing_reason,selected_branch_ids,random_u_selected,candidate_probability_basis,note
1,4,1,continue,bernoulli_full_event,45,2,43,0.006007770575,0.758586376327329,0.0045574129102952,full_event_available,0,1,,"3,15","0.40076,0.0046112",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,4,2,continue,bernoulli_full_event,43,3,40,1,0.545198946608837,0.545198946608837,full_event_available,0,1,,"11,40,42","0.29667,0.97534,0.6599",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,4,3,load_loss_threshold,bernoulli_full_event,30,0,30,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,5,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.68997",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.019278,0.55125",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,3,continue,bernoulli_full_event,35,2,33,0.777336572028831,0.147861046831992,0.114937799280976,full_event_available,0,1,,"8,14","0.23778,0.36887",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,4,continue,bernoulli_full_event,33,7,26,0.999274135115175,0.593604780086192,0.593173903220863,full_event_available,0,1,,"9,16,17,19,20,23,27","0.90053,0.54503,0.62881,0.84548,0.25531,0.1518,0.70665",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,6,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.90241",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,6,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.40037,0.32065",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,6,3,continue,bernoulli_full_event,35,3,32,0.0460800214466167,0.0533815896412694,0.00245982479552419,full_event_available,0,1,,"10,14,20","0.18834,0.16733,0.01405",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,6,4,load_loss_threshold,bernoulli_full_event,32,0,32,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,7,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.12283",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.39551,0.74512",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,3,continue,bernoulli_full_event,35,3,32,0.385875095540199,0.29361203128327,0.113297570623184,full_event_available,0,1,,"8,14,23","0.053611,0.35142,0.38805",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,8,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.54212",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,2,continue,bernoulli_full_event,44,3,41,0.00648199255,0.768952153298116,0.00498434212898485,full_event_available,0,1,,"13,40,42","0.0010489,0.23927,0.54744",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,3,continue,bernoulli_full_event,34,3,31,1,0.375583688868646,0.375583688868646,full_event_available,0,1,,"14,19,23","0.70562,0.36163,0.36118",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,4,load_loss_threshold,bernoulli_full_event,27,0,27,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,9,1,continue,bernoulli_full_event,45,2,43,0.00647011225,0.758939386438235,0.00491042302120151,full_event_available,0,1,,"3,40","0.61961,0.00042019",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,2,continue,bernoulli_full_event,40,1,39,1,0.612638610322994,0.612638610322994,full_event_available,0,1,,"14","0.99458",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,3,continue,bernoulli_full_event,39,3,36,0.99811207807223,0.59181690372483,0.590699599615063,full_event_available,0,1,,"16,17,20","0.45585,0.0807,0.84185",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,4,load_loss_threshold,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,10,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.26664",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.26633,0.58472",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,3,continue,bernoulli_full_event,35,3,32,0.331717907720077,0.257928602383088,0.0855595363236815,full_event_available,0,1,,"8,14,19","0.53209,0.59384,0.051433",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,4,load_loss_threshold,bernoulli_full_event,32,0,32,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.338606264300792,0.338606264300792,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.338606264300792,0.338606264300792,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,1,continue,bernoulli_full_event,45,1,44,0.551001757292209,0.754137170468077,0.415530906167284,full_event_available,0,1,,"3","0.38126",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,2,continue,bernoulli_full_event,44,2,42,1,0.764077444496163,0.764077444496163,full_event_available,0,1,,"40,42","0.84102,0.32253",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,3,continue,bernoulli_full_event,34,3,31,0.363340483271825,0.534323920892318,0.194141511640711,full_event_available,0,1,,"8,14,23","0.29494,0.22082,0.26646",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,4,1,continue,bernoulli_full_event,45,1,44,0.551001757292209,0.754137170468077,0.415530906167284,full_event_available,0,1,,"3","0.50837",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,4,2,continue,bernoulli_full_event,44,2,42,1,0.764077444496163,0.764077444496163,full_event_available,0,1,,"40,42","0.85651,0.15426",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,4,3,continue,bernoulli_full_event,34,2,32,0.856757666770383,0.307723659032341,0.263644604122594,full_event_available,0,1,,"8,14","0.12933,0.25591",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,4,4,continue,bernoulli_full_event,32,7,25,0.999274135115175,0.597525259562723,0.59709153695901,full_event_available,0,1,,"9,16,17,19,20,23,27","0.38673,0.50975,0.32337,0.4597,0.25076,0.59848,0.49804",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,4,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,5,1,continue,bernoulli_full_event,45,1,44,0.551001757292209,0.754137170468077,0.415530906167284,full_event_available,0,1,,"3","0.072951",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,5,2,continue,bernoulli_full_event,44,2,42,1,0.764077444496163,0.764077444496163,full_event_available,0,1,,"40,42","0.40505,0.54767",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,5,3,continue,bernoulli_full_event,34,3,31,0.149425970728666,0.118177138159769,0.0176587335874591,full_event_available,0,1,,"14,19,23","0.94426,0.083341,0.21208",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,5,4,continue,bernoulli_full_event,31,7,24,0.906519534730913,0.856975666760302,0.776865182707263,full_event_available,0,1,,"8,13,16,17,18,20,27","0.6263,0.38458,0.51292,0.1576,0.91575,0.90426,0.18753",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,5,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,6,1,continue,bernoulli_full_event,45,1,44,0.551001757292209,0.754137170468077,0.415530906167284,full_event_available,0,1,,"3","0.29038",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,2,continue,bernoulli_full_event,44,2,42,1,0.764077444496163,0.764077444496163,full_event_available,0,1,,"40,42","0.18323,0.59498",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,3,continue,bernoulli_full_event,34,2,32,0.856757666770383,0.307723659032341,0.263644604122594,full_event_available,0,1,,"8,14","0.74751,0.33723",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,4,continue,bernoulli_full_event,32,7,25,0.999274135115175,0.597525259562723,0.59709153695901,full_event_available,0,1,,"9,16,17,19,20,23,27","0.7024,0.84462,0.068524,0.73684,0.65378,0.84928,0.87565",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,7,1,continue,bernoulli_full_event,45,1,44,0.0065275337,0.340831050468733,0.00222478616794106,full_event_available,0,1,,"6","0.0011891",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,7,2,no_new_outage,bernoulli_full_event,44,0,44,1,0.722550392354442,0.722550392354442,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,8,1,continue,bernoulli_full_event,45,1,44,0.551001757292209,0.754137170468077,0.415530906167284,full_event_available,0,1,,"3","0.46718",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,8,2,continue,bernoulli_full_event,44,2,42,1,0.764077444496163,0.764077444496163,full_event_available,0,1,,"40,42","0.78065,0.49515",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,8,3,continue,bernoulli_full_event,34,2,32,0.856757666770383,0.307723659032341,0.263644604122594,full_event_available,0,1,,"8,14","0.32548,0.39122",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,8,4,continue,bernoulli_full_event,32,9,23,0.00195170489522605,0.862706923085736,0.00168374932493183,full_event_available,0,1,,"9,16,17,19,20,23,25,26,27","0.79749,0.66622,0.28695,0.62268,0.48667,0.29838,0.0015551,0.2647,0.29092",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,8,5,max_depth_reached,bernoulli_full_event,7,0,7,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,9,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.338606264300792,0.338606264300792,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,10,1,continue,bernoulli_full_event,45,3,42,2.29560597780386e-05,0.763967809937013,1.75376907134113e-05,full_event_available,0,1,,"3,7,32","0.30036,0.00023275,0.0061494",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,10,2,continue,bernoulli_full_event,41,6,35,0.916646429067203,0.798912439212138,0.732320234541175,full_event_available,0,1,,"9,13,25,27,40,42","0.44424,0.80025,0.18725,0.23843,0.74435,0.82753",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,10,3,load_loss_threshold,bernoulli_full_event,9,0,9,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
3,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,4,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,5,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,6,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,7,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,8,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,9,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,10,1,continue,bernoulli_full_event,45,1,44,0.006453281825,0.754055260885366,0.00486613111011717,full_event_available,0,1,,"28","0.00416",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,10,2,continue,bernoulli_full_event,44,1,43,1,0.758880404190148,0.758880404190148,full_event_available,0,1,,"38","0.96231",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,10,3,continue,bernoulli_full_event,39,4,35,0.954677807446102,0.799053280575184,0.762838433932132,full_event_available,0,1,,"8,14,19,23","0.062627,0.50377,0.13072,0.20044",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,10,4,load_loss_threshold,bernoulli_full_event,35,0,35,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
4,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,4,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,5,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,6,1,continue,bernoulli_full_event,45,1,44,0.006009750625,0.753769110511253,0.0045299643830007,full_event_available,0,1,,"44","0.0056547",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,6,2,no_new_outage,bernoulli_full_event,44,0,44,1,0.753769110511253,0.753769110511253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,7,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,8,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,9,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,10,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,1,continue,bernoulli_full_event,45,1,44,0.0065948554,0.754237121646809,0.00497408475457291,full_event_available,0,1,,"9","0.0050818",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,2,continue,bernoulli_full_event,44,1,43,1,0.758804106213697,0.758804106213697,full_event_available,0,1,,"8","0.29112",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,3,continue,bernoulli_full_event,43,6,37,1,0.659703550975129,0.659703550975129,full_event_available,0,1,,"6,19,23,24,26,30","0.6334,0.73535,0.87654,0.62305,0.77773,0.25516",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,4,load_loss_threshold,bernoulli_full_event,25,0,25,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,5,1,continue,bernoulli_full_event,45,1,44,0.006407740675,0.754095082625996,0.00483204573376008,full_event_available,0,1,,"21","0.003849",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,5,2,continue,bernoulli_full_event,44,1,43,0.00648199255,0.759015012280939,0.0049199296549432,full_event_available,0,1,,"37","0.0032608",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,5,3,continue,bernoulli_full_event,43,7,36,0.00560322972257099,0.366968962216798,0.00205621139635419,full_event_available,0,1,,"3,6,8,10,14,19,23","0.0014118,0.56376,0.28723,0.88778,0.7118,0.17629,0.97892",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,5,4,continue,bernoulli_full_event,35,8,27,0.00639487035,0.841165872870947,0.00537914669985429,full_event_available,0,1,,"13,18,25,27,31,40,42,46","0.40618,0.56871,0.85197,0.091618,0.88007,0.70739,0.14665,0.00041362",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,5,5,max_depth_reached,bernoulli_full_event,9,0,9,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,6,1,continue,bernoulli_full_event,45,1,44,0.00656119455,0.754211565706697,0.00494852881446175,full_event_available,0,1,,"36","0.0040037",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,6,2,continue,bernoulli_full_event,44,1,43,0.006358239425,0.759037709194359,0.00482614348766126,full_event_available,0,1,,"24","0.00010902",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,6,3,continue,bernoulli_full_event,43,1,42,0.006453281825,0.763967808769577,0.00493009957521778,full_event_available,0,1,,"28","0.00070297",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,6,4,continue,bernoulli_full_event,40,6,34,0.00364966425216594,0.804107938741945,0.00293472399890932,full_event_available,0,1,,"6,8,9,10,14,15","0.82995,0.079987,0.7007,0.10982,0.96543,0.0028156",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,6,5,max_depth_reached,bernoulli_full_event,26,0,26,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,7,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,8,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,9,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,10,1,continue,bernoulli_full_event,45,1,44,0.006437441425,0.754117624930284,0.00485458803804883,full_event_available,0,1,,"41","0.0020289",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,10,2,continue,bernoulli_full_event,44,6,38,0.998243817176526,0.554640382780347,0.553666332866903,full_event_available,0,1,,"6,8,10,14,19,23","0.58305,0.38354,0.73204,0.87152,0.97057,0.67554",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,10,3,continue,bernoulli_full_event,38,8,30,0.996355760249477,0.825051661597223,0.822044975535795,full_event_available,0,1,,"1,2,3,9,13,18,25,27","0.29454,0.78394,0.11256,0.0058169,0.40812,0.76188,0.31298,0.68667",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,10,4,load_loss_threshold,bernoulli_full_event,18,0,18,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
6,1,1,continue,bernoulli_full_event,45,1,44,0.005995890275,0.753835967713422,0.00451991774775812,full_event_available,0,1,,"27","0.00065892",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,1,2,no_new_outage,bernoulli_full_event,41,0,41,1,0.558465430599579,0.558465430599579,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,2,1,continue,bernoulli_full_event,45,1,44,0.006579015,0.754278459263334,0.00496240929767037,full_event_available,0,1,,"29","0.0041968",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,2,2,continue,bernoulli_full_event,44,1,43,0.00649387285,0.759208663792622,0.00493020452928769,full_event_available,0,1,,"35","0.003153",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,2,3,continue,bernoulli_full_event,39,4,35,0.683537694453045,0.799562956746701,0.5465314200247,full_event_available,0,1,,"14,19,23,24","0.52651,0.075209,0.071772,0.75153",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,2,4,continue,bernoulli_full_event,35,4,31,1,0.0824223190240295,0.0824223190240295,full_event_available,0,1,,"3,13,18,20","0.70879,0.15745,0.98728,0.49855",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,2,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
6,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749316049965664,0.749316049965664,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,4,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749316049965664,0.749316049965664,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
