initial_branch,trial_id,stage_id,pf_converged,severity_valid,invalid_reason,replay_source,stage_load_shed_mw,base_load_mw,stage_cumulative_probability,max_P_li_pu_if_available,min_voltage_pu_if_available,max_voltage_pu_if_available
33,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,3.68888095672895e-07,1.23282046666788,0.0044416189253918,1.0576827
34,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,4.25148298499311e-11,17.0826356700923,0.000203260156588557,2.46712463109929
35,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.80212629723373e-05,62.0944413690646,0.0130037873341576,2.79792909038886
35,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.64230386464321e-05,62.0944413690646,0.0130037873341576,2.79792909038886
35,6,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.64230386464321e-05,62.0944413690646,0.0130037873341576,2.79792909038886
35,7,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,4.33624895565014e-06,62.0944413690646,0.0130037873341576,2.79792909038886
35,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,4922.725,6254.23,6.13961383851031e-07,1.1283628553513,0.693060415219142,1.0636
35,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,3.82812487009294e-06,8.57750733071354,0.0479908096338438,1.838445183612
35,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.80212629723373e-05,62.0944413690646,0.0130037873341576,2.79792909038886
35,12,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,9.54265214427385e-06,62.0944413690646,0.0130037873341576,2.79792909038886
35,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,2928.964,6254.23,2.36319163294321e-09,14.9073741151889,0.133527891954774,3.11973998834183
35,17,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,1.38252320215537e-06,8.57750733071354,0.0479908096338438,1.838445183612
35,20,3,0,0,nonconverged_power_flow,invalid_nonconverged,2718.07255,6254.23,1.07236558244217e-06,6.79817051210779,0.0310426785483336,1.21715519470716
37,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,3646.607395,6254.23,4.16339108283049e-08,51.0333752789061,0.0430060803140415,3.71664211779438
37,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,4532.86,6254.23,3.98827016332548e-07,0.921107725868951,0.00178570677730244,1.0576827
37,13,4,0,0,nonconverged_power_flow,invalid_nonconverged,2900.34905,6254.23,2.91288420406557e-07,10.7843792782682,0.00146206710904008,1.0494
38,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.6920689712875e-08,84.2098713519156,0.0583138916700512,2.08282595808446
38,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,3.26750292333038e-06,62.0944413690646,0.0130037873341576,2.79792909038886
39,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,4859.9203,6254.23,1.91645027421917e-08,0.415978696424658,0.0288217388903183,1.0636
46,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,3420.21,6254.23,6.85465594459503e-07,1.24725968158449,0.0363080225101527,1.0576827
46,5,5,0,0,nonconverged_power_flow,invalid_nonconverged,4350.12885,6254.23,2.47480808601926e-11,5.95478229956647,0.0395749303355952,1.3447951019287
46,12,4,0,0,nonconverged_power_flow,invalid_nonconverged,3420.21,6254.23,1.78467537119756e-06,1.24725968158449,0.0363080225101527,1.0576827
46,17,4,0,0,nonconverged_power_flow,invalid_nonconverged,3650.4841,6254.23,5.0924489210063e-07,5.68525793817516,0.0388791368256071,1.34173104810677
