branch_index,from_bus,to_bus,island_count,main_island_id,disconnected_load_mw,disconnected_generation_mw,disconnected_wind_mw,original_slack_in_main_island,new_slack_bus,pf_converged_before_shedding,pf_converged_after_shedding,corrective_load_shed_mw,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,SLLR,SLFOR,SNVOR,CRI,main_island_load_share,original_slack_island_load_share,main_island_selection_reason
33,19,33,2,1,0,572.867336814143,500.3384,1,31,1,1,0,0,3,1.07409696054761,0,0,0,0.222290881642816,0,0.0444581763285632,1,1,original_slack_island_has_sufficient_load
34,20,34,2,1,0,558.549042381755,500.3384,1,31,1,1,0,0,2,1.06440706487424,0,0,0,0.128814129748475,0,0.025762825949695,1,1,original_slack_island_has_sufficient_load
35,21,22,1,1,0,0,0,1,31,1,1,0,0,1,1.48699497752829,0,0,0,0.486994977528292,0,0.0973989955056584,1,1,original_slack_island_has_sufficient_load
36,22,23,1,1,0,0,0,1,31,1,1,0,0,0,0.785841643026342,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
37,22,35,2,1,0,575.022906482921,500.3384,1,31,1,1,0,0,3,1.07515739722207,0,0,0,0.225472191666223,0,0.0450944383332447,1,1,original_slack_island_has_sufficient_load
38,23,24,1,1,0,0,0,1,31,1,1,0,0,1,1.04227536706147,0,0,0,0.0422753670614713,0,0.00845507341229426,1,1,original_slack_island_has_sufficient_load
39,23,36,2,1,0,564.617009547437,500.3384,1,31,1,1,0,0,2,1.0622021990323,0,0,0,0.124404398064602,0,0.0248808796129204,1,1,original_slack_island_has_sufficient_load
40,25,26,1,1,0,0,0,1,31,1,1,0,0,0,0.987785797772399,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
41,25,37,2,1,0,562.347131467965,500.3384,1,31,1,1,0,0,1,1.06769717564108,0,0,0,0.0676971756410776,0,0.0135394351282155,1,1,original_slack_island_has_sufficient_load
42,26,27,1,1,0,0,0,1,31,1,1,0,0,0,0.934751673588531,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
43,26,28,1,1,0,0,0,1,31,1,1,0,0,0,0.787663451045844,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
44,26,29,1,1,0,0,0,1,31,1,1,0,0,0,0.788815256901482,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
45,28,29,1,1,0,0,0,1,31,1,1,0,0,0,0.788703206942676,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
46,29,38,2,1,0,595.637784902379,500.3384,1,31,1,1,0,0,2,1.10458632374946,0,0,0,0.209172647498921,0,0.0418345294997843,1,1,original_slack_island_has_sufficient_load
