initial_branch,trial_id,stage_id,pf_converged,severity_valid,invalid_reason,replay_source,stage_load_shed_mw,base_load_mw,stage_cumulative_probability,max_P_li_pu_if_available,min_voltage_pu_if_available,max_voltage_pu_if_available
18,16,5,0,0,nonconverged_power_flow,invalid_nonconverged,4051.4791,6254.23,2.6142078843507e-07,127.379598314975,0.0313881436618368,7.3630886232344
18,17,5,0,0,nonconverged_power_flow,invalid_nonconverged,4085.49665,6254.23,1.33751658524532e-06,4.68196591198034,0.00318542399916633,2.00338607960763
19,1,5,0,0,nonconverged_power_flow,invalid_nonconverged,4085.49665,6254.23,5.58801626239746e-06,4.68196591198034,0.00318542399916633,2.00338607960763
20,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,3144.2161,6254.23,5.09473588413636e-05,21.4165937992384,0.115071093391224,1.0525613
20,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,2715.8161,6254.23,1.82485799377088e-05,1.69767590622725,0.287361067640428,1.0525613
20,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,4459.45415,6254.23,1.72705577752224e-05,1.5798332415332,0.0026679395800128,1.0636
20,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,4459.45415,6254.23,1.72705577752224e-05,1.5798332415332,0.0026679395800128,1.0636
20,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3613.9441,6254.23,6.03487447482394e-06,2.17740447859736,0.0173009537887786,1.0576827
20,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,3144.2161,6254.23,5.09473588413636e-05,21.4165937992384,0.115071093391224,1.0525613
20,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,4042.3441,6254.23,1.68484844563771e-05,17.8760026836703,0.00955619243952902,3.13595100184169
20,20,3,0,0,nonconverged_power_flow,invalid_nonconverged,1882.709,6254.23,2.74702519466549e-06,2020.48924206229,0.105732591725489,12.8674636969276
23,1,5,0,0,nonconverged_power_flow,invalid_nonconverged,3623.413,6254.23,3.59530496854519e-07,135.882057419168,0.0515994103694197,3.07484125865821
23,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4093.581825,6254.23,1.01525094088402e-05,1.31137699869035,0.982,1.08388105178137
23,6,4,0,0,nonconverged_power_flow,invalid_nonconverged,4523.171825,6254.23,5.21210103450689e-06,5.20442232898831,0.00356136614338139,1.50070465148341
23,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,4523.171825,6254.23,1.02548111450906e-05,1.34289500151686,0.722599023485766,1.0576827
23,13,5,0,0,nonconverged_power_flow,invalid_nonconverged,3132.587,6254.23,1.07773189677666e-06,180.933022708883,0.0929376938389502,5.2938442320305
23,14,5,0,0,nonconverged_power_flow,invalid_nonconverged,3619.318,6254.23,1.86431645084309e-07,4.93644333129799,0.0106767756937647,1.06770671198112
23,15,5,0,0,nonconverged_power_flow,invalid_nonconverged,4056.853,6254.23,8.15444855074462e-07,3483.51382384256,0.796783757566916,55.1306339598996
23,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,4093.581825,6254.23,1.01525094088402e-05,1.31137699869035,0.982,1.08388105178137
27,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3801.129,6254.23,3.25831143913666e-09,12.5278710802868,0.0162542048032297,2.16148814520555
33,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,2.8663181235648e-06,4760.54395770203,0.0262057458729521,13.8689756968675
33,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,2.8663181235648e-06,4760.54395770203,0.0262057458729521,13.8689756968675
33,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,2.8663181235648e-06,4760.54395770203,0.0262057458729521,13.8689756968675
33,7,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,2.8663181235648e-06,4760.54395770203,0.0262057458729521,13.8689756968675
33,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.51250625501317e-06,274.93758785568,0.0401672252915732,7.01458531540918
33,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.51250625501317e-06,274.93758785568,0.0401672252915732,7.01458531540918
33,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,4073.086,6254.23,3.10619633930047e-10,2.83150148162693,0.0118332461871701,1.0576827
33,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,3912.086,6254.23,4.96314353638942e-08,11.0677725250332,0.000185255186640636,4.27813429755328
33,12,4,0,0,nonconverged_power_flow,invalid_nonconverged,4056.86,6254.23,6.336298856364e-07,1.2708054720176,0.60731330593361,1.0576827
33,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,2.8663181235648e-06,4760.54395770203,0.0262057458729521,13.8689756968675
33,20,3,0,0,nonconverged_power_flow,invalid_nonconverged,2904.67155,6254.23,1.12398224259737e-09,53.5856503833832,0.00582522912352457,2.48812063867062
34,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,1.88675428793953e-06,7.54777958415399,0.0056466193210549,1.38242011884327
34,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,1.88675428793953e-06,7.54777958415399,0.0056466193210549,1.38242011884327
34,15,3,0,0,nonconverged_power_flow,invalid_nonconverged,2101.28505,6254.23,1.26885207596212e-08,10.0600150044769,0.156351105398288,1.13284768111602
34,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,1.88675428793953e-06,7.54777958415399,0.0056466193210549,1.38242011884327
34,19,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,1.88675428793953e-06,7.54777958415399,0.0056466193210549,1.38242011884327
35,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,4146.817,6254.23,6.44011034874813e-10,60.4346914587188,0.0410356409781064,2.91003297634176
35,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,1.25226122151987e-05,48.0286721115598,0.0953886250984836,3.00907867270882
35,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.85195812144931e-05,8.69950583007754,0.108682705739163,1.0636
35,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,4.8574658841974e-07,13.3311590324376,0.0873403272637223,1.0636
35,5,3,0,0,nonconverged_power_flow,invalid_nonconverged,2531.959,6254.23,5.30783000517871e-06,2.11823765204445,0.910849524751837,1.0636
35,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,4.54787091233478e-06,48.0286721115598,0.0953886250984836,3.00907867270882
35,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,4178.6985,6254.23,1.29264644088624e-06,81.006796463681,0.083644854567326,5.3460661168331
35,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,1.20081091633418e-06,2.92936053658718,0.00398628703050383,1.0636
35,12,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.85195812144931e-05,8.69950583007754,0.108682705739163,1.0636
35,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.85195812144931e-05,8.69950583007754,0.108682705739163,1.0636
35,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3764.73215,6254.23,3.69291330508045e-10,4.07523095475769,0.0046413087953671,1.0636
35,20,3,0,0,nonconverged_power_flow,invalid_nonconverged,2904.1861,6254.23,3.08606267404652e-07,2.70919666221307,0.0804080599111599,1.48347430084581
37,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.86771395052807e-05,15.4417051376047,0.00358658411377696,2.00703844546612
37,2,5,0,0,nonconverged_power_flow,invalid_nonconverged,4877.134,6254.23,5.9424107535054e-06,82.9787658075378,0.0175820704472335,6.16271538776437
37,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,3494.55,6254.23,2.22186246508261e-07,6.83295394042132,0.0268901577317035,1.0525613
37,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,3619.99,6254.23,2.22920159666168e-09,6.83295394042132,0.0268901577317035,1.0576827
37,7,3,0,0,nonconverged_power_flow,invalid_nonconverged,3233.884,6254.23,2.28345343804258e-09,336.81208703916,0.0186030071967792,8.75204780183271
37,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,3.90042489879302e-05,8.01796300026384,0.000377586731570928,1.44847561449223
37,12,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,3.90042489879302e-05,8.01796300026384,0.000377586731570928,1.44847561449223
37,13,5,0,0,nonconverged_power_flow,invalid_nonconverged,4877.134,6254.23,4.08079647401859e-06,82.9787658075378,0.0175820704472335,6.16271538776437
37,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,3.90042489879302e-05,8.01796300026384,0.000377586731570928,1.44847561449223
37,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,3997.829,6254.23,8.30392738493338e-06,310.434985532735,0.029224618530099,4.18763923812889
37,19,5,0,0,nonconverged_power_flow,invalid_nonconverged,4877.134,6254.23,5.9424107535054e-06,82.9787658075378,0.0175820704472335,6.16271538776437
37,20,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,3.90042489879302e-05,8.01796300026384,0.000377586731570928,1.44847561449223
38,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,4146.817,6254.23,5.6219809190668e-07,60.4346914587188,0.0410356409781064,2.91003297634176
39,14,5,0,0,nonconverged_power_flow,invalid_nonconverged,4618.79515,6254.23,4.12917382349041e-08,22.7301510482216,0.027110558556435,5.91985785244862
39,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.37191889969766e-05,437.232775576164,0.0985774373698508,23.9168797170743
39,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,4288.1092,6254.23,4.10465916621642e-07,15.3869308884807,0.0218542126553562,2.03019436306618
46,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,3361.179,6254.23,2.50252062251771e-06,772.890512474374,0.0418279864615884,11.1680808060608
46,2,5,0,0,nonconverged_power_flow,invalid_nonconverged,3450.18925,6254.23,8.32830993639127e-08,561.522409798297,0.0354625828510505,7.55854681435608
46,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,3420.21,6254.23,6.49134296140222e-06,1689.57823426182,0.0303778624845915,30.2698666512582
46,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,3420.21,6254.23,1.48746250217052e-05,1689.57823426182,0.0303778624845915,30.2698666512582
46,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,3420.21,6254.23,6.49134296140222e-06,1689.57823426182,0.0303778624845915,30.2698666512582
46,7,4,0,0,nonconverged_power_flow,invalid_nonconverged,3896.21,6254.23,5.16427197260917e-06,257.62775235365,0.00433675203485173,10.7212877941993
46,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,2889.3811,6254.23,1.32893064120431e-08,47.63777907777,0.00777437482533174,14.381104109634
46,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,2885.179,6254.23,2.63172267028026e-05,193.35669538907,0.0191355978044554,5.50954255114367
46,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,2885.179,6254.23,1.94331069212853e-06,1.68343574017605,0.19027895551583,1.0576827
46,18,5,0,0,nonconverged_power_flow,invalid_nonconverged,3225.86599,6254.23,1.05928041720368e-06,105.706004210836,0.00455919529303186,5.14259090768043
46,19,3,0,0,nonconverged_power_flow,invalid_nonconverged,1882.709,6254.23,5.79439926976514e-07,99178301.7218616,0.945742931830952,1875.07377535993
