initial_branch,trial_id,stage_id,bus_id,voltage_pu,voltage_deviation_component,voltage_severity_component,pf_converged
35,11,4,26,2.79792909038886,1.69792909038886,259.714267905286,0
35,12,4,26,2.79792909038886,1.69792909038886,259.714267905286,0
38,9,4,26,2.79792909038886,1.69792909038886,259.714267905286,0
8,3,4,22,2.73075440429094,1.63075440429094,239.060117393397,0
23,16,5,22,2.73075440429094,1.63075440429094,239.060117393397,0
18,7,5,20,2.6089737011508,1.5089737011508,204.977282570188,0
34,19,4,23,2.46712463109929,1.36712463109929,170.172978302926,0
14,9,4,21,2.38535437317405,1.28535437317405,152.24214574352,0
34,19,4,22,2.30284495414589,1.20284495414589,135.575894095454,0
8,3,4,17,2.25976162812241,1.15976162812241,127.40476795449,0
23,16,5,17,2.25976162812241,1.15976162812241,127.40476795449,0
37,3,4,29,2.25287616905326,1.15287616905326,126.131199543279,0
35,2,4,27,2.08299028761981,0.982990287619805,97.3318596036131,0
35,3,4,27,2.08299028761981,0.982990287619805,97.3318596036131,0
35,6,4,27,2.08299028761981,0.982990287619805,97.3318596036131,0
35,7,4,27,2.08299028761981,0.982990287619805,97.3318596036131,0
35,11,4,27,2.08299028761981,0.982990287619805,97.3318596036131,0
35,12,4,27,2.08299028761981,0.982990287619805,97.3318596036131,0
38,9,4,27,2.08299028761981,0.982990287619805,97.3318596036131,0
38,1,4,15,2.08282595808446,0.982825958084462,97.3063036080282,0
38,1,4,24,2.07752985351329,0.977529853513285,96.4849152980271,0
1,14,5,5,2.04770485640392,0.947704856403915,91.9396261619253,0
34,19,4,6,0.000203260156588557,0.899796739843411,84.9164088499605,0
18,7,5,11,0.000519846915493514,0.899480153084506,84.8711079985695,0
33,5,4,20,0.000599489050107233,0.899400510949893,84.8597141493596,0
37,13,4,21,0.00146206710904008,0.89853793289096,84.7363691930059,0
37,11,4,23,0.00178570677730244,0.898214293222698,84.6901175525922,0
20,3,4,6,0.0026679395800128,0.897332060419987,84.5641128496145,0
33,18,4,16,0.0044416189253918,0.895558381074608,84.3111236500293,0
34,19,4,13,0.00677623730013307,0.893223762699867,83.978808066181,0
33,18,4,11,0.00750735600169758,0.892492643998302,83.8748981735036,0
33,5,4,14,0.00823806222150255,0.891761937778497,83.7711227830526,0
38,1,4,21,1.9898050546738,0.889805054673796,83.4935780995363,0
35,2,4,16,0.0130037873341576,0.886996212665842,83.0961481879975,0
35,3,4,16,0.0130037873341576,0.886996212665842,83.0961481879975,0
35,6,4,16,0.0130037873341576,0.886996212665842,83.0961481879975,0
35,7,4,16,0.0130037873341576,0.886996212665842,83.0961481879975,0
35,11,4,16,0.0130037873341576,0.886996212665842,83.0961481879975,0
35,12,4,16,0.0130037873341576,0.886996212665842,83.0961481879975,0
38,9,4,16,0.0130037873341576,0.886996212665842,83.0961481879975,0
38,1,4,16,1.9865561870892,0.886556187089199,83.0339889706966,0
37,11,4,3,0.0148169163639235,0.885183083636077,82.8401963702231,0
9,17,5,5,0.0158850928033304,0.88411490719667,82.6896234770939,0
20,3,4,14,0.0181859105088767,0.881814089491123,82.3658401222686,0
18,7,5,4,0.0190342344529945,0.880965765547006,82.2466472945928,0
34,19,4,7,0.0198929087243005,0.8801070912757,82.1261031336824,0
34,19,4,18,0.0202309648962044,0.879769035103796,82.0786738332131,0
20,3,4,4,0.0211892216617559,0.878810778338244,81.9443174612621,0
10,15,3,28,0.0220460733345909,0.877953926665409,81.824287995351,0
34,19,4,21,0.0245937354615907,0.875406264538409,81.4680133806416,0
18,7,5,13,0.0251456947597684,0.874854305240232,81.3909448789789,0
10,15,3,4,0.0259161733626487,0.874083826637351,81.2834362593436,0
33,18,4,20,0.0265655647061967,0.873434435293803,81.1928878397662,0
8,3,4,15,0.0276802516989559,0.872319748301044,81.037597563368,0
23,16,5,15,0.0276802516989559,0.872319748301044,81.037597563368,0
37,11,4,17,0.0285123808429258,0.871487619157074,80.9217840313789,0
39,5,4,22,0.0288217388903183,0.871178261109682,80.8787529648595,0
34,19,4,3,0.0293393900488796,0.87066060995112,80.8067785234612,0
35,20,3,18,0.0310426785483336,0.868957321451666,80.5702153685917,0
46,2,4,21,0.0363080225101527,0.863691977489847,79.8414749357969,0
46,12,4,21,0.0363080225101527,0.863691977489847,79.8414749357969,0
34,19,4,15,0.0365455166078995,0.863454483392101,79.8086953460871,0
39,5,4,16,0.0369795020079245,0.863020497992075,79.7488155925275,0
39,5,4,17,0.0369988287411662,0.863001171258834,79.7461495633484,0
33,18,4,12,0.0379381565332824,0.862061843466718,79.6166359366341,0
9,17,5,27,0.0386256475141452,0.861374352485855,79.5219224048764,0
46,17,4,4,0.0388791368256071,0.861120863174393,79.4870163843872,0
46,5,5,29,0.0395749303355952,0.860425069664405,79.3912495935177,0
20,3,4,13,0.0396558579625791,0.860344142037421,79.3801152992421,0
46,17,4,6,0.0410059798228169,0.858994020177183,79.194493856879,0
37,3,4,23,0.0430060803140415,0.856993919685959,78.9199703499021,0
46,5,5,18,0.0431024172148614,0.856897582785139,78.906761497577,0
33,18,4,24,0.0433038416619224,0.856696158338078,78.8791480942352,0
20,3,4,10,0.0451574877113165,0.854842512288684,78.625291543422,0
18,7,5,14,0.0459729088381624,0.854027091161838,78.5137686846087,0
37,11,4,14,0.0459904551056035,0.854009544894397,78.5113699301759,0
37,11,4,15,0.0462509802197302,0.85374901978027,78.4757584308133,0
8,3,4,14,0.0464875169163724,0.853512483083628,78.4434339724821,0
23,16,5,14,0.0464875169163724,0.853512483083628,78.4434339724821,0
20,16,4,3,1.95252648219303,0.852526482193034,78.3087721208589,0
35,10,4,17,0.0479908096338438,0.852009190366156,78.2381767144658,0
35,17,4,17,0.0479908096338438,0.852009190366156,78.2381767144658,0
46,17,4,3,0.0495831483621693,0.850416851637831,78.0210975083979,0
1,14,5,8,0.0511175865119367,0.848882413488063,77.812238515348,0
37,13,4,29,0.0543097860631325,0.845690213936867,77.378759987316,0
46,5,5,15,0.0543747068565336,0.845625293143466,77.3699585435716,0
33,18,4,13,0.0550319057666769,0.844968094233323,77.2808929155132,0
10,15,3,29,0.0554481471784683,0.844551852821532,77.2245128616025,0
46,2,4,27,0.0559544274170836,0.844045572582916,77.1559686389585,0
46,12,4,27,0.0559544274170836,0.844045572582916,77.1559686389585,0
10,15,3,21,0.0560522316887033,0.843947768311297,77.1427311222066,0
38,1,4,28,0.0583138916700512,0.841686108329949,76.8369830310142,0
9,17,5,17,0.0600986659939918,0.839901334006008,76.5961915913242,0
35,20,3,27,0.0603806205842806,0.83961937941572,76.5581912005561,0
35,10,4,21,0.0613140357576357,0.838685964242364,76.4324667200689,0
35,17,4,21,0.0613140357576357,0.838685964242364,76.4324667200689,0
8,3,4,4,0.0644100090690044,0.835589990930996,76.0162999607558,0
23,16,5,4,0.0644100090690044,0.835589990930996,76.0162999607558,0
37,13,4,17,0.0672298849654563,0.832770115034544,75.638366333357,0
33,18,4,10,0.0682917882852732,0.831708211714727,75.4963208339757,0
20,3,4,7,0.0684915051813021,0.831508494818698,75.4696225511093,0
33,5,4,15,0.0695722878218241,0.830427712178176,75.3252353006437,0
46,17,4,26,0.0708548624243903,0.82914513757561,75.1540919880571,0
33,18,4,17,0.0718104544438586,0.828189545556141,75.0267229739619,0
9,17,5,3,0.0724254598327751,0.827574540167225,74.9448144436008,0
37,3,4,17,0.0743461378620819,0.825653862137918,74.6893360220773,0
35,14,4,26,1.9235364851098,0.823536485109804,74.4082618017968,0
33,18,4,3,0.076661276006259,0.823338723993741,74.3820400974934,0
35,2,4,28,0.0770810349745534,0.822918965025447,74.3264002533565,0
35,3,4,28,0.0770810349745534,0.822918965025447,74.3264002533565,0
35,6,4,28,0.0770810349745534,0.822918965025447,74.3264002533565,0
35,7,4,28,0.0770810349745534,0.822918965025447,74.3264002533565,0
35,11,4,28,0.0770810349745534,0.822918965025447,74.3264002533565,0
35,12,4,28,0.0770810349745534,0.822918965025447,74.3264002533565,0
38,9,4,28,0.0770810349745534,0.822918965025447,74.3264002533565,0
46,2,4,18,0.079790907361768,0.820209092638232,73.9677630828251,0
46,12,4,18,0.079790907361768,0.820209092638232,73.9677630828251,0
18,7,5,12,0.0804214084575593,0.819578591542441,73.8844588964576,0
35,10,4,15,0.0816992083905585,0.818300791609441,73.7157921442574,0
35,17,4,15,0.0816992083905585,0.818300791609441,73.7157921442574,0
35,10,4,4,0.0833970826229554,0.816602917377045,73.4920097057877,0
35,17,4,4,0.0833970826229554,0.816602917377045,73.4920097057877,0
9,17,5,8,0.0845524435643639,0.815447556435636,73.3399484524068,0
35,2,4,15,0.0876320916496967,0.812367908350303,72.9354820023105,0
35,3,4,15,0.0876320916496967,0.812367908350303,72.9354820023105,0
35,6,4,15,0.0876320916496967,0.812367908350303,72.9354820023105,0
35,7,4,15,0.0876320916496967,0.812367908350303,72.9354820023105,0
35,11,4,15,0.0876320916496967,0.812367908350303,72.9354820023105,0
35,12,4,15,0.0876320916496967,0.812367908350303,72.9354820023105,0
38,9,4,15,0.0876320916496967,0.812367908350303,72.9354820023105,0
34,19,4,19,0.088184094513524,0.811815905486476,72.8631161014131,0
33,18,4,6,0.0922321776865803,0.80776782231342,72.3336435333022,0
35,10,4,27,0.0922888174865542,0.807711182513446,72.3262504751471,0
35,17,4,27,0.0922888174865542,0.807711182513446,72.3262504751471,0
46,5,5,14,0.0953826021348008,0.804617397865199,71.9230615830229,0
46,17,4,27,0.0960613837860566,0.803938616213943,71.8347679869366,0
20,11,3,26,0.0963460181455033,0.803653981854497,71.7977615539484,0
46,2,4,15,0.0981631701824052,0.801836829817595,71.5617545846785,0
46,12,4,15,0.0981631701824052,0.801836829817595,71.5617545846785,0
46,2,4,14,0.0985524802849837,0.801447519715016,71.5112477615616,0
46,12,4,14,0.0985524802849837,0.801447519715016,71.5112477615616,0
1,14,5,3,0.0988286015431329,0.801171398456867,71.4754373160466,0
46,2,4,22,0.103311765767915,0.796688234232085,70.8953926665566,0
46,12,4,22,0.103311765767915,0.796688234232085,70.8953926665566,0
37,11,4,18,0.10364588640123,0.79635411359877,70.8522672154251,0
39,5,4,4,0.104622120413559,0.795377879586441,70.7263457511647,0
35,20,3,4,0.104697417223411,0.795302582776589,70.7166385494787,0
46,2,4,28,0.108350171309088,0.791649828690912,70.2466052603445,0
46,12,4,28,0.108350171309088,0.791649828690912,70.2466052603445,0
37,3,4,26,0.109699495321297,0.790300504678703,70.0734091896643,0
46,17,4,5,0.111970300729971,0.788029699270029,69.7824609960941,0
46,17,4,12,0.113586484649774,0.786413515350226,69.5757886204854,0
39,5,4,18,0.113702408741977,0.786297591258023,69.5609774567095,0
46,17,4,18,0.121060910196562,0.778939089803438,68.6243156984546,0
20,11,3,25,0.122631167299644,0.777368832700357,68.4253288446533,0
35,2,4,2,0.122835604858487,0.777164395141513,68.3994449936413,0
35,3,4,2,0.122835604858487,0.777164395141513,68.3994449936413,0
35,6,4,2,0.122835604858487,0.777164395141513,68.3994449936413,0
35,7,4,2,0.122835604858487,0.777164395141513,68.3994449936413,0
35,11,4,2,0.122835604858487,0.777164395141513,68.3994449936413,0
35,12,4,2,0.122835604858487,0.777164395141513,68.3994449936413,0
38,9,4,2,0.122835604858487,0.777164395141513,68.3994449936413,0
46,5,5,3,0.124295945432268,0.775704054567732,68.214705013565,0
37,11,4,16,0.126167247490306,0.773832752509694,67.9783704703794,0
9,17,5,18,0.128156329353529,0.771843670646471,67.7276454343161,0
20,3,4,15,0.130224274127113,0.769775725872887,67.46750790271,0
35,14,4,25,0.133527891954774,0.766472108045226,67.0530431718937,0
9,17,5,6,0.134221710151158,0.765778289848842,66.9661720873627,0
33,5,4,13,0.135777876763804,0.764222123236196,66.7715477673375,0
20,16,4,6,0.136575390879468,0.763424609120532,66.6719227830427,0
33,18,4,15,0.137224494497554,0.762775505502446,66.5908957784382,0
39,5,4,3,0.137510792098314,0.762489207901686,66.5551742249985,0
18,7,5,27,0.138910076985126,0.761089923014874,66.3807315305026,0
33,5,4,24,0.140110937651838,0.759889062348162,66.2312200165731,0
35,20,3,17,0.140595861955162,0.759404138044838,66.170896050896,0
18,7,5,22,0.142643510875882,0.757356489124118,65.9164934419473,0
33,18,4,18,0.145276017514198,0.754723982485802,65.5901917650758,0
33,5,4,17,0.150280238190216,0.749719761809784,64.9722773638601,0
20,3,4,12,0.151040740023314,0.748959259976686,64.87864200203,0
34,19,4,8,0.152254036848586,0.747745963151414,64.7294044556066,0
20,3,4,5,0.153193296965648,0.746806703034352,64.6139981633662,0
33,18,4,19,0.153448744944053,0.746551255055947,64.5826301774487,0
37,13,4,27,0.153509773477662,0.746490226522339,64.5751373043728,0
1,14,5,22,0.153947398972055,0.746052601027945,64.5214205483458,0
33,5,4,10,0.155536151452722,0.744463848547278,64.3266050854739,0
37,3,4,4,0.156247862182814,0.743752137817186,64.2394342675927,0
33,18,4,14,0.156929272881513,0.743070727118487,64.156032732935,0
18,7,5,17,0.158776427605654,0.741223572394346,63.9302351174144,0
35,10,4,16,0.158951919309704,0.741048080690296,63.9088045636099,0
35,17,4,16,0.158951919309704,0.741048080690296,63.9088045636099,0
19,2,5,12,0.160712824178992,0.739287175821008,63.6939758787198,0
35,10,4,24,1.838445183612,0.738445183611998,63.5913872574388,0
35,17,4,24,1.838445183612,0.738445183611998,63.5913872574388,0
20,3,4,11,0.164036974891699,0.735963025108301,63.2894623793229,0
33,18,4,23,0.165837283798928,0.734162716201072,63.0709447701691,0
35,2,4,14,0.1659922765013,0.7340077234987,63.0521504762733,0
35,3,4,14,0.1659922765013,0.7340077234987,63.0521504762733,0
35,6,4,14,0.1659922765013,0.7340077234987,63.0521504762733,0
35,7,4,14,0.1659922765013,0.7340077234987,63.0521504762733,0
35,11,4,14,0.1659922765013,0.7340077234987,63.0521504762733,0
35,12,4,14,0.1659922765013,0.7340077234987,63.0521504762733,0
38,9,4,14,0.1659922765013,0.7340077234987,63.0521504762733,0
35,10,4,28,0.166752093247611,0.733247906752389,62.9600578228669,0
35,17,4,28,0.166752093247611,0.733247906752389,62.9600578228669,0
1,14,5,14,1.83314143671285,0.733141436712851,62.947158841412,0
46,5,5,28,0.166884761370673,0.733115238629327,62.9439851206224,0
18,7,5,3,0.167354468923439,0.732645531076561,62.887097331293,0
33,18,4,7,0.168445271562452,0.731554728437548,62.7550897569888,0
10,15,3,22,0.168901081405482,0.731098918594518,62.6999708610588,0
33,5,4,19,0.171981628478248,0.728018371521752,62.328113042112,0
35,20,3,26,0.173559793273693,0.726440206726307,62.1380535053693,0
37,11,4,24,0.173751273419163,0.726248726580837,62.1150138092883,0
20,16,4,5,0.176550852230943,0.723449147769057,61.7786600111525,0
37,13,4,15,0.176901285732891,0.723098714267109,61.7366236513398,0
37,13,4,28,0.177834322525808,0.722165677474192,61.6247727306161,0
39,5,4,23,0.179526529039823,0.720473470960177,61.4221798741602,0
33,5,4,11,0.183114119859738,0.716885880140262,60.9938016787128,0
14,9,4,17,0.183538506383727,0.716461493616273,60.943229155974,0
46,17,4,11,0.186681538640395,0.713318461359605,60.5693533243609,0
34,19,4,12,0.189622991485039,0.710377008514961,60.2205190150825,0
37,13,4,26,0.191028385819951,0.708971614180049,60.0542116532101,0
33,5,4,12,0.194795229595974,0.705204770404026,59.6096131784175,0
35,2,4,21,0.199281335160054,0.700718664839946,59.0823009403153,0
35,3,4,21,0.199281335160054,0.700718664839946,59.0823009403153,0
35,6,4,21,0.199281335160054,0.700718664839946,59.0823009403153,0
35,7,4,21,0.199281335160054,0.700718664839946,59.0823009403153,0
35,11,4,21,0.199281335160054,0.700718664839946,59.0823009403153,0
35,12,4,21,0.199281335160054,0.700718664839946,59.0823009403153,0
38,9,4,21,0.199281335160054,0.700718664839946,59.0823009403153,0
46,17,4,17,0.200397611021585,0.699602388978416,58.9514571813984,0
37,13,4,16,0.201030720802805,0.698969279197195,58.8773123960545,0
20,11,3,14,0.201223552256675,0.698776447743325,58.8547388333712,0
8,3,4,18,1.79842937531779,0.698429375317789,58.8141202188925,0
23,16,5,18,1.79842937531779,0.698429375317789,58.8141202188925,0
33,18,4,8,0.203066599904565,0.696933400095435,58.6392043465006,0
38,1,4,3,0.207692146217976,0.692307853782024,58.1000179471048,0
35,20,3,2,0.208622989607005,0.691377010392995,57.9918133810459,0
18,7,5,18,0.209296394527103,0.690703605472897,57.9135971493643,0
33,18,4,22,0.209756809696238,0.690243190303762,57.8601500652132,0
46,17,4,14,0.210189298824978,0.689810701175023,57.8099671719929,0
18,7,5,24,0.210514849108478,0.689485150891522,57.7722069993506,0
46,17,4,15,0.212599034585385,0.687400965414614,57.5307559662882,0
9,17,5,7,0.218377502546056,0.681622497453944,56.8639513706509,0
35,2,4,3,0.220211319560592,0.679788680439408,56.6531427616856,0
35,3,4,3,0.220211319560592,0.679788680439408,56.6531427616856,0
35,6,4,3,0.220211319560592,0.679788680439408,56.6531427616856,0
35,7,4,3,0.220211319560592,0.679788680439408,56.6531427616856,0
35,11,4,3,0.220211319560592,0.679788680439408,56.6531427616856,0
35,12,4,3,0.220211319560592,0.679788680439408,56.6531427616856,0
38,9,4,3,0.220211319560592,0.679788680439408,56.6531427616856,0
37,13,4,18,0.221680778948693,0.678319221051307,56.4844980942238,0
35,2,4,18,0.222876010784608,0.677123989215392,56.3475081987353,0
35,3,4,18,0.222876010784608,0.677123989215392,56.3475081987353,0
35,6,4,18,0.222876010784608,0.677123989215392,56.3475081987353,0
35,7,4,18,0.222876010784608,0.677123989215392,56.3475081987353,0
35,11,4,18,0.222876010784608,0.677123989215392,56.3475081987353,0
35,12,4,18,0.222876010784608,0.677123989215392,56.3475081987353,0
38,9,4,18,0.222876010784608,0.677123989215392,56.3475081987353,0
37,3,4,21,0.228523577802576,0.671476422197424,55.7024299004183,0
33,5,4,7,0.229704975448432,0.670295024551568,55.5679480436375,0
14,9,4,18,0.235103553641576,0.664896446358424,54.9554303053154,0
33,5,4,8,0.235985240145402,0.664014759854598,54.8557087113563,0
33,5,4,6,0.236447535396355,0.663552464603645,54.8034567498037,0
33,5,4,9,0.237478276132451,0.662521723867549,54.6870418916051,0
33,18,4,5,0.23762556667986,0.66237443332014,54.6704162649242,0
39,5,4,14,0.237990707259055,0.662009292740945,54.6292110695841,0
35,14,4,28,0.238816801849628,0.661183198150372,54.5360438806477,0
38,1,4,26,0.239432527301162,0.660567472698838,54.4666522286378,0
19,2,5,4,0.241471606662926,0.658528393337074,54.2371547942325,0
1,14,5,23,0.245658768083128,0.654341231916872,53.7673562781894,0
35,2,4,24,0.246760114546412,0.653239885453588,53.6441118715831,0
35,3,4,24,0.246760114546412,0.653239885453588,53.6441118715831,0
35,6,4,24,0.246760114546412,0.653239885453588,53.6441118715831,0
35,7,4,24,0.246760114546412,0.653239885453588,53.6441118715831,0
35,11,4,24,0.246760114546412,0.653239885453588,53.6441118715831,0
35,12,4,24,0.246760114546412,0.653239885453588,53.6441118715831,0
38,9,4,24,0.246760114546412,0.653239885453588,53.6441118715831,0
20,16,4,7,0.24751884249393,0.652481157506069,53.5592865691888,0
46,2,4,29,0.249890806575244,0.650109193424756,53.2945172165749,0
46,12,4,29,0.249890806575244,0.650109193424756,53.2945172165749,0
35,14,4,4,0.250496074675111,0.649503925324889,53.2270549702849,0
46,2,4,4,0.25308967581949,0.64691032418051,52.9384381146,0
46,12,4,4,0.25308967581949,0.64691032418051,52.9384381146,0
39,5,4,15,0.25392533077741,0.64607466922259,52.8456054677091,0
20,11,3,15,0.254671919683457,0.645328080316543,52.7627327294239,0
39,5,4,24,0.25847556279772,0.64152443720228,52.3414806092556,0
34,19,4,20,0.259038809739179,0.640961190260821,52.2792373011985,0
19,2,5,13,0.264411673035146,0.635588326964854,51.687251730093,0
19,2,5,11,0.265940338258614,0.634059661741386,51.519402795711,0
19,2,5,6,0.266393666128235,0.633606333871765,51.4696762605918,0
19,2,5,5,0.267040376504392,0.632959623495608,51.3987761777759,0
19,2,5,14,0.267043298164845,0.632956701835155,51.3984559746391,0
20,3,4,9,0.268029299315925,0.631970700684075,51.2904473246739,0
33,5,4,5,0.268055020683526,0.631944979316474,51.2876311767603,0
34,19,4,16,0.268057630510783,0.631942369489217,51.2873454394082,0
46,2,4,23,0.2684945388617,0.6315054611383,51.2395209697781,0
46,12,4,23,0.2684945388617,0.6315054611383,51.2395209697781,0
37,3,4,7,0.270339461192295,0.629660538807705,51.0378039843944,0
46,2,4,17,0.272419976226582,0.627580023773418,50.8107741884075,0
46,12,4,17,0.272419976226582,0.627580023773418,50.8107741884075,0
35,10,4,14,0.273658804334754,0.626341195665246,50.6758150756991,0
35,17,4,14,0.273658804334754,0.626341195665246,50.6758150756991,0
37,3,4,14,0.276759953540371,0.623240046459629,50.3387051360932,0
20,16,4,8,0.279726080980311,0.620273919019689,50.0172493885679,0
35,14,4,2,0.282307094068315,0.617692905931686,49.7383053974335,0
20,3,4,8,0.283132099693144,0.616867900306856,49.6492943324058,0
20,11,3,4,0.286470697601171,0.613529302398829,49.2898370561433,0
35,14,4,14,0.286750863976551,0.613249136023449,49.2597268888255,0
33,5,4,16,0.287444754710895,0.612555245289105,49.1851890598562,0
20,11,3,11,0.288637083030734,0.611362916969266,49.0572297350376,0
10,15,3,15,0.288924938034087,0.611075061965913,49.026360318488,0
20,11,3,27,0.292883380451376,0.607116619548624,48.6027591196068,0
10,15,3,17,0.297168240948249,0.602831759051751,48.1461132075637,0
34,19,4,5,0.298281853299173,0.601718146700827,48.027753372094,0
20,16,4,11,0.299602569867415,0.600397430132585,47.8875522978907,0
18,7,5,6,0.300406967682495,0.599593032317505,47.8022518886404,0
35,20,3,15,0.302292973898898,0.597707026101102,47.6025237791558,0
35,10,4,18,0.3060593108967,0.5939406891033,47.2047940546111,0
35,17,4,18,0.3060593108967,0.5939406891033,47.2047940546111,0
20,16,4,15,0.3061564483416,0.5938435516584,47.194556025756,0
34,19,4,11,0.319906417162243,0.580093582837757,45.7553335020086,0
10,15,3,18,0.32108861168235,0.57891138831765,45.6325134430123,0
35,20,3,3,0.321695389906966,0.578304610093034,45.5695306584479,0
35,20,3,21,0.32282564836833,0.57717435163167,45.4523131566306,0
38,1,4,18,0.324116834353633,0.575883165646367,45.3185681135587,0
37,13,4,25,0.325549873437893,0.574450126562107,45.1703315372739,0
46,17,4,16,0.327465578232473,0.572534421767527,44.9724985151441,0
35,2,4,4,0.327816779031139,0.572183220968861,44.9362714311846,0
35,3,4,4,0.327816779031139,0.572183220968861,44.9362714311846,0
35,6,4,4,0.327816779031139,0.572183220968861,44.9362714311846,0
35,7,4,4,0.327816779031139,0.572183220968861,44.9362714311846,0
35,11,4,4,0.327816779031139,0.572183220968861,44.9362714311846,0
35,12,4,4,0.327816779031139,0.572183220968861,44.9362714311846,0
38,9,4,4,0.327816779031139,0.572183220968861,44.9362714311846,0
37,3,4,8,0.330266821756878,0.569733178243122,44.6838981554191,0
46,5,5,4,0.33027168353856,0.56972831646144,44.6833979689083,0
10,15,3,16,0.330587357692972,0.569412642307028,44.650926200074,0
38,1,4,17,0.333286119649492,0.566713880350508,44.3737365222309,0
14,9,4,7,0.335476515349584,0.564523484650416,44.1493104336272,0
20,11,3,2,0.33607175561207,0.56392824438793,44.0884075174525,0
18,7,5,7,0.339934638624118,0.560065361375882,43.6940505314171,0
46,5,5,24,0.340331941597903,0.559668058402097,43.6535766882945,0
18,7,5,16,0.341397735257694,0.558602264742306,43.5450821012918,0
46,2,4,16,0.341865613010592,0.558134386989408,43.4974900652391,0
46,12,4,16,0.341865613010592,0.558134386989408,43.4974900652391,0
20,16,4,12,0.34524203864682,0.55475796135318,43.1547029406676,0
18,7,5,8,0.347055742329407,0.552944257670593,42.9710463670274,0
33,5,4,18,0.350267970756539,0.549732029243461,42.6465907299695,0
34,19,4,17,0.352852788183894,0.547147211816106,42.3862633199668,0
46,17,4,10,0.353540062749243,0.546459937250757,42.3171582902258,0
38,1,4,14,0.357610755954653,0.542389244045347,41.9088249226566,0
46,2,4,3,0.357906558139852,0.542093441860148,41.8792175816767,0
46,12,4,3,0.357906558139852,0.542093441860148,41.8792175816767,0
35,20,3,14,0.360517906627963,0.539482093372037,41.6182228731836,0
1,14,5,10,0.361662598909282,0.538337401090718,41.5040297607287,0
10,15,3,14,0.365832386817607,0.534167613182393,41.0891603755511,0
33,18,4,4,0.366799480446073,0.533200519553928,40.9931871288778,0
18,7,5,5,0.367660965623655,0.532339034376345,40.9077724721307,0
10,15,3,5,0.368359625735357,0.531640374264643,40.8385556344803,0
35,14,4,3,0.370738602534973,0.529261397465027,40.603230776914,0
1,14,5,12,0.371536830450447,0.528463169549553,40.5243966072949,0
46,17,4,22,0.372505374464953,0.527494625535047,40.4288262294472,0
20,16,4,10,0.37487246310502,0.52512753689498,40.195644658589,0
10,15,3,25,0.376701838276379,0.523298161723621,40.0158109123163,0
46,17,4,7,0.378614887571314,0.521385112428687,39.828103284809,0
37,3,4,12,0.378942763752641,0.521057236247359,39.7959682368137,0
46,17,4,13,0.379106766853238,0.520893233146762,39.7798982939877,0
37,13,4,14,0.381416212168385,0.518583787831615,39.5538855388185,0
10,15,3,7,1.61742361565254,0.517423615652536,39.440542664162,0
37,13,4,3,0.383640739059341,0.516359260940659,39.3366762568778,0
