policy_id,scenario_id,branch_id,from_bus,to_bus,line_loading_pu,P_L,P1,P2,P3,P_flow,P_HF_L,assumption_status,note
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,15,7,8,0.312051794156001,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,16,8,9,0.198535267407263,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,17,9,39,0.195391686215967,0.001782630685,0.000683630685,0.001099,0,0.000685,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,18,10,11,0.474655873367751,0.001321554223,0.000222554223,0.001099,0,0.000223,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,19,10,13,0.608322002271195,0.001782630685,0.000683630685,0.001099,0,0.000685,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,20,10,32,0.759468402370521,0.001650894553,0.000551894553,0.001099,0,0.000553,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,21,12,11,0.0905873648677244,0.001525146427,0.000426146427,0.001099,0,0.000427,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,22,12,13,0.0906293076959548,0.001512172414,0.000413172414,0.001099,0,0.000414,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,23,13,14,0.591914952973211,0.001532132434,0.000433132434,0.001099,0,0.000434,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,24,14,15,0.179625183597728,0.001475246377,0.000376246377,0.001099,0,0.000377,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,25,15,16,0.413118729913535,0.001566064468,0.000467064468,0.001099,0,0.000468,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,26,16,17,0.388153575283712,0.001404388306,0.000305388306,0.001099,0,0.000306,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,27,16,19,0.783721498248131,0.001109978011,1.0978011e-05,0.001099,0,1.1e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,28,16,21,0.533019087794782,0.001571054473,0.000472054473,0.001099,0,0.000473,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,29,16,24,0.0922777399490952,0.0016978006,0.0005988006,0.001099,0,0.0006,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,30,17,18,0.257191279716498,0.00174770065,0.00064870065,0.001099,0,0.00065,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,31,17,27,0.144462223117744,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,32,19,20,0.167816305576465,0.001612970515,0.000513970515,0.001099,0,0.000515,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,33,19,33,0.704376151131251,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,34,20,34,0.618105659477638,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,35,21,22,0.64934312659445,0.001611972514,0.000512972514,0.001099,0,0.000514,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,36,22,23,0.144560747938761,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,37,22,35,0.703351935776701,0.001599996502,0.000500996502,0.001099,0,0.000502,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,38,23,24,0.572117662787262,0.001475246377,0.000376246377,0.001099,0,0.000377,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,39,23,36,0.624921637098454,0.001543110445,0.000444110445,0.001099,0,0.000445,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,40,25,26,0.223603867074495,0.00158802049,0.00048902049,0.001099,0,0.00049,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,41,25,37,0.611764114993729,0.001555086457,0.000456086457,0.001099,0,0.000457,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,42,26,27,0.367327767252605,0.001700794603,0.000601794603,0.001099,0,0.000603,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,43,26,28,0.158461644952454,0.001575046477,0.000476046477,0.001099,0,0.000477,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,44,26,29,0.243566104968529,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,45,28,29,0.486885699789016,0.001550096452,0.000451096452,0.001099,0,0.000452,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_curtail_to_constant_absorbed_power,wind_speed_11_28,46,29,38,0.592854298104013,0.001512172414,0.000413172414,0.001099,0,0.000414,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
