policy_id,scenario_id,branch_id,from_bus,to_bus,line_loading_pu,P_L,P1,P2,P3,P_flow,P_HF_L,assumption_status,note
constant_total_generation_dispatch,wind_speed_12_00,18,10,11,0.414511489905368,0.001321554223,0.000222554223,0.001099,0,0.000223,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,19,10,13,0.667280975111947,0.001782630685,0.000683630685,0.001099,0,0.000685,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,20,10,32,0.754046322363486,0.001650894553,0.000551894553,0.001099,0,0.000553,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,21,12,11,0.0922754074575031,0.001525146427,0.000426146427,0.001099,0,0.000427,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,22,12,13,0.091170213766951,0.001512172414,0.000413172414,0.001099,0,0.000414,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,23,13,14,0.658685734203741,0.001532132434,0.000433132434,0.001099,0,0.000434,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,24,14,15,0.272014833631647,0.001475246377,0.000376246377,0.001099,0,0.000377,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,25,15,16,0.339717929021276,0.001566064468,0.000467064468,0.001099,0,0.000468,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,26,16,17,0.274593485124071,0.001404388306,0.000305388306,0.001099,0,0.000306,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,27,16,19,0.657116100406356,0.001109978011,1.0978011e-05,0.001099,0,1.1e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,28,16,21,0.490978246594049,0.001571054473,0.000472054473,0.001099,0,0.000473,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,29,16,24,0.0855676839026393,0.0016978006,0.0005988006,0.001099,0,0.0006,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,30,17,18,0.21160968590808,0.00174770065,0.00064870065,0.001099,0,0.00065,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,31,17,27,0.0808560239650165,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,32,19,20,0.242520168992754,0.001612970515,0.000513970515,0.001099,0,0.000515,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,33,19,33,0.688715469472532,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,34,20,34,0.543989103675799,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,35,21,22,0.619864027035787,0.001611972514,0.000512972514,0.001099,0,0.000514,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,36,22,23,0.154267998785591,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,37,22,35,0.695816759508433,0.001599996502,0.000500996502,0.001099,0,0.000502,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,38,23,24,0.534933067988808,0.001475246377,0.000376246377,0.001099,0,0.000377,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,39,23,36,0.574613849034473,0.001543110445,0.000444110445,0.001099,0,0.000445,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,40,25,26,0.167202975350985,0.00158802049,0.00048902049,0.001099,0,0.00049,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,41,25,37,0.552040927849873,0.001555086457,0.000456086457,0.001099,0,0.000457,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,42,26,27,0.423231881490857,0.001700794603,0.000601794603,0.001099,0,0.000603,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,43,26,28,0.21652191026228,0.001575046477,0.000476046477,0.001099,0,0.000477,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,44,26,29,0.301584172387622,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,45,28,29,0.54840644004417,0.001550096452,0.000451096452,0.001099,0,0.000452,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,46,29,38,0.655681783767464,0.001512172414,0.000413172414,0.001099,0,0.000414,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
