parameter_set_id,scenario_id,sample_variant,sigma,metric_name,var_value,sample_count,valid_sample_count,chain_probability_status_summary,stage_probability_mode,quantile_rule,source_file,note
low_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,SLLR,6.03,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,CRI_basic_reference,6.85,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.9,SLLR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.9,SLFOR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.9,SNVOR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.9,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.9,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.95,SLLR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.95,SLFOR,1.93621790772862,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.95,SNVOR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.95,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.95,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.98,SLLR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.98,SLFOR,3.6322505964947,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.98,SNVOR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.98,CRI_recomputed,1.11029459614503,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,concentrated_bus34,severity_only_reference,0.98,CRI_basic_reference,1.11029459614503,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,SLLR,0.939139772753968,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,SLFOR,1.55470556533758,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,SNVOR,0.925974720429194,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,CRI_recomputed,1.07303316819657,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,CRI_basic_reference,1.07303316819657,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,SLLR,1.78838861366096,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,SLFOR,4.0071458201574,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,SNVOR,1.8859335253288,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,CRI_recomputed,2.1820718279891,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,CRI_basic_reference,2.1820718279891,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,SLLR,2.18744961731814,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,SLFOR,10.4866787738055,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,SNVOR,3.80314304835233,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,CRI_recomputed,3.38181878719102,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,CRI_basic_reference,3.38181878719102,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.9,SLLR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.9,SLFOR,2.0883393408129,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.9,SNVOR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.9,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.9,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.95,SLLR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.95,SLFOR,2.85476041608016,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.95,SNVOR,1.92682338253775,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.95,CRI_recomputed,1.37781524398594,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.95,CRI_basic_reference,1.37781524398594,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.98,SLLR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.98,SLFOR,6.37291437566126,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.98,SNVOR,3.23577202129435,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.98,CRI_recomputed,2.00249570122808,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,distributed_30_39,severity_only_reference,0.98,CRI_basic_reference,2.00249570122808,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.9,SLLR,0.721563723577264,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.9,SLFOR,1.01683104233541,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.9,SNVOR,0.782776626872923,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.9,CRI_recomputed,0.694053117510408,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.9,CRI_basic_reference,0.694053117510408,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.95,SLLR,1.17157062232061,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.95,SLFOR,1.58082798527724,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.95,SNVOR,1.2101059498087,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.95,CRI_recomputed,1.30553481595413,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.95,CRI_basic_reference,1.30553481595413,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.98,SLLR,2.52107168034489,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.98,SLFOR,5.52588132067109,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.98,SNVOR,1.74480510918122,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.98,CRI_recomputed,2.69961590367601,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.98,CRI_basic_reference,2.69961590367601,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,severity_only_reference,0.9,SLLR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,severity_only_reference,0.9,SLFOR,1.52070739890127,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,severity_only_reference,0.9,SNVOR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,severity_only_reference,0.9,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,severity_only_reference,0.9,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,severity_only_reference,0.95,SLLR,1,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
low_hidden_failure,wind_speed_11_28,severity_only_reference,0.95,SLFOR,2.41121234765355,460,460,full_event_available,bernoulli_full_event,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot\low_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,Full-event pilot metric reconstruction; not final benchmark.
