initial_branch,trial_id,stage_id,new_outaged_branches,all_outaged_branches,island_count,disconnected_load_mw,new_slack_bus,converged,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,num_candidate_lines,num_selected_trips
4,15,1,"","4",1,0,31,1,0,0,0.788169519269407,0,0,45,0
4,16,1,"","4",1,0,31,1,0,0,0.788169519269407,0,0,45,0
4,17,1,"","4",1,0,31,1,0,0,0.788169519269407,0,0,45,0
4,18,1,"","4",1,0,31,1,0,0,0.788169519269407,0,0,45,0
4,19,1,"","4",1,0,31,1,0,0,0.788169519269407,0,0,45,0
4,20,1,"","4",1,0,31,1,0,0,0.788169519269407,0,0,45,0
5,1,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,2,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,3,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,4,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,5,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,6,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,7,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,8,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,9,1,"19","5",2,0,31,1,0,0,0.944012277117923,0,0,45,1
5,9,2,"8,18","5,19",2,0,31,1,0,3,1.38308746450236,0,0,44,2
5,9,3,"14","5,8,18,19",3,0,31,1,625.423,1,1.02038673483214,6,0.0423058416566776,41,1
5,9,4,"3","5,8,14,18,19",5,8.28,39,1,633.703,1,1.25132881146263,9,0.148379529795838,40,1
5,9,5,"","3,5,8,14,18,19",5,0,39,1,914.72935,3,1.13663260644694,12,0.196771933351643,39,0
5,10,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,11,1,"14","5",2,0,31,1,0,0,0.944012277117923,0,0,45,1
5,11,2,"","5,14",3,9.2,39,1,9.2,1,1.0470774583366,0,0,44,0
5,12,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,13,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,14,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,15,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,16,1,"23","5",2,0,31,1,0,0,0.944012277117923,0,0,45,1
5,16,2,"8,10,13,18","5,23",2,0,31,1,0,4,1.64690361853464,0,0,44,4
5,16,3,"12","5,8,10,13,18,23",3,8.53,31,1,945.385,2,1.36083122188704,3,0.010008924843967,36,1
5,16,4,"27","5,8,10,12,13,18,23",8,7.82,39,1,1483.3075,1,1.05594320774113,4,0.158607241200439,34,1
5,16,5,"","5,8,10,12,13,18,23,27",10,520.2,39,1,2003.5075,1,1.28571766382244,4,0.158607241200439,30,0
5,17,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,18,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,19,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
5,20,1,"","5",2,0,31,1,0,0,0.944012277117923,0,0,45,0
6,1,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,2,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,3,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,4,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,5,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,6,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,7,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,8,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,9,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,10,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,11,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,12,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,13,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,14,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,15,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,16,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,17,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,18,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,19,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
6,20,1,"","6",1,0,31,1,0,0,0.786598979111439,0,0,45,0
7,1,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,2,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,3,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,4,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,5,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,6,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,7,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,8,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,9,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,10,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,11,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,12,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,13,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,14,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,15,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,16,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,17,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,18,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,19,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
7,20,1,"","7",1,0,31,1,0,0,0.787573163570762,0,0,45,0
8,1,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,2,1,"23","8",1,0,31,1,0,1,1.0112069612252,0,0,45,1
8,2,2,"3,13","8,23",1,0,31,1,0,6,1.7435158073861,0,0,44,2
8,2,3,"4,25,27,30,31,40,42","3,8,13,23",2,8.53,31,1,320.815,9,1.78923361895176,12,0.0883666997007501,37,7
8,2,4,"","3,4,8,13,23,25,27,30,31,40,42",12,4058.97,31,1,4379.785,0,0.803541086348054,0,0,10,0
8,3,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,4,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,5,1,"23","8",1,0,31,1,0,1,1.0112069612252,0,0,45,1
8,5,2,"3,12,13","8,23",1,0,31,1,0,6,1.7435158073861,0,0,44,3
8,5,3,"11,40,42","3,8,12,13,23",2,8.53,31,1,633.1,6,1.42405872227844,3,0.0316684714432144,36,3
8,5,4,"","3,8,11,12,13,23,40,42",9,2543.04,35,1,3176.14,7,1.97141709643255,10,0.193390878822474,19,0
8,6,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,7,1,"9","8",1,0,31,1,0,1,1.0112069612252,0,0,45,1
8,7,2,"3,6","8,9",1,0,31,1,0,3,1.1651532026596,0,0,44,2
8,7,3,"","3,6,8,9",2,500,31,1,500,0,0.806412416972561,0,0,42,0
8,8,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,9,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,10,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,11,1,"19,23","8",1,0,31,1,0,1,1.0112069612252,0,0,45,2
8,11,2,"3,12,13,16","8,19,23",1,0,31,1,0,6,1.7435158073861,0,0,43,4
8,11,3,"4,25,27,30,31,40,42","3,8,12,13,16,19,23",3,773.53,39,1,1047.565,8,1.78923361895176,8,0.0883666997007483,31,7
8,11,4,"","3,4,8,12,13,16,19,23,25,27,30,31,40,42",17,4058.97,39,1,5106.535,0,0.803541086348053,0,0,4,0
8,12,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,13,1,"23","8",1,0,31,1,0,1,1.0112069612252,0,0,45,1
8,13,2,"3,13,17,18","8,23",1,0,31,1,0,6,1.7435158073861,0,0,44,4
8,13,3,"4,30,31,40,42","3,8,13,17,18,23",3,780.03,39,1,1053.74,8,1.78923361895176,8,0.0883666997007483,30,5
8,13,4,"","3,4,8,13,17,18,23,30,31,40,42",16,2218.345,35,0,4166.7285,NaN,NaN,NaN,NaN,0,0
8,14,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,15,1,"21","8",1,0,31,1,0,1,1.0112069612252,0,0,45,1
8,15,2,"","8,21",1,0,31,1,0,2,1.05800547567252,0,0,44,0
8,16,1,"23","8",1,0,31,1,0,1,1.0112069612252,0,0,45,1
8,16,2,"3,13","8,23",1,0,31,1,0,6,1.7435158073861,0,0,44,2
8,16,3,"4,7,14,25,31,40,42","3,8,13,23",2,8.53,31,1,320.815,9,1.78923361895176,12,0.0883666997007501,37,7
8,16,4,"","3,4,7,8,13,14,23,25,31,40,42",12,4036.17,35,1,4356.985,0,0.815685115180976,0,0,13,0
8,17,1,"23","8",1,0,31,1,0,1,1.0112069612252,0,0,45,1
8,17,2,"3,13","8,23",1,0,31,1,0,6,1.7435158073861,0,0,44,2
8,17,3,"4,14,16,25,27,30,31,40,42","3,8,13,23",2,8.53,31,1,320.815,9,1.78923361895176,12,0.0883666997007501,37,9
8,17,4,"","3,4,8,13,14,16,23,25,27,30,31,40,42",14,4785.72,39,1,5106.535,0,0.803541086348053,0,0,4,0
8,18,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,19,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
8,20,1,"","8",1,0,31,1,0,1,1.0112069612252,0,0,45,0
9,1,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,2,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,3,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,4,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,5,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,6,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,7,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,8,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,9,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,10,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,11,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,12,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,13,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,14,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,15,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,16,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,17,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,18,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,19,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
9,20,1,"","9",1,0,31,1,0,0,0.819608293879291,0,0,45,0
10,1,1,"12","10",1,0,31,1,0,2,1.16652526996458,0,0,45,1
10,1,2,"8,9,13,18,19,20,23,26","10,12",1,0,31,1,0,7,2.92644589228011,7,0.111360350624298,44,8
10,1,3,"","8,9,10,12,13,18,19,20,23,26",6,2176.83,39,1,2992.31,1,1.43606967731584,4,0.244456059502701,20,0
10,2,1,"12","10",1,0,31,1,0,2,1.16652526996458,0,0,45,1
10,2,2,"8,9,13,18,19,20,23","10,12",1,0,31,1,0,7,2.92644589228011,7,0.111360350624298,44,7
10,2,3,"","8,9,10,12,13,18,19,20,23",5,17.73,39,1,1265.03,1,1.01405764259347,4,0.244456059502701,34,0
10,3,1,"","10",1,0,31,1,0,2,1.16652526996458,0,0,45,0
10,4,1,"12,15","10",1,0,31,1,0,2,1.16652526996458,0,0,45,2
10,4,2,"9,13,18,19,23","10,12,15",2,233.8,31,1,233.8,6,2.42374808272028,1,0.00112224932553262,43,5
10,4,3,"3","9,10,12,13,15,18,19,23",5,17.73,39,1,251.53,2,1.70320546256659,3,0.0368466508495998,34,1
10,4,4,"7,17,27,30,40,42","3,9,10,12,13,15,18,19,23",9,0,39,1,551.665,7,1.47362801016031,8,0.269056612684368,33,6
10,4,5,"","3,7,9,10,12,13,15,17,18,19,23,27,30,40,42",14,4030.47,35,1,4582.135,3,1.47053122211222,7,0.0627945131871663,11,0
10,5,1,"12,23","10",1,0,31,1,0,2,1.16652526996458,0,0,45,2
10,5,2,"3","10,12,23",2,17.73,39,1,17.73,2,1.86477012515511,5,0.0869324166239673,36,1
10,5,3,"40,42","3,10,12,23",8,0,39,1,641.38,6,1.34088695156558,10,0.14920694637313,35,2
10,5,4,"","3,10,12,23,40,42",9,565.65,39,1,2216.47,2,1.46160438277455,6,0.0970775014068798,29,0
10,6,1,"9,12,19","10",1,0,31,1,0,2,1.16652526996458,0,0,45,3
10,6,2,"3,6,7,21,26,27,30","9,10,12,19",1,0,31,1,1250.846,7,1.793398973736,4,0.0582327114774456,42,7
10,6,3,"","3,6,7,9,10,12,19,21,26,27,30",6,2125.464,39,0,4239.686,NaN,NaN,NaN,NaN,0,0
10,7,1,"","10",1,0,31,1,0,2,1.16652526996458,0,0,45,0
10,8,1,"12","10",1,0,31,1,0,2,1.16652526996458,0,0,45,1
10,8,2,"8,9,13,18,19,20,23","10,12",1,0,31,1,0,7,2.92644589228011,7,0.111360350624298,44,7
10,8,3,"","8,9,10,12,13,18,19,20,23",5,17.73,39,1,1265.03,1,1.01405764259347,4,0.244456059502701,34,0
10,9,1,"12,15","10",1,0,31,1,0,2,1.16652526996458,0,0,45,2
10,9,2,"9,13,18,19,23","10,12,15",2,233.8,31,1,233.8,6,2.42374808272028,1,0.00112224932553262,43,5
10,9,3,"3,6","9,10,12,13,15,18,19,23",5,17.73,39,1,251.53,2,1.70320546256659,3,0.0368466508495998,34,2
