branch_index,from_bus,to_bus,island_count,main_island_id,disconnected_load_mw,disconnected_generation_mw,disconnected_wind_mw,new_slack_bus,main_island_load_mw,main_island_load_share,main_island_generation_mw,main_island_gen_share,original_slack_island_id,original_slack_island_load_mw,original_slack_island_load_share,original_slack_island_generation_mw,main_island_selection_reason
18,10,11,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
19,10,13,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
20,10,32,2,1,0,589.743932066377,406.52495,31,6254.23,1,5740.33755746134,0.906834701410712,1,6254.23,1,5740.33755746134,original_slack_island_has_sufficient_load
21,12,11,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
22,12,13,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
23,13,14,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
24,14,15,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
25,15,16,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
26,16,17,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
27,16,19,2,1,680,1133.69238793395,813.0499,31,5574.23,0.89127358603697,5196.38910159376,0.820903982072032,1,5574.23,0.89127358603697,5196.38910159376,original_slack_island_has_sufficient_load
28,16,21,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
29,16,24,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
30,17,18,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
31,17,27,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
32,19,20,2,1,680,549.352176655023,406.52495,31,5574.23,0.89127358603697,5780.72931287269,0.913215623280071,1,5574.23,0.89127358603697,5780.72931287269,original_slack_island_has_sufficient_load
33,19,33,2,1,0,584.340211278929,406.52495,31,6254.23,1,5745.74127824879,0.907688358791961,1,6254.23,1,5745.74127824879,original_slack_island_has_sufficient_load
34,20,34,2,1,0,549.352176655023,406.52495,31,6254.23,1,5780.72931287269,0.913215623280071,1,6254.23,1,5780.72931287269,original_slack_island_has_sufficient_load
35,21,22,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
36,22,23,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
37,22,35,2,1,0,589.507009981593,406.52495,31,6254.23,1,5740.57447954612,0.906872129378294,1,6254.23,1,5740.57447954612,original_slack_island_has_sufficient_load
38,23,24,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
39,23,36,2,1,0,564.096982304201,406.52495,31,6254.23,1,5765.98450722351,0.910886300083589,1,6254.23,1,5765.98450722351,original_slack_island_has_sufficient_load
40,25,26,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
41,25,37,2,1,0,558.498802311374,406.52495,31,6254.23,1,5771.58268721634,0.91177067732298,1,6254.23,1,5771.58268721634,original_slack_island_has_sufficient_load
42,26,27,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
43,26,28,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
44,26,29,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
45,28,29,1,1,0,0,0,31,6254.23,1,6330.08148952772,1,1,6254.23,1,6330.08148952772,original_slack_island_has_sufficient_load
46,29,38,2,1,0,640.102612835003,406.52495,31,6254.23,1,5689.97887669271,0.898879246042256,1,6254.23,1,5689.97887669271,original_slack_island_has_sufficient_load
