initial_branch,trial_id,stage_id,terminated_reason,stage_probability_mode,candidate_count,selected_candidate_count,unselected_candidate_count,selected_probability_product,unselected_probability_product,stage_transition_probability,probability_status,terminal_stage_flag,should_multiply_candidate_complements,missing_reason,selected_branch_ids,random_u_selected,candidate_probability_basis,note
1,4,1,continue,bernoulli_full_event,45,2,43,0.006007770575,0.758586376327329,0.0045574129102952,full_event_available,0,1,,"3,15","0.40076,0.0046112",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,4,2,continue,bernoulli_full_event,43,3,40,1,0.773648331677754,0.773648331677754,full_event_available,0,1,,"11,40,42","0.29667,0.97534,0.6599",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,4,3,load_loss_threshold,bernoulli_full_event,30,0,30,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,5,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.68997",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.019278,0.55125",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,3,continue,bernoulli_full_event,35,2,33,0.698922461365608,0.267976330199087,0.187294676290469,full_event_available,0,1,,"8,14","0.23778,0.36887",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,4,continue,bernoulli_full_event,33,7,26,0.998830811774633,0.571848569885321,0.571179971270718,full_event_available,0,1,,"9,16,17,19,20,23,27","0.90053,0.54503,0.62881,0.84548,0.25531,0.1518,0.70665",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,5,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,6,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.90241",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,6,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.40037,0.32065",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,6,3,continue,bernoulli_full_event,35,2,33,0.102861180149,0.0899321845442137,0.00925053063559545,full_event_available,0,1,,"14,20","0.16733,0.01405",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,6,4,load_loss_threshold,bernoulli_full_event,33,0,33,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,7,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.59066",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.45829,0.17114",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,3,continue,bernoulli_full_event,35,2,33,0.698922461365608,0.267976330199087,0.187294676290469,full_event_available,0,1,,"8,14","0.33726,0.43141",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,4,continue,bernoulli_full_event,33,7,26,0.998830811774633,0.571848569885321,0.571179971270718,full_event_available,0,1,,"9,16,17,19,20,23,27","0.25309,0.83599,0.2124,0.38669,0.37207,0.86679,0.12786",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,7,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,8,1,continue,bernoulli_full_event,45,2,43,0.006581985075,0.75902485367548,0.00499589025844607,full_event_available,0,1,,"3,42","0.63336,0.0010489",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,2,continue,bernoulli_full_event,35,3,32,0.29974209212872,0.469198113746223,0.140638424237142,full_event_available,0,1,,"8,14,23","0.26758,0.43412,0.20257",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,8,3,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,9,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.71125",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,2,continue,bernoulli_full_event,44,3,41,0.006494862875,0.768962114659917,0.00499430349078619,full_event_available,0,1,,"32,40,42","0.00042019,0.51126,0.58211",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,3,continue,bernoulli_full_event,33,2,31,0.774135108227661,0.819110931725326,0.634102529781646,full_event_available,0,1,,"14,27","0.60169,0.98646",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,9,4,load_loss_threshold,bernoulli_full_event,30,0,30,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,10,1,continue,bernoulli_full_event,45,1,44,1,0.754028963417034,0.754028963417034,full_event_available,0,1,,"3","0.7109",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,2,continue,bernoulli_full_event,44,2,42,1,0.763967811169131,0.763967811169131,full_event_available,0,1,,"40,42","0.5208,0.45581",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,3,continue,bernoulli_full_event,35,2,33,0.698922461365608,0.267976330199087,0.187294676290469,full_event_available,0,1,,"8,14","0.58472,0.94176",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,4,continue,bernoulli_full_event,33,7,26,0.998830811774633,0.571848569885321,0.571179971270718,full_event_available,0,1,,"9,16,17,19,20,23,27","0.14364,0.038095,0.33658,0.10434,0.30118,0.89866,0.18563",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,10,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.546661769249536,0.546661769249536,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.546661769249536,0.546661769249536,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,1,continue,bernoulli_full_event,45,1,44,0.275116264445319,0.754137170468077,0.20747540121854,full_event_available,0,1,,"3","0.26573",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,2,continue,bernoulli_full_event,44,2,42,1,0.764077444496163,0.764077444496163,full_event_available,0,1,,"40,42","0.62978,0.59594",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,3,continue,bernoulli_full_event,34,4,30,0.0833735452945003,0.825015451056155,0.0687844630772929,full_event_available,0,1,,"8,14,19,23","0.32253,0.69241,0.20903,0.26872",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,3,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,4,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.546661769249536,0.546661769249536,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,5,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.546661769249536,0.546661769249536,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,1,continue,bernoulli_full_event,45,1,44,0.275116264445319,0.754137170468077,0.20747540121854,full_event_available,0,1,,"3","0.15426",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,2,continue,bernoulli_full_event,44,2,42,1,0.764077444496163,0.764077444496163,full_event_available,0,1,,"40,42","0.7656,0.34015",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,3,continue,bernoulli_full_event,34,1,33,0.997650295395691,0.0819567674628956,0.0817641932690337,full_event_available,0,1,,"14","0.12859",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,4,continue,bernoulli_full_event,33,3,30,0.837322164330643,0.46860321620531,0.39237185920533,full_event_available,0,1,,"16,17,27","0.49596,0.52491,0.12113",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,6,5,max_depth_reached,bernoulli_full_event,27,0,27,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
2,7,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.546661769249536,0.546661769249536,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,8,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.546661769249536,0.546661769249536,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,9,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.546661769249536,0.546661769249536,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
2,10,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.546661769249536,0.546661769249536,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,1,1,continue,bernoulli_full_event,45,1,44,0.006358239425,0.753983135070439,0.00479400529518996,full_event_available,0,1,,"24","0.0011891",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,1,2,no_new_outage,bernoulli_full_event,44,0,44,1,0.753983135070439,0.753983135070439,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,4,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,5,1,continue,bernoulli_full_event,45,1,44,0.0064483317,0.754051503991872,0.00486237421662347,full_event_available,0,1,,"25","0.0015551",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,5,2,continue,bernoulli_full_event,44,1,43,0.277512941797162,0.75908309864635,0.210655383773854,full_event_available,0,1,,"30","0.11007",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,5,3,continue,bernoulli_full_event,43,7,36,0.00479291041663732,0.169017797558983,0.000810087162517547,full_event_available,0,1,,"1,4,8,19,20,23,35","0.32486,0.30036,0.00023275,0.50546,0.68738,0.64618,0.0061494",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,5,4,load_loss_threshold,bernoulli_full_event,19,0,19,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
3,6,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,7,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,8,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,9,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
3,10,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749189129775249,0.749189129775249,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,4,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,5,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,6,1,continue,bernoulli_full_event,45,1,44,0.006663167125,0.754264939476513,0.00502579334826001,full_event_available,0,1,,"17","0.00416",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,6,2,no_new_outage,bernoulli_full_event,44,0,44,1,0.754264939476513,0.754264939476513,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,7,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,8,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,9,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
4,10,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749239146128253,0.749239146128253,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,1,continue,bernoulli_full_event,45,1,44,0.006663167125,0.754288990496461,0.00502595360422546,full_event_available,0,1,,"17","0.0056547",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,2,continue,bernoulli_full_event,44,1,43,0.956763083560815,0.758856289134653,0.726045683171988,full_event_available,0,1,,"8","0.32021",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,3,continue,bernoulli_full_event,43,4,39,1,0.779032686777955,0.779032686777955,full_event_available,0,1,,"9,13,19,23","0.30881,0.57561,0.56717,0.85436",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,4,continue,bernoulli_full_event,29,3,26,1,0.658142241012971,0.658142241012971,full_event_available,0,1,,"1,3,6","0.83287,0.85968,0.76086",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,4,5,max_depth_reached,bernoulli_full_event,25,0,25,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,5,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,6,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,7,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,8,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,9,1,continue,bernoulli_full_event,45,1,44,0.006532483825,0.754189769361571,0.00492673246933494,full_event_available,0,1,,"20","0.0050818",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,9,2,continue,bernoulli_full_event,44,1,43,1,0.0754109490683204,0.0754109490683204,full_event_available,0,1,,"14","0.9075",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,9,3,continue,bernoulli_full_event,43,6,37,0.909033401060528,0.788423922683887,0.716703679914817,full_event_available,0,1,,"1,3,16,17,25,27","0.352,0.15797,0.13531,0.85109,0.53728,0.44924",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
5,9,4,load_loss_threshold,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
5,10,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749263036892236,0.749263036892236,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,1,1,continue,bernoulli_full_event,45,1,44,0.006245376575,0.754025221420483,0.00470917145481867,full_event_available,0,1,,"12","0.003849",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,1,2,continue,bernoulli_full_event,44,2,42,4.17534577886349e-05,0.0455711052312696,1.90275121865525e-06,full_event_available,0,1,,"28,40","0.0032608,0.0014118",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,1,3,continue,bernoulli_full_event,42,2,40,0.543040521073038,0.238827693547811,0.129693115150875,full_event_available,0,1,,"10,38","0.17629,0.071647",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,1,4,continue,bernoulli_full_event,36,10,26,0.00656119455,0.176381901425666,0.00115727597035272,full_event_available,0,1,,"9,13,18,19,20,23,24,25,27,31","0.98601,0.78461,0.51715,0.10981,0.46941,0.18859,0.70739,0.16259,0.97142,0.00041362",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,1,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
6,2,1,continue,bernoulli_full_event,45,1,44,0.00656119455,0.754264928906462,0.00494887894079721,full_event_available,0,1,,"36","0.0040037",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,2,2,continue,bernoulli_full_event,44,1,43,0.006358239425,0.759091413861253,0.00482648495479161,full_event_available,0,1,,"24","0.00010902",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,2,3,continue,bernoulli_full_event,43,1,42,0.006453281825,0.764021862258871,0.00493044839761782,full_event_available,0,1,,"28","0.00070297",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,2,4,continue,bernoulli_full_event,40,2,38,0.006007770575,0.783695044838433,0.00470826003015364,full_event_available,0,1,,"3,15","0.16471,0.0028156",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,2,5,max_depth_reached,bernoulli_full_event,38,0,38,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
6,3,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749316049965664,0.749316049965664,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,4,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749316049965664,0.749316049965664,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,5,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749316049965664,0.749316049965664,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,6,1,continue,bernoulli_full_event,45,1,44,0.006579015,0.754278459263334,0.00496240929767037,full_event_available,0,1,,"29","0.0020289",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,6,2,continue,bernoulli_full_event,44,1,43,0.00647011225,0.759190507063167,0.00491204779983311,full_event_available,0,1,,"40","0.0058169",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,6,3,no_new_outage,bernoulli_full_event,43,0,43,1,0.759190507063167,0.759190507063167,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,7,1,continue,bernoulli_full_event,45,1,44,0.006453281825,0.754183005447442,0.00486695548177785,full_event_available,0,1,,"28","0.00065892",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,7,2,continue,bernoulli_full_event,44,1,43,1,0.759008966180137,0.759008966180137,full_event_available,0,1,,"38","0.7286",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,7,3,continue,bernoulli_full_event,39,5,34,0.00402486895625585,0.804284171829251,0.0032371383952035,full_event_available,0,1,,"14,19,23,24,27","0.51051,0.18489,0.13398,0.27355,0.0041968",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,7,4,continue,bernoulli_full_event,31,10,21,0.921370015800547,0.874109546714512,0.805378326867758,full_event_available,0,1,,"1,2,3,7,13,18,20,26,30,42","0.74529,0.67563,0.47904,0.51859,0.026287,0.326,0.058691,0.71503,0.33753,0.71548",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,7,5,max_depth_reached,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
6,8,1,continue,bernoulli_full_event,45,1,44,0.00641467085,0.754153697706763,0.00483764774109929,full_event_available,0,1,,"7","0.003153",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,8,2,no_new_outage,bernoulli_full_event,44,0,44,1,0.754153697706763,0.754153697706763,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,9,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749316049965664,0.749316049965664,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
6,10,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749316049965664,0.749316049965664,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
7,1,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749230934030003,0.749230934030003,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
7,2,1,no_new_outage,bernoulli_full_event,45,0,45,1,0.749230934030003,0.749230934030003,full_event_available,1,1,,"","",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
7,3,1,continue,bernoulli_full_event,45,2,43,4.26643782203612e-05,0.759115616259845,3.23871957650926e-05,full_event_available,0,1,,"13,42","0.0010035,0.0002683",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
7,3,2,continue,bernoulli_full_event,43,3,40,0.471549543374476,0.774063898786841,0.365009478015601,full_event_available,0,1,,"3,19,23","0.042017,0.4838,0.69962",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
7,3,3,continue,bernoulli_full_event,36,6,30,0.00648161355444351,0.824884784135643,0.00534658439770779,full_event_available,0,1,,"1,8,10,14,27,35","0.98693,0.16548,0.79199,0.095691,0.60741,0.0046695",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
