preview_variant,metric_name,preview_value,source_probability,source_severity,scale_convention,aggregation_rule,valid_stage_count,missing_probability_count,missing_severity_count,formula_note,not_formal_reason
stage_probability_sum,SNVOR,3.08325898791378e-06,P_total_Ek,unified stage_severity_details.severity_NVOR,per-unit,sum(P_total_Ek * stage_severity),23,0,0,Offline candidate preview only; no simulation run and no final_summary update.,"Uses diagnostic P_line/P_wt/P_ge parameter sets and one small unified smoke, not confirmed paper VaR/aggregation rule."
stage_probability_percent,SNVOR,0.000308325898791378,P_total_Ek,unified stage_severity_details.severity_NVOR,percent,100 * sum(P_total_Ek * stage_severity),23,0,0,Offline candidate preview only; no simulation run and no final_summary update.,"Uses diagnostic P_line/P_wt/P_ge parameter sets and one small unified smoke, not confirmed paper VaR/aggregation rule."
stage_mean_severity,SNVOR,0.00959228989919854,none,unified stage_severity_details.severity_NVOR,per-unit,mean(stage_severity),23,0,0,Offline candidate preview only; no simulation run and no final_summary update.,"Uses diagnostic P_line/P_wt/P_ge parameter sets and one small unified smoke, not confirmed paper VaR/aggregation rule."
stage_mean_severity_percent,SNVOR,0.959228989919854,none,unified stage_severity_details.severity_NVOR,percent,100 * mean(stage_severity),23,0,0,Offline candidate preview only; no simulation run and no final_summary update.,"Uses diagnostic P_line/P_wt/P_ge parameter sets and one small unified smoke, not confirmed paper VaR/aggregation rule."
chain_probability_proxy,SNVOR,NaN,unavailable,unified stage_severity_details.severity_NVOR,per-unit,chain probability unavailable in unified smoke,0,0,0,Offline candidate preview only; no simulation run and no final_summary update.,"Uses diagnostic P_line/P_wt/P_ge parameter sets and one small unified smoke, not confirmed paper VaR/aggregation rule."
stage_probability_sum,CRI,9.86917740866175e-05,P_total_Ek,unified stage_severity_details.severity_CRI,per-unit,sum(P_total_Ek * stage_severity),23,0,0,Offline candidate preview only; no simulation run and no final_summary update.,"Uses diagnostic P_line/P_wt/P_ge parameter sets and one small unified smoke, not confirmed paper VaR/aggregation rule."
stage_probability_percent,CRI,0.00986917740866175,P_total_Ek,unified stage_severity_details.severity_CRI,percent,100 * sum(P_total_Ek * stage_severity),23,0,0,Offline candidate preview only; no simulation run and no final_summary update.,"Uses diagnostic P_line/P_wt/P_ge parameter sets and one small unified smoke, not confirmed paper VaR/aggregation rule."
stage_mean_severity,CRI,0.0750440030377456,none,unified stage_severity_details.severity_CRI,per-unit,mean(stage_severity),23,0,0,Offline candidate preview only; no simulation run and no final_summary update.,"Uses diagnostic P_line/P_wt/P_ge parameter sets and one small unified smoke, not confirmed paper VaR/aggregation rule."
stage_mean_severity_percent,CRI,7.50440030377456,none,unified stage_severity_details.severity_CRI,percent,100 * mean(stage_severity),23,0,0,Offline candidate preview only; no simulation run and no final_summary update.,"Uses diagnostic P_line/P_wt/P_ge parameter sets and one small unified smoke, not confirmed paper VaR/aggregation rule."
chain_probability_proxy,CRI,NaN,unavailable,unified stage_severity_details.severity_CRI,per-unit,chain probability unavailable in unified smoke,0,0,0,Offline candidate preview only; no simulation run and no final_summary update.,"Uses diagnostic P_line/P_wt/P_ge parameter sets and one small unified smoke, not confirmed paper VaR/aggregation rule."
