branch_index,from_bus,to_bus,island_count,main_island_id,disconnected_load_mw,disconnected_generation_mw,disconnected_wind_mw,new_slack_bus,main_island_load_mw,main_island_load_share,main_island_generation_mw,main_island_gen_share,original_slack_island_id,original_slack_island_load_mw,original_slack_island_load_share,original_slack_island_generation_mw,main_island_selection_reason
34,20,34,2,1,0,533.85131976709,248.368457142857,31,6254.23,1,5795.74215313276,0.915657881970971,1,6254.23,1,5795.74215313276,original_slack_island_has_sufficient_load
35,21,22,1,1,0,0,0,31,6254.23,1,6329.59347289985,1,1,6254.23,1,6329.59347289985,original_slack_island_has_sufficient_load
36,22,23,1,1,0,0,0,31,6254.23,1,6329.59347289985,1,1,6254.23,1,6329.59347289985,original_slack_island_has_sufficient_load
37,22,35,2,1,0,613.979077014204,248.368457142857,31,6254.23,1,5715.61439588564,0.90299865549929,1,6254.23,1,5715.61439588564,original_slack_island_has_sufficient_load
38,23,24,1,1,0,0,0,31,6254.23,1,6329.59347289985,1,1,6254.23,1,6329.59347289985,original_slack_island_has_sufficient_load
39,23,36,2,1,0,563.250963918339,248.368457142857,31,6254.23,1,5766.34250898151,0.911013090124998,1,6254.23,1,5766.34250898151,original_slack_island_has_sufficient_load
40,25,26,1,1,0,0,0,31,6254.23,1,6329.59347289985,1,1,6254.23,1,6329.59347289985,original_slack_island_has_sufficient_load
41,25,37,2,1,0,552.046878922257,248.368457142857,31,6254.23,1,5777.54659397759,0.912783201435314,1,6254.23,1,5777.54659397759,original_slack_island_has_sufficient_load
42,26,27,1,1,0,0,0,31,6254.23,1,6329.59347289985,1,1,6254.23,1,6329.59347289985,original_slack_island_has_sufficient_load
43,26,28,1,1,0,0,0,31,6254.23,1,6329.59347289985,1,1,6254.23,1,6329.59347289985,original_slack_island_has_sufficient_load
44,26,29,1,1,0,0,0,31,6254.23,1,6329.59347289985,1,1,6254.23,1,6329.59347289985,original_slack_island_has_sufficient_load
45,28,29,1,1,0,0,0,31,6254.23,1,6329.59347289985,1,1,6254.23,1,6329.59347289985,original_slack_island_has_sufficient_load
46,29,38,2,1,0,715.116723146339,248.368457142857,31,6254.23,1,5614.47674975351,0.887020118083711,1,6254.23,1,5614.47674975351,original_slack_island_has_sufficient_load
