branch_index,from_bus,to_bus,island_count,main_island_id,disconnected_load_mw,disconnected_generation_mw,disconnected_wind_mw,original_slack_in_main_island,new_slack_bus,pf_converged_before_shedding,pf_converged_after_shedding,corrective_load_shed_mw,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,SLLR,SLFOR,SNVOR,CRI,main_island_load_share,original_slack_island_load_share,main_island_selection_reason
28,16,21,1,1,0,0,0,1,31,1,1,0,0,1,1.09660391781766,0,0,0,0.0966039178176596,0,0.0193207835635319,1,1,original_slack_island_has_sufficient_load
29,16,24,1,1,0,0,0,1,31,1,1,0,0,0,0.798392069329629,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
30,17,18,1,1,0,0,0,1,31,1,1,0,0,0,0.817758987161013,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
31,17,27,1,1,0,0,0,1,31,1,1,0,0,0,0.795109304767772,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
32,19,20,2,1,680,533.85131976709,248.368457142857,1,31,1,1,0,680,1,1.0321783976924,0,0,0.10872641396303,0.0321783976923962,0,0.0716715279162971,0.89127358603697,0.89127358603697,original_slack_island_has_sufficient_load
33,19,33,2,1,0,603.713101928073,248.368457142857,1,31,1,1,0,0,0,0.966926260611519,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
34,20,34,2,1,0,533.85131976709,248.368457142857,1,31,1,1,0,0,0,0.9226382446624,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
35,21,22,1,1,0,0,0,1,31,1,1,0,0,3,1.55009911493147,0,0,0,1.65029734479442,0,0.330059468958884,1,1,original_slack_island_has_sufficient_load
36,22,23,1,1,0,0,0,1,31,1,1,0,0,0,0.79265427502948,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
37,22,35,2,1,0,613.979077014204,248.368457142857,1,31,1,1,0,0,0,0.973266011187477,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
38,23,24,1,1,0,0,0,1,31,1,1,0,0,2,1.10786397635753,0,0,0,0.215727952715059,0,0.0431455905430118,1,1,original_slack_island_has_sufficient_load
39,23,36,2,1,0,563.250963918339,248.368457142857,1,31,1,1,0,0,0,0.937308070136262,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
40,25,26,1,1,0,0,0,1,31,1,1,0,0,0,0.880525546358149,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
41,25,37,2,1,0,552.046878922257,248.368457142857,1,31,1,1,0,0,0,0.879708485007997,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
42,26,27,1,1,0,0,0,1,31,1,1,0,0,1,1.02120869377254,0,0,0,0.0212086937725413,0,0.00424173875450826,1,1,original_slack_island_has_sufficient_load
43,26,28,1,1,0,0,0,1,31,1,1,0,0,0,0.794620440082835,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
44,26,29,1,1,0,0,0,1,31,1,1,0,0,0,0.795887550524592,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
45,28,29,1,1,0,0,0,1,31,1,1,0,0,0,0.796891827573949,0,0,0,0,0,0,1,1,original_slack_island_has_sufficient_load
46,29,38,2,1,0,715.116723146339,248.368457142857,1,31,1,1,0,0,2,1.03115272707273,0,0,0,0.0623054541454553,0,0.0124610908290911,1,1,original_slack_island_has_sufficient_load
