initial_branch,trial_id,stage_id,new_outaged_branches,all_outaged_branches,island_count,disconnected_load_mw,new_slack_bus,converged,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,num_candidate_lines,num_selected_trips
14,1,1,"","14",2,9.2,39,1,9.2,1,1.10852252696377,0,0,45,0
14,2,1,"3","14",2,9.2,39,1,9.2,1,1.10852252696377,0,0,45,1
14,2,2,"","3,14",2,0,39,1,9.2,1,1.12288686504754,0,0,44,0
14,3,1,"3","14",2,9.2,39,1,9.2,1,1.10852252696377,0,0,45,1
14,3,2,"42","3,14",2,0,39,1,9.2,1,1.12288686504754,0,0,44,1
14,3,3,"1,4,16,17","3,14,42",2,0,39,1,321.4515,4,1.30653964982036,5,0.0425391432879153,43,4
14,3,4,"","1,3,4,14,16,17,42",6,1957.57,32,1,2279.0215,8,2.48830100160774,15,0.153717440252168,31,0
14,4,1,"","14",2,9.2,39,1,9.2,1,1.10852252696377,0,0,45,0
14,5,1,"","14",2,9.2,39,1,9.2,1,1.10852252696377,0,0,45,0
15,1,1,"","15",1,0,31,1,0,0,0.763902398396952,0,0,45,0
15,2,1,"","15",1,0,31,1,0,0,0.763902398396952,0,0,45,0
15,3,1,"","15",1,0,31,1,0,0,0.763902398396952,0,0,45,0
15,4,1,"","15",1,0,31,1,0,0,0.763902398396952,0,0,45,0
15,5,1,"","15",1,0,31,1,0,0,0.763902398396952,0,0,45,0
16,1,1,"","16",1,0,31,1,0,0,0.77519011006618,0,0,45,0
16,2,1,"","16",1,0,31,1,0,0,0.77519011006618,0,0,45,0
16,3,1,"","16",1,0,31,1,0,0,0.77519011006618,0,0,45,0
16,4,1,"","16",1,0,31,1,0,0,0.77519011006618,0,0,45,0
16,5,1,"","16",1,0,31,1,0,0,0.77519011006618,0,0,45,0
17,1,1,"","17",1,0,31,1,0,0,0.764108228048508,0,0,45,0
17,2,1,"","17",1,0,31,1,0,0,0.764108228048508,0,0,45,0
17,3,1,"","17",1,0,31,1,0,0,0.764108228048508,0,0,45,0
17,4,1,"","17",1,0,31,1,0,0,0.764108228048508,0,0,45,0
17,5,1,"","17",1,0,31,1,0,0,0.764108228048508,0,0,45,0
18,1,1,"19","18",1,0,31,1,0,1,1.09492345914844,0,0,45,1
18,1,2,"","18,19",2,0,31,1,0,0,0.799066886221711,0,0,43,0
18,2,1,"","18",1,0,31,1,0,1,1.09492345914844,0,0,45,0
18,3,1,"19","18",1,0,31,1,0,1,1.09492345914844,0,0,45,1
18,3,2,"","18,19",2,0,31,1,0,0,0.799066886221711,0,0,43,0
18,4,1,"19","18",1,0,31,1,0,1,1.09492345914844,0,0,45,1
18,4,2,"","18,19",2,0,31,1,0,0,0.799066886221711,0,0,43,0
18,5,1,"19","18",1,0,31,1,0,1,1.09492345914844,0,0,45,1
18,5,2,"","18,19",2,0,31,1,0,0,0.799066886221711,0,0,43,0
19,1,1,"","19",1,0,31,1,0,2,1.12814123526422,0,0,45,0
19,2,1,"13","19",1,0,31,1,0,2,1.12814123526422,0,0,45,1
19,2,2,"9,18,21,22","13,19",1,0,31,1,0,5,1.42787943723226,1,0.0420884515610677,44,4
19,2,3,"","9,13,18,19,21,22",4,8.53,31,1,8.53,0,0.808579104597211,0,0,39,0
19,3,1,"13","19",1,0,31,1,0,2,1.12814123526422,0,0,45,1
19,3,2,"18,21,22,23","13,19",1,0,31,1,0,5,1.42787943723226,1,0.0420884515610677,44,4
19,3,3,"","13,18,19,21,22,23",5,8.53,31,1,8.53,0,0.819786039332219,0,0,39,0
19,4,1,"18","19",1,0,31,1,0,2,1.12814123526422,0,0,45,1
19,4,2,"","18,19",2,0,31,1,0,0,0.799066886221711,0,0,43,0
19,5,1,"","19",1,0,31,1,0,2,1.12814123526422,0,0,45,0
20,1,1,"","20",2,0,31,1,0,0,0.794160021773972,0,0,45,0
20,2,1,"","20",2,0,31,1,0,0,0.794160021773972,0,0,45,0
20,3,1,"","20",2,0,31,1,0,0,0.794160021773972,0,0,45,0
20,4,1,"","20",2,0,31,1,0,0,0.794160021773972,0,0,45,0
20,5,1,"","20",2,0,31,1,0,0,0.794160021773972,0,0,45,0
21,1,1,"","21",1,0,31,1,0,0,0.763810684086182,0,0,45,0
21,2,1,"","21",1,0,31,1,0,0,0.763810684086182,0,0,45,0
21,3,1,"","21",1,0,31,1,0,0,0.763810684086182,0,0,45,0
21,4,1,"","21",1,0,31,1,0,0,0.763810684086182,0,0,45,0
21,5,1,"","21",1,0,31,1,0,0,0.763810684086182,0,0,45,0
22,1,1,"","22",1,0,31,1,0,0,0.763450113726092,0,0,45,0
22,2,1,"","22",1,0,31,1,0,0,0.763450113726092,0,0,45,0
22,3,1,"","22",1,0,31,1,0,0,0.763450113726092,0,0,45,0
22,4,1,"","22",1,0,31,1,0,0,0.763450113726092,0,0,45,0
22,5,1,"","22",1,0,31,1,0,0,0.763450113726092,0,0,45,0
23,1,1,"13,18","23",1,0,31,1,0,2,1.33495430681671,0,0,45,2
23,1,2,"","13,18,23",2,8.53,31,1,8.53,0,0.819786039332219,0,0,39,0
23,2,1,"13","23",1,0,31,1,0,2,1.33495430681671,0,0,45,1
23,2,2,"","13,23",2,8.53,31,1,8.53,0,0.819786039332219,0,0,39,0
23,3,1,"13","23",1,0,31,1,0,2,1.33495430681671,0,0,45,1
23,3,2,"","13,23",2,8.53,31,1,8.53,0,0.819786039332219,0,0,39,0
23,4,1,"13,18","23",1,0,31,1,0,2,1.33495430681671,0,0,45,2
23,4,2,"","13,18,23",2,8.53,31,1,8.53,0,0.819786039332219,0,0,39,0
23,5,1,"13","23",1,0,31,1,0,2,1.33495430681671,0,0,45,1
23,5,2,"","13,23",2,8.53,31,1,8.53,0,0.819786039332219,0,0,39,0
24,1,1,"","24",1,0,31,1,0,0,0.764056180667827,0,0,45,0
24,2,1,"","24",1,0,31,1,0,0,0.764056180667827,0,0,45,0
24,3,1,"","24",1,0,31,1,0,0,0.764056180667827,0,0,45,0
24,4,1,"","24",1,0,31,1,0,0,0.764056180667827,0,0,45,0
24,5,1,"","24",1,0,31,1,0,0,0.764056180667827,0,0,45,0
25,1,1,"","25",1,0,31,1,0,0,0.825934225800928,0,0,45,0
25,2,1,"","25",1,0,31,1,0,0,0.825934225800928,0,0,45,0
25,3,1,"","25",1,0,31,1,0,0,0.825934225800928,0,0,45,0
25,4,1,"","25",1,0,31,1,0,0,0.825934225800928,0,0,45,0
25,5,1,"","25",1,0,31,1,0,0,0.825934225800928,0,0,45,0
26,1,1,"","26",1,0,31,1,0,0,0.856484700183187,0,0,45,0
26,2,1,"","26",1,0,31,1,0,0,0.856484700183187,0,0,45,0
26,3,1,"","26",1,0,31,1,0,0,0.856484700183187,0,0,45,0
26,4,1,"","26",1,0,31,1,0,0,0.856484700183187,0,0,45,0
26,5,1,"","26",1,0,31,1,0,0,0.856484700183187,0,0,45,0
27,1,1,"","27",2,680,31,1,680,0,0.817394106291268,0,0,42,0
27,2,1,"","27",2,680,31,1,680,0,0.817394106291268,0,0,42,0
27,3,1,"","27",2,680,31,1,680,0,0.817394106291268,0,0,42,0
27,4,1,"","27",2,680,31,1,680,0,0.817394106291268,0,0,42,0
27,5,1,"","27",2,680,31,1,680,0,0.817394106291268,0,0,42,0
28,1,1,"38","28",1,0,31,1,0,1,1.14522930283294,0,0,45,1
28,1,2,"","28,38",2,521.5,31,1,521.5,0,0.966929276529332,0,0,40,0
28,2,1,"38","28",1,0,31,1,0,1,1.14522930283294,0,0,45,1
28,2,2,"","28,38",2,521.5,31,1,521.5,0,0.966929276529332,0,0,40,0
28,3,1,"38","28",1,0,31,1,0,1,1.14522930283294,0,0,45,1
28,3,2,"","28,38",2,521.5,31,1,521.5,0,0.966929276529332,0,0,40,0
28,4,1,"","28",1,0,31,1,0,1,1.14522930283294,0,0,45,0
28,5,1,"38","28",1,0,31,1,0,1,1.14522930283294,0,0,45,1
28,5,2,"","28,38",2,521.5,31,1,521.5,0,0.966929276529332,0,0,40,0
29,1,1,"","29",1,0,31,1,0,0,0.770721867934168,0,0,45,0
29,2,1,"","29",1,0,31,1,0,0,0.770721867934168,0,0,45,0
29,3,1,"","29",1,0,31,1,0,0,0.770721867934168,0,0,45,0
29,4,1,"","29",1,0,31,1,0,0,0.770721867934168,0,0,45,0
29,5,1,"","29",1,0,31,1,0,0,0.770721867934168,0,0,45,0
30,1,1,"","30",1,0,31,1,0,0,0.860366745796546,0,0,45,0
30,2,1,"","30",1,0,31,1,0,0,0.860366745796546,0,0,45,0
30,3,1,"","30",1,0,31,1,0,0,0.860366745796546,0,0,45,0
30,4,1,"","30",1,0,31,1,0,0,0.860366745796546,0,0,45,0
30,5,1,"","30",1,0,31,1,0,0,0.860366745796546,0,0,45,0
31,1,1,"","31",1,0,31,1,0,0,0.766018855210176,0,0,45,0
31,2,1,"","31",1,0,31,1,0,0,0.766018855210176,0,0,45,0
31,3,1,"","31",1,0,31,1,0,0,0.766018855210176,0,0,45,0
31,4,1,"","31",1,0,31,1,0,0,0.766018855210176,0,0,45,0
31,5,1,"","31",1,0,31,1,0,0,0.766018855210176,0,0,45,0
32,1,1,"","32",2,680,31,1,680,1,1.05374989502987,0,0,44,0
32,2,1,"","32",2,680,31,1,680,1,1.05374989502987,0,0,44,0
32,3,1,"","32",2,680,31,1,680,1,1.05374989502987,0,0,44,0
32,4,1,"27","32",2,680,31,1,680,1,1.05374989502987,0,0,44,1
32,4,2,"","27,32",4,0,31,1,680,0,0.817394106291268,0,0,42,0
32,5,1,"","32",2,680,31,1,680,1,1.05374989502987,0,0,44,0
33,1,1,"","33",2,0,31,1,0,0,0.931640221668631,0,0,45,0
33,2,1,"","33",2,0,31,1,0,0,0.931640221668631,0,0,45,0
33,3,1,"","33",2,0,31,1,0,0,0.931640221668631,0,0,45,0
33,4,1,"","33",2,0,31,1,0,0,0.931640221668631,0,0,45,0
33,5,1,"","33",2,0,31,1,0,0,0.931640221668631,0,0,45,0
34,1,1,"","34",2,0,31,1,0,0,0.853252861013042,0,0,45,0
34,2,1,"","34",2,0,31,1,0,0,0.853252861013042,0,0,45,0
34,3,1,"","34",2,0,31,1,0,0,0.853252861013042,0,0,45,0
34,4,1,"","34",2,0,31,1,0,0,0.853252861013042,0,0,45,0
34,5,1,"","34",2,0,31,1,0,0,0.853252861013042,0,0,45,0
35,1,1,"36,38","35",1,0,31,1,0,3,1.61814767694114,0,0,45,2
35,1,2,"8,23,24","35,36,38",3,247.5,31,1,247.5,4,1.14833601386364,0,0,41,3
35,1,3,"1,3,12,13,16,17,18","8,23,24,35,36,38",5,0,31,1,848.173,13,2.42806266068633,9,0.104229211832852,38,7
35,1,4,"","1,3,8,12,13,16,17,18,23,24,35,36,38",9,1783.467,30,1,3537.2875,6,1.92097778730263,10,0.208859021494972,22,0
35,2,1,"38","35",1,0,31,1,0,3,1.61814767694114,0,0,45,1
35,2,2,"8,14,19,23","35,38",2,247.5,31,1,247.5,4,1.14833601386364,0,0,41,4
35,2,3,"1,2,3,6,13,18,27,42","8,14,19,23,35,38",6,9.2,39,1,556.5765,9,2.7378621021027,4,0.0352103908194884,37,8
35,2,4,"","1,2,3,6,8,13,14,18,19,23,27,35,38,42",12,3924.6685,39,1,4658.5435,0,0.969619129873803,5,0.199609561188716,6,0
35,3,1,"36,38","35",1,0,31,1,0,3,1.61814767694114,0,0,45,2
35,3,2,"8,19,23","35,36,38",3,247.5,31,1,247.5,4,1.14833601386364,0,0,41,3
35,3,3,"1,2,3,12,13,16,17,18","8,19,23,35,36,38",5,0,31,1,848.173,12,2.43064367381946,8,0.108342701104161,38,8
35,3,4,"","1,2,3,8,12,13,16,17,18,19,23,35,36,38",11,1783.467,30,1,3537.2875,4,1.82116831203869,6,0.0376715372615168,23,0
35,4,1,"38","35",1,0,31,1,0,3,1.61814767694114,0,0,45,1
35,4,2,"8,23","35,38",2,247.5,31,1,247.5,4,1.14833601386364,0,0,41,2
35,4,3,"1,2,3,6,12,13,16,17,18","8,23,35,38",5,0,31,1,848.173,12,2.43064367381947,7,0.0980987967047739,39,9
35,4,4,"","1,2,3,6,8,12,13,16,17,18,23,35,38",10,1783.467,30,1,3537.2875,5,1.85679452471248,10,0.133128132979648,22,0
35,5,1,"36,38","35",1,0,31,1,0,3,1.61814767694114,0,0,45,2
35,5,2,"8,19,23","35,36,38",3,247.5,31,1,247.5,4,1.14833601386364,0,0,41,3
35,5,3,"1,2,3,6,11,13,16,17,18,20","8,19,23,35,36,38",5,0,31,1,848.173,12,2.43064367381946,8,0.108342701104161,38,10
35,5,4,"","1,2,3,6,8,11,13,16,17,18,19,20,23,35,36,38",12,1783.467,30,1,3537.2875,5,1.85679452471248,10,0.133128132979648,22,0
36,1,1,"","36",1,0,31,1,0,0,0.764298164899749,0,0,45,0
36,2,1,"","36",1,0,31,1,0,0,0.764298164899749,0,0,45,0
36,3,1,"","36",1,0,31,1,0,0,0.764298164899749,0,0,45,0
36,4,1,"39","36",1,0,31,1,0,0,0.764298164899749,0,0,45,1
36,4,2,"","36,39",2,0,31,1,0,0,0.930972011234502,0,0,44,0
36,5,1,"","36",1,0,31,1,0,0,0.764298164899749,0,0,45,0
37,1,1,"","37",2,0,31,1,0,0,0.94327737822711,0,0,45,0
37,2,1,"19","37",2,0,31,1,0,0,0.94327737822711,0,0,45,1
37,2,2,"8,10,18","19,37",2,0,31,1,0,2,1.43198750175103,0,0,44,3
37,2,3,"3,21","8,10,18,19,37",3,0,31,1,625.423,2,1.28276007300718,5,0.0274231247756996,40,2
37,2,4,"7,27,31,40,42","3,8,10,18,19,21,37",4,0,31,1,1188.3037,5,1.96177132854755,9,0.0953083878028241,38,5
37,2,5,"","3,7,8,10,18,19,21,27,31,37,40,42",8,3067.146,36,0,4855.08379,NaN,NaN,NaN,NaN,0,0
37,3,1,"","37",2,0,31,1,0,0,0.94327737822711,0,0,45,0
37,4,1,"","37",2,0,31,1,0,0,0.94327737822711,0,0,45,0
37,5,1,"","37",2,0,31,1,0,0,0.94327737822711,0,0,45,0
38,1,1,"28","38",1,0,31,1,0,2,1.1353466130196,0,0,45,1
38,1,2,"","28,38",2,521.5,31,1,521.5,0,0.966929276529332,0,0,40,0
38,2,1,"28,35","38",1,0,31,1,0,2,1.1353466130196,0,0,45,2
38,2,2,"","28,35,38",3,521.5,31,1,521.5,0,0.966929276529332,0,0,40,0
38,3,1,"28","38",1,0,31,1,0,2,1.1353466130196,0,0,45,1
38,3,2,"19","28,38",2,521.5,31,1,521.5,0,0.966929276529332,0,0,40,1
38,3,3,"8,10,18","19,28,38",6,0,31,1,521.5,3,1.47611259272417,0,0,39,3
38,3,4,"3,12,27","8,10,18,19,28,38",7,0,31,1,1094.773,3,1.38764684483255,7,0.0774949702113196,35,3
38,3,5,"","3,8,10,12,18,19,27,28,38",9,612,31,0,3071.0101,NaN,NaN,NaN,NaN,0,0
38,4,1,"28","38",1,0,31,1,0,2,1.1353466130196,0,0,45,1
38,4,2,"","28,38",2,521.5,31,1,521.5,0,0.966929276529332,0,0,40,0
38,5,1,"28,35","38",1,0,31,1,0,2,1.1353466130196,0,0,45,2
38,5,2,"","28,35,38",3,521.5,31,1,521.5,0,0.966929276529332,0,0,40,0
39,1,1,"","39",2,0,31,1,0,0,0.884919452824729,0,0,45,0
39,2,1,"","39",2,0,31,1,0,0,0.884919452824729,0,0,45,0
39,3,1,"","39",2,0,31,1,0,0,0.884919452824729,0,0,45,0
39,4,1,"","39",2,0,31,1,0,0,0.884919452824729,0,0,45,0
39,5,1,"","39",2,0,31,1,0,0,0.884919452824729,0,0,45,0
40,1,1,"","40",1,0,31,1,0,0,0.770909102566407,0,0,45,0
40,2,1,"","40",1,0,31,1,0,0,0.770909102566407,0,0,45,0
40,3,1,"","40",1,0,31,1,0,0,0.770909102566407,0,0,45,0
40,4,1,"","40",1,0,31,1,0,0,0.770909102566407,0,0,45,0
40,5,1,"","40",1,0,31,1,0,0,0.770909102566407,0,0,45,0
41,1,1,"","41",2,0,31,1,0,0,0.79643805842058,0,0,45,0
41,2,1,"","41",2,0,31,1,0,0,0.79643805842058,0,0,45,0
41,3,1,"","41",2,0,31,1,0,0,0.79643805842058,0,0,45,0
41,4,1,"","41",2,0,31,1,0,0,0.79643805842058,0,0,45,0
41,5,1,"","41",2,0,31,1,0,0,0.79643805842058,0,0,45,0
42,1,1,"3","42",1,0,31,1,0,2,1.09562567208693,0,0,45,1
42,1,2,"1,4","3,42",1,0,31,1,0,2,1.23938260559949,0,0,44,2
42,1,3,"","1,3,4,42",3,852.5,31,1,852.5,0,0.932815615078329,0,0,35,0
42,2,1,"4","42",1,0,31,1,0,2,1.09562567208693,0,0,45,1
42,2,2,"","4,42",2,852.5,31,1,852.5,0,0.798770399196407,0,0,38,0
42,3,1,"","42",1,0,31,1,0,2,1.09562567208693,0,0,45,0
42,4,1,"3","42",1,0,31,1,0,2,1.09562567208693,0,0,45,1
42,4,2,"1","3,42",1,0,31,1,0,2,1.23938260559949,0,0,44,1
42,4,3,"","1,3,42",2,852.5,31,1,852.5,0,0.932815615078329,0,0,35,0
42,5,1,"","42",1,0,31,1,0,2,1.09562567208693,0,0,45,0
43,1,1,"","43",1,0,31,1,0,0,0.765444456219524,0,0,45,0
43,2,1,"","43",1,0,31,1,0,0,0.765444456219524,0,0,45,0
43,3,1,"","43",1,0,31,1,0,0,0.765444456219524,0,0,45,0
43,4,1,"","43",1,0,31,1,0,0,0.765444456219524,0,0,45,0
43,5,1,"","43",1,0,31,1,0,0,0.765444456219524,0,0,45,0
44,1,1,"","44",1,0,31,1,0,0,0.902317068704068,0,0,45,0
44,2,1,"","44",1,0,31,1,0,0,0.902317068704068,0,0,45,0
44,3,1,"","44",1,0,31,1,0,0,0.902317068704068,0,0,45,0
44,4,1,"","44",1,0,31,1,0,0,0.902317068704068,0,0,45,0
44,5,1,"","44",1,0,31,1,0,0,0.902317068704068,0,0,45,0
45,1,1,"","45",1,0,31,1,0,0,0.902221723796466,0,0,45,0
45,2,1,"","45",1,0,31,1,0,0,0.902221723796466,0,0,45,0
45,3,1,"","45",1,0,31,1,0,0,0.902221723796466,0,0,45,0
45,4,1,"","45",1,0,31,1,0,0,0.902221723796466,0,0,45,0
45,5,1,"","45",1,0,31,1,0,0,0.902221723796466,0,0,45,0
46,1,1,"","46",2,0,31,1,0,1,1.04575616191447,0,0,45,0
46,2,1,"8","46",2,0,31,1,0,1,1.04575616191447,0,0,45,1
46,2,2,"9,19,23","8,46",2,0,31,1,0,4,1.83597326665836,0,0,44,3
46,2,3,"1,3,13,16,18","8,9,19,23,46",2,0,31,1,625.423,6,1.6748739982244,0,0,41,5
46,2,4,"","1,3,8,9,13,16,18,19,23,46",6,1783.467,30,1,2793.424,6,1.77122721069552,3,0.125421200666987,26,0
46,3,1,"","46",2,0,31,1,0,1,1.04575616191447,0,0,45,0
46,4,1,"","46",2,0,31,1,0,1,1.04575616191447,0,0,45,0
46,5,1,"8","46",2,0,31,1,0,1,1.04575616191447,0,0,45,1
46,5,2,"9,19,23","8,46",2,0,31,1,0,4,1.83597326665836,0,0,44,3
46,5,3,"1,2,3,6,13,18,40","8,9,19,23,46",2,0,31,1,625.423,6,1.6748739982244,0,0,41,7
46,5,4,"","1,2,3,6,8,9,13,18,19,23,40,46",8,2435.067,35,1,3379.864,7,1.983362942611,3,0.00612601506387078,21,0
